# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_smugglersbay
# Exported by: -cG- Jay*Star
setting:	replacespawns 1
weapon_zm_rifle	-582.1007 114.0528 385.3246	3.217 1.425 64.735
weapon_zm_rifle	-710.1566 -4.6655 385.3343	3.307 11.762 65.102
weapon_zm_rifle	-1286.8524 -1693.1970 -654.6208	3.306 11.751 64.887
weapon_zm_rifle	-367.6570 -2175.5466 -751.1223	0.261 0.120 -100.490
weapon_zm_rifle	1309.9193 -2054.4990 -624.5318	-0.195 -2.094 -99.709
weapon_zm_rifle	1409.6858 288.8243 -642.1841	3.254 13.143 64.564
weapon_zm_rifle	-1846.2849 -313.1350 -598.2991	4.271 2.739 68.292
weapon_zm_rifle	-1547.9702 -1245.0847 -420.3833	3.308 11.770 65.210
weapon_zm_rifle	1142.4922 467.1326 -498.7256	3.222 18.131 66.020
weapon_zm_rifle	-1329.1232 -936.3276 -420.6364	3.283 13.184 65.164
weapon_zm_rifle	-539.6011 167.6200 -254.6973	3.306 11.750 64.833
weapon_zm_rifle	-1421.0564 -2057.0154 -791.8376	-2.972 -2.271 -92.083
weapon_zm_rifle	1323.6531 -1157.7478 -765.6156	-3.396 3.568 66.248
weapon_zm_rifle	1756.7994 -1325.8984 -781.2448	8.489 13.152 69.000
weapon_ttt_smokegrenade	-1594.3611 -278.7001 -787.4041	2.464 -0.123 -2.525
weapon_ttt_smokegrenade	-1305.1686 -178.5215 -691.3920	2.117 -0.118 -2.166
weapon_ttt_smokegrenade	-1307.3865 -359.2175 -691.4665	2.375 -0.004 -2.249
weapon_ttt_smokegrenade	-408.8136 -288.1524 -487.7990	0.424 -3.201 -56.728
weapon_ttt_smokegrenade	-125.5879 -1365.4679 -633.8384	2.508 -0.129 -2.581
weapon_ttt_smokegrenade	201.5543 -1563.3375 -669.8984	1.146 0.012 -0.939
weapon_ttt_smokegrenade	187.3110 -1365.6305 -669.9148	0.510 0.005 -0.156
weapon_ttt_smokegrenade	849.5905 -1469.3146 -578.0791	2.313 -0.126 -2.400
weapon_ttt_smokegrenade	1103.6235 -2418.6304 -642.6406	2.408 -0.005 -2.285
weapon_ttt_smokegrenade	1104.4568 -2392.0518 -642.5907	2.828 -0.124 -2.905
weapon_ttt_smokegrenade	1417.9200 152.2447 -789.6823	-65.414 -59.610 145.734
weapon_ttt_smokegrenade	1040.6660 219.4429 -611.4645	2.879 -0.018 -2.847
weapon_ttt_smokegrenade	773.2186 49.1176 -362.2419	-23.207 -143.524 -89.942
weapon_ttt_smokegrenade	-175.0334 -190.7387 -581.4457	3.599 -0.102 -3.704
weapon_ttt_smokegrenade	-128.8721 230.3486 -583.6876	-51.305 -7.235 6.841
weapon_ttt_smokegrenade	-1329.6101 -963.2389 -417.4075	2.616 -0.134 -2.703
weapon_ttt_confgrenade	838.9890 -1498.4426 -579.0938	4.981 -0.344 -1.085
weapon_ttt_confgrenade	869.9241 -1450.8800 -579.1503	1.713 0.235 -0.717
weapon_ttt_confgrenade	-41.1397 -840.2401 -624.6253	1.617 0.137 -0.413
weapon_ttt_confgrenade	671.3480 81.8096 -528.4954	0.389 -0.824 -1.305
weapon_ttt_confgrenade	1085.7584 212.0411 -612.4320	0.967 0.134 -0.247
weapon_ttt_confgrenade	1418.0581 202.2289 -777.2553	-45.604 -76.891 -134.697
weapon_ttt_confgrenade	1707.2189 -1285.0498 -775.5889	-3.558 -26.878 -98.420
weapon_ttt_confgrenade	1097.1373 -2270.2561 -643.6116	1.375 0.221 -0.410
weapon_ttt_confgrenade	1098.3923 -2289.3865 -643.6705	0.167 0.202 -1.185
weapon_ttt_confgrenade	836.2914 28.9437 -352.4750	0.123 0.209 -0.934
weapon_ttt_confgrenade	824.6337 31.0788 -352.4700	0.118 0.212 -0.892
weapon_ttt_confgrenade	1165.4297 299.9442 -496.4785	0.125 0.210 -0.966
weapon_ttt_confgrenade	815.2297 380.3303 -460.4691	1.700 0.224 -0.507
weapon_ttt_confgrenade	-678.6410 -86.9101 387.5281	0.139 -0.212 0.989
weapon_ttt_confgrenade	-669.2153 105.3096 387.5369	1.779 0.225 -0.531
weapon_ttt_confgrenade	-695.4058 -16.6419 -252.4578	1.700 -0.224 0.507
weapon_ttt_confgrenade	806.4203 395.9876 -360.4707	1.709 0.244 -0.540
