# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: de_thematrix_11
# Exported by: GraveTracer
setting:	replacespawns 1
ttt_random_ammo	-149.385696 -1543.129517 416.348999	0.051 -0.000 0.014
ttt_random_ammo	-233.704300 -1551.514771 416.391602	0.620 -0.005 -0.700
ttt_random_ammo	-241.492905 -779.093201 272.359589	0.063 0.000 0.006
ttt_random_ammo	-352.897003 -562.667786 332.347687	-0.050 0.000 0.017
weapon_zm_rifle	463.999512 -1379.229980 -35.671799	3.363 14.121 64.571
weapon_zm_rifle	-1047.166016 -436.133301 -0.663000	3.268 13.162 64.829
weapon_zm_rifle	-47.482498 -701.010986 1.339800	3.207 16.897 64.955
weapon_zm_rifle	291.034790 -1102.240845 416.339203	3.271 21.224 64.853
weapon_zm_rifle	-1354.962769 -656.395508 1.291600	3.168 20.643 66.159
weapon_zm_mac10	-161.606705 -120.794601 1.260600	-0.158 -37.344 -88.543
weapon_zm_mac10	55.108601 -1485.731079 -35.733200	-0.220 -37.292 -88.626
weapon_zm_mac10	-224.715805 246.473099 137.260101	-0.166 -37.624 -88.543
weapon_zm_mac10	-2077.985840 -274.337891 1.317500	0.556 -43.499 -87.622
weapon_zm_mac10	-2130.737793 322.771393 1.355900	0.364 -12.841 -87.974
weapon_zm_mac10	38.578602 -487.956696 137.215302	-0.127 -37.375 -88.168
weapon_zm_mac10	217.862793 -1210.869629 432.860199	0.113 -44.086 -88.395
weapon_zm_mac10	-86.546898 2.574100 472.347595	0.607 -34.162 -87.801
weapon_zm_mac10	-1237.695801 129.844696 1.260600	-0.158 -37.625 -88.543
weapon_zm_mac10	-369.398590 -702.883179 333.214691	-0.427 -36.529 -88.327
weapon_zm_mac10	-443.593109 -383.557587 333.319611	0.107 1.836 -88.836
ttt_playerspawn	619.571716 -698.435913 -66.587402	-0.026 -0.000 0.026
ttt_playerspawn	632.504822 -794.403076 -66.634201	-0.037 -0.000 0.037
ttt_playerspawn	245.584396 -471.817993 417.617096	0.010 -0.000 -0.010
ttt_playerspawn	249.084702 -604.364197 417.613586	-0.119 0.036 -0.022
ttt_playerspawn	246.243896 -703.512695 417.657501	-0.086 0.031 -0.028
ttt_playerspawn	247.673492 -775.910889 417.631104	-0.111 0.036 -0.028
ttt_playerspawn	248.042603 -863.454224 417.694885	-0.020 0.019 0.039
ttt_playerspawn	-189.867203 386.964508 1.390400	-0.025 -0.000 0.025
ttt_playerspawn	-209.789307 583.944519 1.346300	0.031 0.000 0.031
ttt_playerspawn	188.337799 574.801819 1.393000	-0.024 -0.000 0.024
ttt_playerspawn	194.036499 381.545685 1.395000	-0.024 -0.000 0.024
ttt_playerspawn	193.857895 188.936493 1.375100	-0.031 -0.000 0.031
ttt_playerspawn	-193.073395 194.914703 1.423700	-0.018 -0.000 0.018
ttt_playerspawn	-1952.962646 -29.968100 1.403800	0.001 -0.000 -0.001
ttt_playerspawn	-237.085297 88.055901 137.413406	-0.023 -0.000 0.023
ttt_playerspawn	-237.390305 380.339111 137.439896	-0.014 -0.000 0.014
ttt_playerspawn	349.311401 -1215.228149 -35.551601	-0.011 -0.000 0.011
ttt_playerspawn	302.908600 -917.528625 -67.622299	-0.029 -0.000 0.029
ttt_playerspawn	652.979980 -885.740112 -66.633904	-0.031 -0.000 0.031
ttt_playerspawn	-230.364395 -286.207001 416.418793	-0.033 -0.000 0.033
ttt_playerspawn	-218.020401 -551.666626 416.428009	-0.029 -0.000 0.029
ttt_playerspawn	-59.290600 -516.742920 137.435303	-0.026 -0.000 0.026
ttt_playerspawn	51.704601 -469.285706 1.428100	-0.029 -0.000 0.029
ttt_playerspawn	-1210.352783 -367.346924 -131.471100	-0.069 -0.000 0.069
ttt_playerspawn	-2068.149414 395.221344 0.532654	-0.007 -0.000 0.007
ttt_playerspawn	-778.306885 -521.500427 0.540654	-0.058 -0.000 0.058
ttt_playerspawn	-1060.646606 801.864258 1.494135	-0.010 -0.000 0.010
ttt_playerspawn	71.220100 -1237.377075 -36.412041	-0.006 -0.001 0.032
ttt_playerspawn	-202.742508 -1212.670654 415.543610	-0.093 0.000 0.086
ttt_playerspawn	-198.614655 -817.533630 272.556488	0.050 -0.097 -0.188
ttt_playerspawn	-1988.568970 628.678345 0.482343	-0.012 -0.000 0.012
ttt_playerspawn	-1936.470825 -657.491638 0.535021	0.063 0.000 0.063
item_ammo_357_ttt	484.865692 -1395.463745 -36.665501	0.450 0.063 0.055
item_ammo_357_ttt	466.025299 -1389.951050 -36.580502	1.000 -0.308 -1.085
item_ammo_357_ttt	-1044.625122 -421.122894 -1.631600	0.458 0.057 0.041
item_ammo_357_ttt	-1056.955078 -421.519501 -1.667500	0.450 0.065 0.055
item_ammo_357_ttt	-1778.245850 492.795807 30.362101	0.456 0.058 0.043
item_ammo_357_ttt	-1768.005737 490.400513 30.353600	0.454 0.059 0.047
item_ammo_357_ttt	266.792511 -1083.822021 415.332397	0.450 0.063 0.056
item_ammo_357_ttt	-1352.576660 -673.392273 0.312400	0.446 0.073 0.063
item_ammo_pistol_ttt	819.770874 -699.399902 -27.621700	-0.105 -0.020 -0.032
item_ammo_pistol_ttt	813.441589 -697.412598 -27.618200	-0.102 -0.020 -0.031
item_ammo_pistol_ttt	523.300598 -822.116272 -67.522499	1.325 -0.836 0.291
item_ammo_pistol_ttt	529.414124 -820.134399 -67.552200	1.017 -0.797 0.068
item_ammo_pistol_ttt	7.920000 80.514099 62.354301	-0.126 -0.019 -0.038
item_ammo_pistol_ttt	-1.179800 76.527603 62.380100	-0.104 -0.020 -0.031
item_ammo_pistol_ttt	-10.342900 80.469200 62.364799	-0.117 -0.019 -0.035
item_ammo_pistol_ttt	-294.185913 705.471008 0.396700	-0.089 -0.020 -0.027
item_ammo_pistol_ttt	-281.985687 703.893127 0.364800	-0.117 -0.019 -0.035
item_ammo_pistol_ttt	4.976800 -1008.494812 -36.611301	-0.096 -0.020 -0.029
item_ammo_pistol_ttt	20.138399 -1010.768494 -36.623600	-0.107 -0.020 -0.032
item_ammo_pistol_ttt	-1646.214111 -290.893707 0.328200	-0.149 -0.018 -0.045
item_ammo_pistol_ttt	-1634.758911 -288.755798 0.381800	-0.102 -0.019 -0.031
item_ammo_pistol_ttt	-1285.969482 30.628700 42.393600	-0.092 -0.020 -0.028
item_ammo_pistol_ttt	-1292.393188 31.676600 42.347599	-0.132 -0.019 -0.040
item_ammo_pistol_ttt	-877.750427 -15.731900 -131.664200	-0.142 -0.019 -0.043
item_ammo_pistol_ttt	-889.479675 -16.175200 -131.618103	-0.102 -0.020 -0.031
item_ammo_pistol_ttt	-866.044922 -55.327900 -131.603302	-0.089 -0.020 -0.027
item_ammo_pistol_ttt	-879.999512 -56.797901 -131.666702	-0.145 -0.018 -0.044
item_ammo_pistol_ttt	-2137.590332 17.746700 0.432900	-0.058 -0.020 -0.017
item_ammo_pistol_ttt	-2129.375977 25.837000 0.360700	-0.121 -0.019 -0.037
item_ammo_pistol_ttt	-1695.275269 236.509598 0.402700	-0.084 -0.020 -0.025
item_ammo_pistol_ttt	-1708.261353 236.317993 0.401200	-0.085 -0.020 -0.026
item_ammo_pistol_ttt	-191.558807 -202.013199 0.364800	-0.117 -0.019 -0.035
item_ammo_pistol_ttt	58.048901 -1075.477783 431.943909	0.107 0.021 -0.024
item_ammo_pistol_ttt	67.645401 -1075.421631 431.949493	0.102 0.021 -0.023
item_ammo_pistol_ttt	442.454102 -1174.917114 415.358612	-0.122 -0.019 -0.037
item_ammo_pistol_ttt	436.255615 -1173.150269 415.347595	-0.132 -0.019 -0.040
item_ammo_pistol_ttt	659.910217 -573.738098 414.683411	-0.322 0.264 -0.399
item_ammo_pistol_ttt	653.718079 -573.101807 414.667908	-0.829 0.162 -0.657
item_ammo_pistol_ttt	103.966003 -574.344604 414.582092	-0.128 -0.019 -0.039
item_ammo_pistol_ttt	94.924896 -574.864624 414.646210	-0.072 -0.020 -0.022
item_ammo_pistol_ttt	93.976501 -790.361694 414.568207	-0.140 -0.019 -0.042
item_ammo_pistol_ttt	83.199402 -785.556580 414.606415	-0.107 -0.019 -0.032
item_ammo_pistol_ttt	380.403503 -458.540314 416.596802	-0.115 -0.019 -0.035
item_ammo_pistol_ttt	394.942291 -459.101288 416.544800	-0.161 -0.017 -0.049
item_ammo_pistol_ttt	-292.854889 -520.114685 415.454803	1.172 -0.210 0.134
item_ammo_pistol_ttt	-283.296906 -519.363525 415.446899	0.564 -0.398 0.145
item_ammo_pistol_ttt	-294.688995 -495.716705 415.342987	-0.136 -0.019 -0.041
item_ammo_pistol_ttt	-287.171906 -494.972595 415.352112	-0.128 -0.019 -0.039
item_ammo_pistol_ttt	-797.382690 -485.916687 0.396700	-0.089 -0.020 -0.027
item_ammo_pistol_ttt	-819.054993 -485.584412 0.317600	-0.158 -0.017 -0.048
item_ammo_pistol_ttt	355.241608 -1446.316772 99.322998	-0.154 -0.018 -0.046
item_ammo_pistol_ttt	342.854614 -1445.975830 99.330803	-0.147 -0.018 -0.044
weapon_zm_molotov	353.675995 -643.578491 -62.399101	2.333 -0.127 -2.415
weapon_zm_molotov	56.511501 -1458.833496 440.972290	4.002 0.112 2.441
weapon_zm_molotov	468.593292 -388.546997 444.832611	2.248 -0.123 -2.317
weapon_zm_molotov	273.008087 -390.181305 444.738312	0.294 0.002 0.039
weapon_zm_molotov	323.210693 -122.052299 170.516205	0.377 0.003 -0.078
weapon_ttt_confgrenade	819.706177 -735.545288 -64.482597	1.740 0.232 1.510
weapon_ttt_confgrenade	239.008408 -1002.755615 -65.424004	0.870 0.134 -0.222
weapon_ttt_confgrenade	163.195496 445.338898 3.544900	1.538 0.259 -0.640
weapon_ttt_confgrenade	-155.235397 448.529297 3.559500	1.322 0.258 -0.550
weapon_ttt_confgrenade	71.465599 934.205200 5.386700	0.008 -0.633 -0.158
weapon_ttt_confgrenade	61.473202 933.863770 5.369700	0.020 -0.634 -0.398
weapon_ttt_confgrenade	610.697021 -684.374573 419.709106	2.029 0.111 -0.518
weapon_ttt_confgrenade	127.538002 -681.668030 419.714203	1.968 0.094 -0.503
item_ammo_revolver_ttt	460.164398 -954.193420 -67.637901	0.456 0.057 0.044
item_ammo_revolver_ttt	450.575104 -956.635376 -67.650497	0.496 -0.039 -0.004
item_ammo_revolver_ttt	286.764709 -32.542999 0.346300	0.453 0.061 0.050
item_ammo_revolver_ttt	-264.180389 -50.850700 0.365300	0.457 0.057 0.042
item_ammo_revolver_ttt	-1284.990234 372.229614 30.336599	0.451 0.064 0.054
item_ammo_revolver_ttt	-1295.695679 371.736206 30.363701	0.456 0.058 0.043
item_ammo_revolver_ttt	-750.393921 245.048599 -1.667500	0.450 0.065 0.055
item_ammo_revolver_ttt	-180.956604 -648.828186 136.371399	0.458 0.056 0.040
item_ammo_revolver_ttt	-198.818802 -650.995483 136.314697	0.446 0.072 0.063
item_ammo_revolver_ttt	-61.072498 -789.590271 272.375793	0.459 0.055 0.038
item_ammo_revolver_ttt	78.709000 -1444.858398 415.351715	0.454 0.059 0.048
item_ammo_revolver_ttt	258.837311 -1396.572510 325.338593	0.451 0.063 0.053
item_ammo_revolver_ttt	656.748718 -832.365479 414.598511	0.458 0.059 0.040
item_ammo_revolver_ttt	-273.681305 -173.015198 415.314789	0.447 0.073 0.062
item_ammo_revolver_ttt	-89.045502 -1016.658325 415.353485	0.454 0.059 0.047
item_ammo_revolver_ttt	-92.850700 -1001.122314 415.394989	0.462 0.053 0.030
item_ammo_revolver_ttt	478.341797 -1072.431885 189.374405	0.458 0.056 0.039
item_ammo_revolver_ttt	493.622894 -1070.668213 189.326096	0.449 0.067 0.058
weapon_zm_shotgun	444.834808 -616.929016 -65.734299	-0.434 8.973 84.186
weapon_zm_shotgun	-1578.560547 -529.495789 1.261400	-0.199 8.297 83.432
weapon_zm_shotgun	-910.847717 843.760315 0.994400	-0.406 -9.035 -83.603
weapon_zm_shotgun	-1308.744263 715.950928 2.377500	9.501 -0.359 -1.603
weapon_zm_shotgun	8.759400 5.112500 1.256800	-0.801 -10.232 -92.811
weapon_zm_shotgun	-130.091293 -643.134521 416.040405	-0.889 -9.619 -88.542
weapon_zm_shotgun	-1127.805176 22.073999 -130.956604	-0.953 -9.523 -88.981
weapon_zm_shotgun	-1329.075073 -850.111084 -1.721200	-0.398 8.367 84.361
weapon_zm_sledge	168.375702 686.532471 4.349700	18.250 -2.319 1.821
weapon_zm_sledge	-1843.425659 454.906586 4.328000	18.421 11.262 2.494
weapon_zm_sledge	-167.722305 -605.501404 4.416900	18.475 0.268 2.886
weapon_zm_sledge	-96.736099 -1410.430176 421.236511	-40.995 -165.836 39.740
weapon_zm_revolver	457.897003 -970.022888 -66.140701	2.547 -35.932 -85.020
weapon_zm_revolver	284.619598 -48.137001 1.908600	2.601 -19.637 -83.376
weapon_zm_revolver	-282.552307 -49.597500 1.916000	2.576 -19.662 -83.575
weapon_zm_revolver	163.280396 -1130.328613 -18.728701	2.466 -21.066 -83.268
weapon_zm_revolver	-174.358902 3.097800 137.822098	1.345 -27.172 -87.597
weapon_zm_revolver	-173.925095 507.598602 137.975494	3.384 -28.832 -84.011
weapon_zm_revolver	-1281.037720 679.776611 65.464500	2.794 -42.707 -85.906
weapon_zm_revolver	-743.433472 253.202103 -0.115700	2.471 -20.318 -83.105
weapon_zm_revolver	-64.018204 -775.633423 273.838501	1.785 -37.822 -85.894
weapon_zm_revolver	76.726997 -1453.629150 415.588287	1.645 -167.720 85.477
weapon_zm_revolver	274.794891 -1390.731201 326.914307	2.582 -19.652 -83.527
weapon_zm_revolver	650.881470 -817.716614 416.155090	2.519 -20.551 -83.883
weapon_zm_revolver	-206.525101 -155.924805 415.597809	1.474 -69.914 86.712
weapon_zm_revolver	-296.943512 -165.473297 416.937195	2.725 -21.778 -83.747
weapon_zm_revolver	476.513489 -1399.631958 280.923401	2.552 -19.682 -83.772
weapon_zm_pistol	826.375671 -708.813416 -27.677401	0.159 36.618 88.523
weapon_zm_pistol	523.667114 -882.635010 -66.569504	-0.904 -41.052 -89.248
weapon_zm_pistol	18.593399 108.752296 32.581402	0.367 36.883 88.520
weapon_zm_pistol	-20.422600 108.407204 32.588799	0.316 36.877 88.706
weapon_zm_pistol	0.873300 257.461914 0.343400	0.267 36.866 88.881
weapon_zm_pistol	0.366200 634.031982 0.330600	0.356 36.880 88.560
weapon_zm_pistol	-1625.858154 -274.264313 0.215700	-0.712 35.362 88.472
weapon_zm_pistol	-2138.254639 3.397200 0.292500	-0.383 35.359 89.107
weapon_zm_pistol	-1683.332397 235.594696 0.251400	-0.559 35.368 88.767
weapon_zm_pistol	39.468399 -1070.695435 433.082794	-0.976 -35.101 -91.122
weapon_zm_pistol	662.084778 -544.376221 414.534790	-0.328 35.464 89.184
weapon_zm_pistol	107.210098 -591.414612 415.072693	-16.595 -34.350 -87.457
weapon_zm_pistol	102.941902 -781.568176 414.532593	0.015 35.151 88.226
weapon_zm_pistol	-834.152222 -489.829407 0.288200	-0.127 36.013 88.278
weapon_zm_pistol	371.596497 -1449.349976 99.357101	0.503 36.667 89.012
