# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: de_dolls
# Exported by: Predators
setting:	replacespawns 0
item_ammo_pistol_ttt	-333.0353 278.9900 -703.6352	-0.117 -0.019 -0.035
item_ammo_pistol_ttt	-348.0544 257.6719 -703.6080	-0.093 -0.020 -0.028
item_ammo_pistol_ttt	-356.3311 256.6643 -703.6618	-0.140 -0.019 -0.042
item_ammo_pistol_ttt	-366.2643 257.1088 -703.6130	-0.098 -0.020 -0.030
item_ammo_pistol_ttt	552.7015 -602.0356 -703.5352	-0.078 -0.033 -0.030
item_ammo_pistol_ttt	536.5843 -604.3288 -703.5170	-0.265 0.043 -0.156
item_ammo_pistol_ttt	526.7552 -606.6855 -703.6273	-0.110 -0.019 -0.033
weapon_zm_revolver	516.1620 -192.1722 -702.1170	2.209 -18.923 -84.157
weapon_zm_revolver	-150.9899 36.9216 -702.1734	2.097 -18.835 -83.557
weapon_zm_revolver	-531.2645 848.5596 -542.0582	2.473 -20.578 -84.310
weapon_zm_revolver	-165.1744 1014.7406 113.9338	2.076 -21.727 -85.662
weapon_zm_revolver	-685.6066 177.1068 -142.6049	2.558 -19.307 -83.350
weapon_zm_revolver	321.4758 -986.4615 -702.1734	2.097 -18.835 -83.557
weapon_zm_revolver	-789.2064 -824.1364 -702.1690	2.106 -18.850 -83.604
ttt_random_weapon	726.4938 -540.0953 129.2041	1.829 4.777 -92.702
ttt_random_weapon	619.9714 -227.1364 138.2085	1.779 4.709 -92.817
ttt_random_weapon	-1067.0067 -335.7316 283.9837	10.888 -28.570 -76.609
ttt_random_weapon	-1061.5745 -367.2988 273.4355	11.005 -28.524 -76.278
ttt_random_weapon	-790.7584 -649.1052 -382.7909	1.773 4.773 -92.832
ttt_random_weapon	-790.7769 -664.1669 -382.7994	1.868 4.779 -92.613
ttt_random_weapon	509.1717 218.4936 -702.8397	2.265 5.679 -91.922
ttt_random_weapon	506.1815 108.4739 -702.8176	2.032 5.705 -92.402
ttt_random_weapon	498.2928 -7.3683 -702.7682	1.506 5.724 -93.483
ttt_random_weapon	507.7005 -128.7657 -702.8438	2.308 5.660 -91.833
ttt_random_weapon	510.7787 -259.4900 -702.8332	2.197 5.689 -92.062
ttt_random_weapon	232.9183 -853.3517 -30.7892	1.753 4.772 -92.877
ttt_random_weapon	231.6180 -837.5654 -30.7897	1.759 4.772 -92.862
ttt_random_weapon	792.1992 -399.0606 -30.7927	1.793 4.774 -92.785
ttt_random_weapon	790.6770 -416.8166 -30.7966	1.837 4.777 -92.685
ttt_random_weapon	802.1904 -994.1638 -254.7886	1.747 4.706 -92.892
ttt_random_weapon	540.3323 -569.0268 -534.7870	1.728 4.770 -92.933
ttt_random_weapon	773.6056 -124.3000 -654.7767	1.612 4.762 -93.200
ttt_random_weapon	776.1187 161.9102 -654.7980	1.852 4.778 -92.649
ttt_random_weapon	627.4961 -200.1124 -638.7881	1.740 4.771 -92.906
ttt_random_weapon	621.2036 182.4608 -638.7987	1.860 4.779 -92.631
ttt_random_weapon	661.7328 749.2901 -410.7973	1.844 4.778 -92.667
ttt_random_weapon	-929.5518 855.6595 -694.7657	1.487 4.752 -93.485
ttt_random_weapon	-932.2453 834.4231 -694.8080	1.965 4.787 -92.391
ttt_random_weapon	767.1215 81.5404 129.2323	1.510 4.754 -93.433
ttt_random_weapon	769.1060 68.7671 129.2289	1.549 4.757 -93.345
ttt_random_weapon	-760.3210 -243.7853 -702.8438	2.308 5.660 -91.833
item_ammo_smg1_ttt	202.7870 -845.8471 128.4065	0.212 -0.005 0.130
item_ammo_smg1_ttt	218.8214 -844.3062 128.4831	-0.374 -0.001 -0.366
item_ammo_smg1_ttt	534.6145 982.6531 -319.6058	0.122 -0.005 0.070
item_ammo_smg1_ttt	513.7976 984.4672 -319.5888	0.268 -0.005 0.168
item_ammo_smg1_ttt	476.8210 984.0394 -319.5843	0.338 -0.005 0.215
item_ammo_smg1_ttt	493.7537 981.9185 -319.5865	0.300 -0.005 0.189
item_ammo_smg1_ttt	-734.2380 279.9955 -407.9605	-0.289 0.002 0.198
item_ammo_smg1_ttt	-717.9088 278.2197 -407.9894	-0.802 -0.006 0.564
item_ammo_smg1_ttt	-791.3211 -904.3078 -703.4778	-0.223 0.015 -0.192
item_ammo_smg1_ttt	-763.7713 -900.6166 -703.5629	1.101 0.002 0.725
item_ammo_smg1_ttt	-748.0475 -899.1216 -703.5911	0.239 -0.005 0.149
weapon_zm_shotgun	448.0529 -513.6994 321.0398	-0.874 -9.981 -88.440
weapon_zm_shotgun	782.4274 937.8647 -702.9869	-0.433 -9.350 -84.079
weapon_zm_shotgun	-577.6691 -1004.8235 449.2689	-0.419 9.585 84.210
weapon_zm_shotgun	-288.1244 -20.2689 -702.7407	-0.768 -9.121 -92.669
weapon_ttt_m16	469.5612 -615.6730 129.2667	2.341 23.792 85.604
weapon_ttt_m16	-960.2844 -332.3098 285.1190	7.158 -15.260 102.072
weapon_ttt_m16	401.5178 -680.2925 -534.8494	2.136 -8.325 84.184
weapon_ttt_m16	736.3381 954.9737 -494.8493	2.124 -8.326 84.214
weapon_ttt_m16	162.6158 626.9097 -310.8083	2.392 -8.585 84.554
weapon_ttt_m16	-771.8893 -296.3857 -702.8378	2.173 -8.428 84.516
weapon_ttt_m16	-330.5399 302.2946 -702.8622	2.206 -1.945 84.414
weapon_ttt_m16	-372.0556 287.7730 -702.8118	2.401 -8.175 84.617
weapon_ttt_m16	525.6810 -588.0681 -702.8361	2.305 4.580 84.290
weapon_zm_molotov	718.5206 359.0941 132.5343	1.375 0.011 -1.198
weapon_zm_molotov	-795.4273 -629.0106 196.5363	2.344 -0.003 -2.272
weapon_zm_molotov	304.9453 -1010.1113 -531.4868	0.346 0.002 -0.028
weapon_zm_molotov	294.2971 -1008.3475 -531.3932	2.161 -0.124 -2.231
weapon_zm_molotov	822.2059 -1013.9290 -531.3688	1.445 -0.112 -1.479
weapon_zm_molotov	581.6933 -258.5593 -635.4044	2.473 -0.127 -2.556
weapon_zm_molotov	29.6029 646.3965 -491.4709	0.835 0.011 -0.595
weapon_zm_molotov	31.7773 657.9163 -491.4943	0.277 0.003 0.064
weapon_zm_molotov	-977.2235 -109.0945 -691.4188	2.879 -0.129 -2.982
weapon_zm_molotov	761.7515 558.6679 -407.4344	3.213 -0.143 -3.313
weapon_zm_molotov	-762.9515 -40.7915 -392.4667	-14.730 -132.894 105.991
weapon_zm_molotov	-723.7504 -54.2316 -387.6212	-21.836 -166.452 -96.953
weapon_zm_molotov	21.6911 -1011.7017 -651.4113	2.601 -0.127 -2.678
item_box_buckshot_ttt	475.5049 -506.9785 320.4393	1.824 -0.114 -0.454
item_box_buckshot_ttt	463.1822 -500.2906 320.3780	0.294 0.003 -0.151
item_box_buckshot_ttt	448.0343 -498.0841 320.3850	-1.000 -0.010 0.896
item_box_buckshot_ttt	785.0662 956.2978 -703.6071	-0.964 -0.003 0.854
item_box_buckshot_ttt	804.1075 956.9996 -703.6224	0.309 0.003 -0.166
item_box_buckshot_ttt	763.0935 956.4222 -703.6088	-0.979 0.004 0.867
item_box_buckshot_ttt	-593.3229 -1011.3762 448.3380	0.453 0.004 -0.356
item_box_buckshot_ttt	-595.5034 -994.9038 448.4229	-0.755 -0.012 0.582
item_box_buckshot_ttt	-273.7357 4.9990 -703.6210	0.133 0.003 -0.023
item_box_buckshot_ttt	-270.1480 -4.0678 -703.5295	1.356 -0.287 -0.501
weapon_zm_sledge	-803.2655 -724.5345 180.3975	18.445 -1.480 2.460
weapon_zm_sledge	215.7466 -995.8973 -531.5704	18.592 0.198 2.845
weapon_zm_sledge	326.8499 962.6358 130.8563	18.072 2.521 7.762
weapon_zm_sledge	179.8829 934.6185 -315.5724	18.587 0.122 2.805
weapon_zm_sledge	-686.4869 256.1580 -141.2778	2.849 -24.233 88.764
weapon_zm_sledge	-763.2874 -195.6951 -699.6165	18.204 4.087 3.028
weapon_zm_sledge	-746.8659 689.7800 -699.5892	18.460 0.153 2.777
weapon_zm_sledge	-995.3572 115.7317 -691.5757	18.546 0.198 2.851
weapon_zm_sledge	-747.2172 -92.6745 -699.5821	18.500 0.179 2.828
weapon_zm_sledge	-736.3607 -52.3640 -699.5638	18.670 0.164 2.766
weapon_ttt_glock	-933.1928 -328.6083 285.7102	-9.521 27.892 107.627
ttt_random_ammo	595.8495 -217.0848 137.3253	0.047 0.000 -0.032
ttt_random_ammo	604.9639 -215.0452 137.3778	0.151 0.001 0.122
ttt_random_ammo	614.3947 -213.3646 137.3595	0.063 0.000 0.006
ttt_random_ammo	-766.4764 -640.9773 -383.6467	0.054 0.000 -0.008
ttt_random_ammo	-766.3229 -649.5004 -383.5678	1.175 0.029 1.404
ttt_random_ammo	-766.7490 -657.0463 -383.6405	0.062 0.000 0.005
ttt_random_ammo	-766.0272 -664.8469 -383.6327	0.081 0.000 0.033
ttt_random_ammo	-755.4825 -665.0702 -383.6502	-0.050 -0.000 -0.014
ttt_random_ammo	-756.2670 -655.7543 -383.6057	0.927 0.011 1.074
ttt_random_ammo	-756.6184 -647.4884 -383.6577	0.047 0.000 -0.022
ttt_random_ammo	-756.5735 -635.9053 -383.5869	1.666 0.034 2.009
ttt_random_ammo	593.8065 -292.4235 -703.6255	0.114 0.000 0.078
ttt_random_ammo	601.4209 -280.7003 -703.6648	0.045 0.000 -0.026
ttt_random_ammo	593.9141 -262.9254 -703.5759	1.301 0.031 1.552
ttt_random_ammo	597.9285 -241.2238 -703.6532	0.048 0.000 -0.017
ttt_random_ammo	597.9800 -223.2404 -703.6190	0.179 0.001 0.159
ttt_random_ammo	593.3964 -205.8800 -703.5930	1.576 0.034 1.876
ttt_random_ammo	595.2355 -192.4730 -703.6086	0.514 0.004 0.572
ttt_random_ammo	598.8991 -165.4334 -703.6853	0.046 0.000 -0.035
ttt_random_ammo	594.2845 -139.5510 -703.6050	1.025 0.013 1.195
ttt_random_ammo	599.3120 -116.4812 -703.6096	0.450 0.003 0.494
ttt_random_ammo	599.8668 -90.3804 -703.6577	0.046 0.000 -0.021
ttt_random_ammo	591.5588 -61.4932 -703.6697	0.045 0.000 -0.029
ttt_random_ammo	588.5795 -38.3224 -703.6190	0.182 0.001 0.163
ttt_random_ammo	591.2847 -0.0685 -703.6238	0.126 0.000 0.093
ttt_random_ammo	588.3701 26.0477 -703.6799	0.045 0.000 -0.033
ttt_random_ammo	586.4297 48.7894 -703.6799	0.045 0.000 -0.033
ttt_random_ammo	583.3202 98.7416 -703.6555	0.047 0.000 -0.019
ttt_random_ammo	587.1483 138.2334 -703.5945	1.725 0.029 2.069
ttt_random_ammo	586.5044 73.9278 -703.5809	1.379 0.031 1.644
ttt_random_ammo	590.6984 175.7580 -703.5905	1.648 0.033 1.977
ttt_random_ammo	586.6685 214.4650 -703.6273	0.103 0.000 0.063
ttt_random_ammo	577.4500 245.1955 -703.6290	0.093 0.000 0.050
ttt_random_ammo	578.1935 277.4679 -703.6221	0.144 0.001 0.115
ttt_random_ammo	219.0838 -815.1006 -31.6205	0.162 0.001 0.138
ttt_random_ammo	225.7321 -810.7210 -31.6545	0.429 -0.004 -0.043
ttt_random_ammo	232.4314 -806.4976 -31.5951	1.859 -0.017 0.708
ttt_random_ammo	236.4873 -795.1835 -31.6648	0.046 0.000 -0.026
ttt_random_ammo	211.4504 -819.3978 -31.6191	1.404 0.017 1.356
ttt_random_ammo	826.1476 -393.4368 -31.6570	-0.047 0.000 0.021
ttt_random_ammo	816.0811 -389.4445 -31.6766	-0.046 -0.000 -0.033
ttt_random_ammo	818.8798 -403.4939 -31.6648	0.046 -0.000 0.026
ttt_random_ammo	826.8070 -1019.4175 -255.5711	1.375 0.032 1.660
ttt_random_ammo	810.3679 -1017.6544 -255.5508	0.940 0.025 1.133
ttt_random_ammo	798.6675 -1018.7365 -255.6773	0.047 0.000 -0.033
ttt_random_ammo	781.9736 -1017.2429 -255.6747	0.047 0.000 -0.032
ttt_random_ammo	770.6011 -1017.5994 -255.6405	0.063 0.000 0.006
ttt_random_ammo	759.8146 -1016.8507 -255.6161	0.246 0.001 0.241
ttt_random_ammo	585.0365 -525.4463 -342.9108	0.090 0.000 0.044
ttt_random_ammo	574.4573 -534.0157 -342.9055	0.120 0.000 0.084
ttt_random_ammo	564.8967 -539.3697 -342.9038	0.134 0.000 0.101
ttt_random_ammo	553.8558 -545.5470 -342.8991	0.190 0.001 0.172
ttt_random_ammo	529.7667 -555.1270 -535.6273	0.107 0.000 0.067
ttt_random_ammo	537.9234 -554.3278 -535.6057	0.928 0.011 1.076
ttt_random_ammo	545.3758 -553.3537 -535.6273	0.106 -0.000 -0.065
ttt_random_ammo	553.4250 -552.8057 -535.6467	0.054 -0.000 0.008
ttt_random_ammo	750.3448 -154.6597 -655.6600	0.047 -0.000 0.023
ttt_random_ammo	748.3563 152.7092 -655.6516	0.362 -0.002 -0.326
ttt_random_ammo	611.1873 706.5043 -411.6107	0.394 0.002 0.424
ttt_random_ammo	594.7396 716.2623 -411.6160	0.238 0.001 0.232
ttt_random_ammo	-943.3109 878.3789 -695.6446	0.056 -0.000 0.004
ttt_random_ammo	-935.4552 880.8537 -695.6446	0.056 -0.000 0.004
ttt_random_ammo	-925.0282 880.3545 -695.6328	0.081 -0.000 -0.033
ttt_random_ammo	-917.2814 879.2242 -695.6176	0.206 -0.001 -0.193
ttt_random_ammo	-910.6944 874.3931 -695.6049	0.926 0.020 0.204
ttt_random_ammo	-919.4813 867.5789 -695.5557	1.012 -0.026 -1.220
ttt_random_ammo	-931.7246 870.5168 -695.6600	0.046 -0.000 0.023
ttt_random_ammo	-942.3707 867.7032 -695.6207	0.166 -0.001 -0.142
ttt_random_ammo	728.7933 39.5584 128.4231	1.432 -0.033 -1.726
ttt_random_ammo	726.6863 55.4651 128.3877	0.350 -0.002 -0.370
ttt_random_ammo	725.0311 68.7705 128.3635	0.069 -0.000 -0.017
ttt_random_ammo	-801.8057 -185.5622 -703.5912	-0.913 -0.011 1.059
ttt_random_ammo	-804.2745 -205.4098 -703.5522	-1.362 -0.031 1.638
ttt_random_ammo	-801.6335 -230.5908 -703.6641	-0.045 -0.000 -0.026
weapon_zm_mac10	209.2070 -860.3726 129.2182	-0.127 -44.433 -88.554
weapon_zm_mac10	528.2946 954.0580 -318.7636	-0.119 -44.431 -88.611
weapon_zm_mac10	495.9248 951.5903 -318.7831	-0.128 -44.434 -88.550
weapon_zm_mac10	-726.1263 308.1545 -407.2163	-0.249 -55.115 -88.143
weapon_zm_mac10	-781.3930 -870.8794 -702.6748	0.283 -43.470 -87.842
item_ammo_357_ttt	824.9055 -404.4852 128.3588	0.456 0.062 0.044
item_ammo_357_ttt	814.5200 -405.2061 128.3654	0.457 0.060 0.041
item_ammo_357_ttt	-295.7440 -998.3367 448.3262	0.450 0.070 0.057
item_ammo_357_ttt	-282.7881 -999.2645 448.3217	0.449 0.070 0.058
item_ammo_357_ttt	133.4971 644.0578 -495.6159	0.461 0.057 0.034
item_ammo_357_ttt	118.9564 642.8699 -495.5734	0.469 0.055 0.017
item_ammo_357_ttt	107.1371 643.4267 -495.6464	0.455 0.062 0.046
item_ammo_357_ttt	810.4586 1013.0898 128.3605	0.456 0.060 0.043
item_ammo_357_ttt	794.9022 1013.0490 128.3387	0.452 0.066 0.052
item_ammo_357_ttt	779.4844 1011.4749 128.3445	0.453 0.064 0.049
item_ammo_357_ttt	-683.9484 303.3873 -276.1680	0.787 0.192 -0.021
item_ammo_357_ttt	-698.8160 297.0418 -276.1416	0.728 0.187 -0.017
item_ammo_357_ttt	-712.4487 293.9208 -276.1468	0.619 0.337 0.000
item_ammo_revolver_ttt	711.3422 -521.7101 128.3554	0.455 0.062 0.045
item_ammo_revolver_ttt	720.8698 -518.6967 128.3730	0.459 0.059 0.038
item_ammo_revolver_ttt	729.3179 -518.7836 128.3482	0.454 0.064 0.048
item_ammo_revolver_ttt	566.6284 -187.3988 -703.6210	0.468 0.058 0.033
item_ammo_revolver_ttt	566.1497 -201.4958 -703.6823	0.462 0.075 0.055
item_ammo_revolver_ttt	565.2795 -213.0067 -703.6799	0.462 0.075 0.055
item_ammo_revolver_ttt	-169.1625 21.9209 -703.6036	0.470 0.057 0.027
item_ammo_revolver_ttt	-165.5442 42.1732 -703.6755	0.463 0.070 0.053
item_ammo_revolver_ttt	-537.4967 856.3352 -543.6097	0.462 0.057 0.031
item_ammo_revolver_ttt	-526.0152 860.0997 -543.6805	0.448 0.075 0.059
item_ammo_revolver_ttt	-166.9666 995.0552 112.3973	0.464 0.056 0.029
item_ammo_revolver_ttt	-154.9142 998.4362 112.3536	0.455 0.062 0.046
item_ammo_revolver_ttt	-146.5168 1001.6558 112.3519	0.455 0.062 0.046
item_ammo_revolver_ttt	-666.9208 173.4901 -144.0855	0.603 0.180 -0.009
item_ammo_revolver_ttt	-655.4670 173.4942 -144.1744	0.802 0.194 -0.022
item_ammo_revolver_ttt	324.0016 -961.8653 -703.6342	0.467 0.060 0.038
item_ammo_revolver_ttt	323.6622 -949.0374 -703.6513	0.465 0.064 0.044
item_ammo_revolver_ttt	-766.8210 -833.7691 -703.6550	0.465 0.064 0.046
item_ammo_revolver_ttt	-755.6296 -831.0966 -703.6608	0.464 0.067 0.048
ttt_playerspawn	446.4390 -779.0335 128.4114	-0.030 -0.000 0.030
ttt_playerspawn	774.9474 -690.6499 128.4203	-0.027 -0.000 0.027
ttt_playerspawn	-271.7191 -419.4861 -703.6231	-0.035 -0.000 0.035
ttt_playerspawn	101.0472 222.5351 -703.6108	-0.031 -0.000 0.031
ttt_playerspawn	397.8279 751.0751 -703.5615	-0.017 -0.000 0.017
ttt_playerspawn	482.2996 51.8647 -703.5597	-0.017 -0.000 0.017
ttt_playerspawn	313.6787 -981.7319 -31.5773	-0.026 -0.000 0.026
ttt_playerspawn	654.0210 -510.8348 -31.6040	-0.169 0.008 -0.066
ttt_playerspawn	697.9088 -919.6276 -40.5871	-0.025 0.000 -0.025
ttt_playerspawn	761.5523 -482.4253 -255.6098	0.044 0.000 0.044
ttt_playerspawn	408.8532 -805.9724 -517.5371	-89.883 -115.207 89.998
ttt_playerspawn	695.0908 -770.6098 -255.5359	-0.057 0.000 -0.057
ttt_playerspawn	633.0477 -645.6407 -535.5797	-0.027 -0.000 0.027
ttt_playerspawn	673.8802 -141.9130 -639.5847	-0.029 -0.000 0.029
ttt_playerspawn	617.5139 220.2182 -639.5822	-0.028 -0.000 0.028
ttt_playerspawn	370.7218 915.8285 -503.6014	-0.035 -0.000 0.035
ttt_playerspawn	-549.2834 282.6956 -703.5673	-0.019 -0.000 0.019
ttt_playerspawn	-538.3109 534.8666 -703.5606	-0.017 -0.000 0.017
ttt_playerspawn	-509.1921 760.8551 -703.6027	-0.029 -0.000 0.029
ttt_playerspawn	-1005.3497 781.2582 -695.5956	-0.033 -0.000 0.033
ttt_playerspawn	-1021.2145 -960.4694 -695.5798	-0.027 -0.000 0.027
ttt_playerspawn	-1010.0968 -670.2909 190.7237	0.279 -0.837 108.422
ttt_playerspawn	28.7973 992.5123 -319.6253	-0.043 -0.000 0.043
ttt_playerspawn	-547.5139 498.1650 -397.0357	79.690 -77.752 -64.298
ttt_playerspawn	-598.3245 299.2145 -390.0027	-89.994 158.981 180.000
ttt_playerspawn	787.2628 -974.9839 -535.5051	0.000 0.711 0.016
weapon_zm_rifle	817.3334 -390.7714 138.2948	-70.443 23.160 -179.394
weapon_zm_rifle	-289.5909 -1010.9386 449.2755	3.305 11.737 64.599
weapon_zm_rifle	98.7090 664.1091 -494.7226	3.305 11.739 64.617
weapon_zm_rifle	819.4692 984.8042 129.3857	3.266 85.902 65.485
weapon_zm_rifle	-715.7380 274.5308 -275.1497	3.324 15.245 64.926
weapon_ttt_smokegrenade	-806.9336 -627.2730 196.5362	2.354 -0.004 -2.282
weapon_ttt_smokegrenade	819.2028 -977.5178 -531.3963	2.278 -0.124 -2.347
weapon_ttt_smokegrenade	802.8912 -989.8784 -531.4016	2.412 -0.129 -2.484
weapon_ttt_smokegrenade	784.6219 -1004.7040 -531.4168	2.855 -0.129 -2.948
weapon_ttt_smokegrenade	559.2332 -274.2901 -635.3978	2.297 -0.125 -2.374
weapon_ttt_smokegrenade	570.0230 -269.1664 -635.4442	3.559 -0.097 -3.693
weapon_ttt_confgrenade	712.1250 348.7650 131.5334	1.833 0.233 -0.547
weapon_ttt_confgrenade	721.3365 343.7316 131.5299	1.889 0.230 -0.564
weapon_ttt_confgrenade	-801.3145 -628.2240 195.5527	1.529 0.223 -0.456
weapon_ttt_confgrenade	244.0334 -725.4877 -700.5078	2.457 0.210 -0.776
weapon_ttt_confgrenade	246.1171 -737.5569 -700.4719	1.900 0.249 -0.600
weapon_ttt_confgrenade	234.9580 -729.0961 -700.4630	1.762 0.246 -0.556
weapon_ttt_confgrenade	820.3595 -998.1395 -532.4783	1.522 0.152 -0.389
weapon_ttt_confgrenade	806.1196 -1011.0835 -532.4745	1.477 0.153 -0.377
weapon_ttt_confgrenade	559.5586 -258.8741 -636.4403	1.418 0.220 -0.423
weapon_ttt_confgrenade	584.2545 -277.2539 -636.4768	0.248 -0.731 -1.158
weapon_ttt_confgrenade	571.5132 -251.5229 -636.4941	2.265 0.265 -0.676
weapon_ttt_confgrenade	753.6886 842.3389 -492.4390	1.396 0.220 -0.417
weapon_ttt_confgrenade	744.5878 842.6080 -492.4377	1.375 0.221 -0.410
weapon_ttt_confgrenade	-556.0726 843.6487 -540.4572	1.422 0.241 1.182
weapon_ttt_confgrenade	-972.3415 -622.4348 -692.4070	0.887 0.217 -0.265
weapon_ttt_confgrenade	-973.6907 -1120.4772 -692.4503	1.576 0.225 -0.470
weapon_ttt_confgrenade	748.0593 555.4787 -408.4614	1.752 0.223 -0.523
weapon_ttt_confgrenade	739.6639 555.3126 -408.4445	1.483 0.222 -0.442
weapon_ttt_confgrenade	-775.5670 -35.9237 -394.4262	35.846 130.595 -129.516
weapon_ttt_confgrenade	-761.7791 -37.5440 -391.9370	-59.499 97.305 -115.547
weapon_ttt_confgrenade	-745.4625 -38.9138 -389.0258	-57.363 -22.466 -80.821
weapon_ttt_confgrenade	22.9082 -1003.7725 -652.4631	1.779 0.225 -0.531
