# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: cs_havana
# Exported by: Bad King Urgrain
setting:	replacespawns 1
item_ammo_pistol_ttt	-854.1419 968.8368 16.3668	-0.115 -66.900 -0.035
item_ammo_pistol_ttt	-858.8019 975.9131 16.3668	-0.115 -68.220 -0.035
item_ammo_pistol_ttt	-1245.4083 413.9716 0.3668	-0.115 96.120 -0.035
item_ammo_pistol_ttt	-1244.4613 406.2408 0.3668	-0.115 93.260 -0.035
item_ammo_pistol_ttt	-1244.3719 397.2411 0.3668	-0.115 93.260 -0.035
item_ammo_pistol_ttt	-52.3566 -182.7608 32.3668	-0.115 -179.399 -0.035
item_ammo_pistol_ttt	-45.5890 -182.3940 32.3668	-0.115 -179.399 -0.035
item_ammo_pistol_ttt	-37.5211 -181.5570 32.3668	-0.115 -178.959 -0.035
item_ammo_pistol_ttt	262.7835 274.1877 16.3668	-0.115 -80.179 -0.035
item_ammo_pistol_ttt	263.6540 281.7263 16.3668	-0.115 -81.059 -0.035
item_ammo_pistol_ttt	263.1487 288.8205 16.3668	-0.115 -83.699 -0.035
item_ammo_pistol_ttt	632.1273 667.6241 256.3668	-0.115 -52.819 -0.035
item_ammo_pistol_ttt	627.0311 675.0421 256.3668	-0.115 -52.819 -0.035
item_ammo_pistol_ttt	621.9349 682.4600 256.3668	-0.115 -52.819 -0.035
item_ammo_pistol_ttt	-260.9848 911.4371 248.3668	-0.115 88.060 -0.035
item_ammo_pistol_ttt	-261.5791 904.5121 248.3668	-0.115 88.940 -0.035
item_ammo_pistol_ttt	-262.2408 896.4280 248.3668	-0.115 89.160 -0.035
item_ammo_pistol_ttt	-765.5368 1870.6931 240.3668	-0.115 -162.160 -0.035
item_ammo_pistol_ttt	-757.0662 1872.9758 240.3668	-0.115 -162.600 -0.035
item_ammo_pistol_ttt	-747.6360 1875.4514 240.3668	-0.115 -162.600 -0.035
item_ammo_pistol_ttt	1266.4418 798.7772 0.3668	-0.115 -87.720 -0.035
item_ammo_pistol_ttt	1266.5062 807.7772 0.3668	-0.115 -87.720 -0.035
item_ammo_pistol_ttt	1266.5707 816.7772 0.3668	-0.115 -87.720 -0.035
item_ammo_pistol_ttt	-270.9281 -379.4968 16.3668	-0.115 -157.540 -0.035
item_ammo_pistol_ttt	-262.4585 -376.4529 16.3668	-0.115 -157.540 -0.035
item_ammo_pistol_ttt	-253.2832 -373.1552 16.3668	-0.115 -157.540 -0.035
item_ammo_pistol_ttt	525.0903 1697.3300 256.3453	-0.134 -0.019 -0.041
item_ammo_pistol_ttt	-330.7237 -129.6649 256.3951	-0.090 -0.020 -0.027
item_ammo_pistol_ttt	-352.8672 1298.9998 248.4162	-0.072 -0.020 -0.022
item_ammo_pistol_ttt	-806.0330 1489.3579 256.3951	-0.091 -0.020 -0.027
item_ammo_pistol_ttt	51.5840 798.2723 32.4450	0.249 0.042 0.272
item_ammo_pistol_ttt	1269.8563 1623.5852 16.4069	-0.080 -0.020 -0.024
item_ammo_pistol_ttt	1522.8568 33.7728 16.4012	-0.085 -0.020 -0.026
item_ammo_pistol_ttt	9.0724 945.6930 20.4174	-0.071 -0.020 -0.022
item_ammo_pistol_ttt	-909.4991 1137.1235 16.3406	-0.138 -0.019 -0.042
item_ammo_pistol_ttt	-802.1069 -156.8867 16.3308	-0.147 -0.018 -0.044
weapon_zm_revolver	-53.1982 -743.7529 1.8829	2.472 -20.316 -83.074
weapon_zm_revolver	544.6597 -108.5758 33.8829	2.472 -98.856 -83.074
weapon_zm_revolver	712.1447 317.6727 21.8829	2.472 -94.676 -83.074
weapon_zm_revolver	-307.5647 1070.6255 21.8829	2.472 -12.536 -83.074
weapon_zm_revolver	421.9919 1509.2395 17.8829	2.472 -13.196 -83.074
weapon_zm_revolver	-131.5589 2051.9543 17.8829	2.472 77.664 -83.074
weapon_zm_revolver	161.4781 2086.6106 225.8829	2.472 84.264 -83.074
weapon_zm_revolver	886.7098 1366.2791 257.8829	2.472 -2.996 -83.074
weapon_zm_revolver	-107.4629 239.2560 233.0034	2.472 72.683 -83.074
weapon_zm_revolver	-325.8745 578.8362 241.8829	2.472 81.483 -83.074
weapon_zm_revolver	-357.0585 1377.8630 249.8829	2.472 68.503 -83.074
weapon_zm_revolver	878.4576 1568.5643 17.8829	2.472 76.203 -83.074
ttt_random_weapon	-540.3924 1626.5787 268.6749	1.791 3.389 -92.791
ttt_random_weapon	-88.6872 814.3989 279.1674	1.845 -32.402 -92.667
ttt_random_weapon	374.4857 135.6756 291.0655	1.608 10.929 -93.208
ttt_random_weapon	546.7988 557.4476 274.3011	1.822 8.073 -92.719
ttt_random_weapon	709.0071 1038.1055 267.0178	1.842 8.227 -92.674
ttt_random_weapon	996.8578 1574.5078 132.8932	2.103 76.078 -92.622
ttt_random_weapon	42.8701 1818.8026 42.7856	-2.529 41.791 85.816
ttt_random_weapon	-433.9850 1908.6301 42.8118	1.872 4.431 -92.605
ttt_random_weapon	-364.4489 357.3894 265.7424	1.786 4.994 -92.801
ttt_random_weapon	49.1508 218.9796 43.1215	1.467 -49.027 -95.022
ttt_random_weapon	24.5800 351.5715 237.3955	2.131 7.091 -93.228
item_ammo_smg1_ttt	-14.7743 2181.8860 16.5217	0.211 -0.196 -0.084
item_ammo_smg1_ttt	3.0857 2182.0115 16.5007	0.998 -0.123 -0.238
item_ammo_smg1_ttt	-216.6024 1396.3555 248.5339	-0.597 -1.708 -0.381
item_ammo_smg1_ttt	-213.9611 1373.4382 248.5188	-0.720 0.037 -0.175
item_ammo_smg1_ttt	920.6091 1894.0232 256.5027	-0.362 0.083 0.557
item_ammo_smg1_ttt	934.6356 1893.9604 256.5016	-0.166 0.026 0.505
item_ammo_smg1_ttt	956.0696 1238.2109 16.4066	0.213 -0.005 0.131
item_ammo_smg1_ttt	940.7764 1238.3855 16.4017	0.170 -0.005 0.102
item_ammo_smg1_ttt	-398.7693 894.8534 16.4815	-0.084 -0.002 -0.173
item_ammo_smg1_ttt	-396.3489 873.4110 16.5291	-0.295 -2.529 -0.431
item_ammo_smg1_ttt	461.4872 1113.5723 248.5025	-0.801 0.013 -0.598
item_ammo_smg1_ttt	976.5813 1087.7939 256.4112	0.269 -0.005 0.169
item_ammo_smg1_ttt	126.4730 1338.1770 248.4970	-1.198 0.203 -0.339
item_ammo_smg1_ttt	485.0274 800.6832 248.4158	0.337 -0.005 0.215
item_ammo_smg1_ttt	399.6051 112.8354 240.4112	0.267 -0.005 0.167
item_ammo_smg1_ttt	-334.1460 815.5066 20.4066	0.212 -0.005 0.130
item_ammo_smg1_ttt	-453.6352 1953.8213 20.3967	0.140 -0.006 0.081
item_ammo_smg1_ttt	901.5523 791.1747 16.4265	0.596 -0.003 0.388
item_ammo_smg1_ttt	125.7538 -500.8087 32.4265	0.596 -0.003 0.388
item_ammo_smg1_ttt	-222.1032 299.5957 16.4775	0.503 -0.001 0.218
weapon_zm_shotgun	439.8013 589.0264 21.2648	-0.155 9.039 83.380
weapon_zm_shotgun	-81.7459 -450.1258 33.2443	-0.384 9.087 83.591
weapon_zm_shotgun	156.5643 2161.5242 17.0337	-0.464 -9.480 -84.844
weapon_zm_shotgun	371.9775 1281.9048 282.7666	-0.505 -8.079 -85.140
weapon_zm_shotgun	-238.6946 597.5267 241.2690	-0.286 7.809 83.838
weapon_ttt_m16	-940.3997 404.9683 17.1769	2.230 -8.225 84.436
weapon_ttt_m16	231.5478 -178.2134 36.9350	-20.838 -5.249 -76.929
weapon_ttt_m16	932.8762 655.5709 257.1236	2.000 -5.497 84.805
weapon_ttt_m16	6.5983 1106.8533 249.1488	2.149 -8.341 84.180
weapon_ttt_m16	1252.0299 367.4383 39.4757	0.374 7.881 -80.254
weapon_zm_molotov	-474.7556 1947.4644 24.5723	3.096 -0.132 -3.208
weapon_zm_molotov	75.7225 1377.1136 252.5314	1.428 0.010 -1.198
weapon_zm_molotov	531.5458 1388.1547 252.5360	1.679 0.008 -1.520
weapon_zm_molotov	907.1500 856.4842 252.5801	2.944 -0.132 -3.041
weapon_zm_molotov	665.2624 801.5636 36.5536	3.626 -0.108 -3.747
weapon_zm_molotov	228.1285 603.8691 20.5811	0.169 -0.218 -0.031
weapon_zm_molotov	342.4182 -88.2571 73.6408	0.005 -4.496 0.018
weapon_zm_molotov	230.1875 -80.5588 36.5787	2.917 -0.131 -3.007
weapon_zm_molotov	-232.0706 -773.8702 4.5540	3.634 -0.108 -3.759
weapon_zm_molotov	-1148.8800 849.5262 4.4960	0.246 0.002 0.140
weapon_zm_sledge	-282.3712 1337.5208 23.6612	12.617 0.215 2.286
weapon_zm_sledge	1110.5951 1643.8046 262.9370	0.842 -0.373 88.220
weapon_zm_sledge	-748.4349 2254.3074 244.4167	18.477 0.395 2.872
weapon_zm_sledge	12.5388 -144.0430 276.2599	17.654 11.626 7.624
item_box_buckshot_ttt	429.4512 612.1984 20.4020	-0.870 -0.012 0.773
item_box_buckshot_ttt	438.7446 614.0131 20.4091	-1.004 -0.003 0.803
item_box_buckshot_ttt	449.0047 613.7609 20.3984	-0.922 -0.009 0.818
item_box_buckshot_ttt	-84.8173 -422.7847 32.4495	-0.497 -0.007 0.441
item_box_buckshot_ttt	-75.2932 -423.4936 32.4063	-0.831 -0.003 0.741
item_box_buckshot_ttt	-66.5779 -422.2113 32.4323	-0.632 -0.007 0.561
item_box_buckshot_ttt	154.7138 2184.8955 16.3899	-0.996 0.017 0.882
item_box_buckshot_ttt	164.9025 2186.0854 16.3918	-0.981 0.004 0.869
item_box_buckshot_ttt	175.6404 2183.9438 16.4030	-0.856 -0.010 0.763
item_box_buckshot_ttt	370.4471 1291.7216 282.1793	-0.014 2.561 -0.339
item_box_buckshot_ttt	379.4270 1291.3057 282.1775	-0.119 -6.231 -0.356
item_box_buckshot_ttt	391.1218 1293.8622 282.0492	0.036 0.026 -0.346
item_box_buckshot_ttt	-214.2869 609.8763 240.4088	-0.805 -0.005 0.719
item_box_buckshot_ttt	-223.6158 609.4741 240.3842	-0.780 -0.006 0.717
item_box_buckshot_ttt	-233.8291 609.7700 240.3866	-1.006 -0.011 0.896
item_box_buckshot_ttt	-781.6070 8.2963 16.3804	-0.056 0.002 0.133
item_box_buckshot_ttt	-1014.4106 983.1038 16.4270	-0.673 -0.006 0.598
item_box_buckshot_ttt	-399.6003 1546.7380 16.4324	-0.663 -0.004 0.527
item_box_buckshot_ttt	331.6402 1562.5513 19.2680	0.061 -0.212 1.535
item_box_buckshot_ttt	655.3177 1073.1450 248.3771	0.470 0.018 -0.292
item_box_buckshot_ttt	-498.5479 1483.2726 256.4057	-0.843 -0.008 0.748
item_box_buckshot_ttt	244.5510 1337.0970 248.3759	0.662 -0.000 -0.447
item_box_buckshot_ttt	892.2442 1360.6885 16.4099	-1.023 -0.006 0.799
item_box_buckshot_ttt	874.0042 1521.7727 16.3815	-0.244 0.000 0.285
item_box_buckshot_ttt	-625.0726 1422.3182 16.3925	-0.963 -0.003 0.857
ttt_random_ammo	-354.3431 1170.6322 248.3710	0.097 0.000 0.054
ttt_random_ammo	-351.2147 793.6421 248.3938	1.060 -0.014 -1.236
ttt_random_ammo	-358.8818 805.4268 248.3353	0.046 -0.000 0.026
ttt_random_ammo	534.5252 1678.2290 256.3227	0.046 0.000 -0.033
ttt_random_ammo	30.7678 329.4696 231.5039	-0.392 -0.010 1.775
ttt_random_ammo	480.2686 636.4268 304.7185	-65.622 -30.052 168.838
weapon_zm_mac10	-40.4381 2179.4143 17.2493	-0.506 -35.942 -88.644
weapon_zm_mac10	-228.9034 1416.0836 249.2251	-0.508 16.785 -88.604
weapon_zm_mac10	894.8301 1897.7062 257.2224	-0.017 -26.157 -88.164
weapon_zm_mac10	946.0727 1254.2048 17.2647	-0.318 10.313 -88.515
weapon_zm_mac10	-395.2913 863.5977 16.8924	-0.380 -50.609 87.565
item_ammo_357_ttt	-153.6170 734.7675 224.3518	0.454 0.060 0.047
item_ammo_357_ttt	-158.2733 761.6446 224.3366	0.451 0.065 0.053
item_ammo_357_ttt	-155.4847 751.2172 224.4449	1.385 -0.463 -1.003
item_ammo_357_ttt	610.1611 -320.7140 72.2434	0.590 0.162 -0.033
item_ammo_357_ttt	611.8149 -335.0374 72.3717	0.545 -3.434 0.022
item_ammo_357_ttt	612.0263 -348.2777 72.3717	0.613 3.832 -0.065
item_ammo_357_ttt	-1078.7104 359.6333 42.7905	-0.995 0.077 0.225
item_ammo_357_ttt	-1090.4794 363.0368 42.5743	-1.592 -0.310 0.266
item_ammo_357_ttt	-1100.8407 368.2489 42.3096	-1.432 -2.101 0.074
item_ammo_357_ttt	-36.9022 1098.0455 288.9454	0.134 2.740 -0.125
item_ammo_357_ttt	-35.4987 1085.1982 288.9422	0.092 1.274 0.005
item_ammo_357_ttt	-35.6138 1070.5099 288.9365	-0.075 -0.231 0.046
item_ammo_357_ttt	324.6628 1745.0046 37.7054	6.098 -0.060 -0.013
item_ammo_357_ttt	325.9277 1732.6777 37.6454	5.627 -0.478 0.354
item_ammo_357_ttt	329.3963 1719.3988 37.2603	6.091 -0.062 -0.012
item_ammo_357_ttt	1041.1359 39.2382 16.3194	0.448 0.073 0.060
item_ammo_357_ttt	1020.4612 65.2699 16.3463	0.453 0.062 0.049
item_ammo_357_ttt	466.9095 1169.8997 20.3715	0.458 0.057 0.039
item_ammo_357_ttt	454.9931 1165.3042 20.3386	0.452 0.065 0.053
item_ammo_357_ttt	521.7327 1071.4785 248.3406	0.452 0.065 0.052
item_ammo_357_ttt	-353.6577 953.4040 248.3571	0.456 0.062 0.045
item_ammo_357_ttt	582.2587 -106.7449 256.3366	0.452 0.066 0.053
item_ammo_357_ttt	544.1634 802.9076 248.3729	0.459 0.057 0.039
item_ammo_357_ttt	-344.2745 1148.9585 248.3346	0.452 0.066 0.053
item_ammo_357_ttt	623.6458 2180.0789 240.3324	0.450 0.063 0.056
item_ammo_revolver_ttt	-48.8812 -756.2421 0.3406	0.452 0.065 0.052
item_ammo_revolver_ttt	-41.4584 -757.5232 0.3406	0.452 -1.695 0.052
item_ammo_revolver_ttt	-56.6378 -756.3555 0.3406	0.452 -1.695 0.052
item_ammo_revolver_ttt	559.5119 -109.5803 32.3406	0.452 -89.036 0.052
item_ammo_revolver_ttt	558.9263 -115.9958 32.3406	0.452 -88.596 0.052
item_ammo_revolver_ttt	558.3209 -123.4713 32.3406	0.452 -88.596 0.052
item_ammo_revolver_ttt	728.5034 329.4059 20.3406	0.452 -85.296 0.052
item_ammo_revolver_ttt	728.3424 322.3788 20.3406	0.452 -85.516 0.052
item_ammo_revolver_ttt	728.9226 314.2960 20.3406	0.452 -85.956 0.052
item_ammo_revolver_ttt	-308.3982 1082.4373 20.3406	0.452 1.904 0.052
item_ammo_revolver_ttt	-301.6696 1081.8994 20.3406	0.452 1.904 0.052
item_ammo_revolver_ttt	-293.7172 1080.8208 20.3406	0.452 2.124 0.052
item_ammo_revolver_ttt	416.4109 1521.3210 16.3406	0.452 6.084 0.052
item_ammo_revolver_ttt	423.6560 1521.3176 16.3406	0.452 6.304 0.052
item_ammo_revolver_ttt	432.6560 1521.3601 16.3406	0.452 6.304 0.052
item_ammo_revolver_ttt	-144.6240 2052.0125 16.3406	0.452 90.784 0.052
item_ammo_revolver_ttt	-143.9753 2058.9780 16.3406	0.452 91.224 0.052
item_ammo_revolver_ttt	-144.3117 2066.5159 16.3406	0.452 91.884 0.052
item_ammo_revolver_ttt	139.7983 2083.7964 224.3406	0.452 94.744 0.052
item_ammo_revolver_ttt	140.0515 2091.4529 224.3406	0.452 93.204 0.052
item_ammo_revolver_ttt	140.4123 2098.3938 224.3406	0.452 92.324 0.052
item_ammo_revolver_ttt	886.0182 1378.4037 256.3406	0.452 1.104 0.052
item_ammo_revolver_ttt	894.8828 1377.9078 256.3406	0.452 1.324 0.052
item_ammo_revolver_ttt	903.1046 1377.2297 256.3406	0.452 1.324 0.052
item_ammo_revolver_ttt	-119.1800 234.1671 230.7831	0.452 99.664 0.052
item_ammo_revolver_ttt	-113.9017 241.6285 233.6668	0.452 95.484 0.052
item_ammo_revolver_ttt	-118.1406 248.3256 231.4385	0.452 91.744 0.052
item_ammo_revolver_ttt	-338.5839 578.0846 240.3406	0.452 93.284 0.052
item_ammo_revolver_ttt	-339.4700 584.5861 240.3406	0.452 94.604 0.052
item_ammo_revolver_ttt	-338.1261 592.7252 240.3406	0.452 93.724 0.052
item_ammo_revolver_ttt	-357.5824 1409.1736 248.3406	0.452 94.604 0.052
item_ammo_revolver_ttt	-355.4013 1401.8114 248.3406	0.452 93.064 0.052
item_ammo_revolver_ttt	-355.2403 1394.8634 248.3406	0.452 94.604 0.052
item_ammo_revolver_ttt	863.0894 1571.3573 16.3406	0.452 93.064 0.052
item_ammo_revolver_ttt	863.5350 1577.9625 16.3406	0.452 91.524 0.052
item_ammo_revolver_ttt	864.0072 1583.9440 16.3406	0.452 91.524 0.052
item_ammo_revolver_ttt	-554.9877 434.0882 16.3425	0.453 0.062 0.051
item_ammo_revolver_ttt	655.6740 -339.4072 32.3536	0.455 0.060 0.047
item_ammo_revolver_ttt	58.6437 -78.5185 32.3444	0.452 0.061 0.051
item_ammo_revolver_ttt	610.2600 -45.3057 32.3365	0.451 0.063 0.054
item_ammo_revolver_ttt	204.1551 809.6081 282.0627	0.905 0.067 0.160
item_ammo_revolver_ttt	332.8282 1340.0809 248.3283	0.450 0.070 0.056
item_ammo_revolver_ttt	-232.3765 1629.8129 256.3076	0.446 0.080 0.065
item_ammo_revolver_ttt	750.0765 1890.7286 256.3283	0.450 0.070 0.056
item_ammo_revolver_ttt	252.0285 1120.1884 32.3518	0.454 0.060 0.047
item_ammo_revolver_ttt	-669.6917 1687.5663 240.3365	0.451 0.063 0.054
ttt_playerspawn	1207.495239 1564.499023 16.494654	0.061 -0.000 -0.061
ttt_playerspawn	1531.325928 261.017639 0.529476	0.037 -0.000 -0.037
ttt_playerspawn	926.402954 826.145752 16.528387	0.030 -0.000 -0.030
ttt_playerspawn	62.925114 1767.221069 24.554792	-0.066 -0.046 0.201
ttt_playerspawn	579.990845 2081.459473 240.504684	-0.053 0.000 -0.053
ttt_playerspawn	198.092316 1371.946167 248.518539	-0.013 0.000 -0.013
ttt_playerspawn	-749.333313 1985.165649 240.508911	-0.040 0.000 -0.040
ttt_playerspawn	-517.425232 1574.712402 256.513367	0.035 -0.000 -0.035
ttt_playerspawn	-190.755859 893.329285 248.480316	0.178 -0.042 -0.004
ttt_playerspawn	-346.321777 -32.127773 256.481110	0.022 -0.000 -0.022
ttt_playerspawn	491.894592 62.331692 240.528488	0.042 -0.000 -0.042
ttt_playerspawn	859.951477 593.827454 256.561188	0.006 0.000 -0.006
ttt_playerspawn	561.202576 64.890602 20.533976	0.038 0.000 -0.038
ttt_playerspawn	203.601822 423.562225 20.514801	0.047 -0.000 -0.047
ttt_playerspawn	-238.138138 868.193115 20.496803	0.049 -0.000 -0.049
ttt_playerspawn	335.033661 965.242676 32.486549	0.046 -0.000 -0.046
ttt_playerspawn	-584.578125 1677.758423 16.555624	0.007 0.238 -0.148
ttt_playerspawn	194.819290 931.161987 248.503571	-0.023 -0.000 0.023
ttt_playerspawn	785.431213 1117.967529 256.543243	0.030 0.000 -0.030
ttt_playerspawn	784.498535 1783.731812 256.534546	0.009 -0.000 -0.009
ttt_playerspawn	-345.428558 172.293930 16.557602	0.018 -0.000 -0.019
ttt_playerspawn	61.607033 -477.313477 32.531288	0.035 -0.000 -0.016
ttt_playerspawn	53.423695 -1065.185547 16.521587	-0.039 0.000 0.039
ttt_playerspawn	699.722168 -378.827942 32.511311	0.026 -63.176 0.242
ttt_playerspawn	-283.609711 2065.306641 224.540771	0.028 -0.000 -0.028
ttt_playerspawn	-213.651779 -117.610374 16.570951	-0.046 0.000 -0.046
ttt_playerspawn	-898.655579 -130.199112 16.488165	0.023 89.870 0.010
ttt_playerspawn	-816.477783 88.516457 16.449984	-0.008 179.999 -0.008
ttt_playerspawn	-369.541260 1806.167236 24.550829	-2.442 -134.741 0.557 
weapon_zm_rifle	-168.9855 757.5007 227.2055	4.294 -80.124 88.988
weapon_zm_rifle	606.4268 -347.2043 73.2899	6.341 93.697 2.702
weapon_zm_rifle	-1108.0289 363.0971 46.4300	-1.026 -21.200 124.098
weapon_zm_rifle	-53.4875 1070.1323 289.5198	0.352 85.986 -88.619
weapon_zm_rifle	324.7370 1703.2623 38.7160	1.948 -104.002 61.059
weapon_ttt_smokegrenade	28.5297 -351.9586 70.3842	5.270 -0.033 1.253
weapon_ttt_smokegrenade	83.2242 158.3578 24.5779	2.978 -0.135 -3.071
weapon_ttt_smokegrenade	959.7161 1008.9984 260.5188	0.435 0.004 -0.117
weapon_ttt_smokegrenade	17.6760 798.8087 252.6292	1.501 -0.110 -1.531
weapon_ttt_smokegrenade	-753.6206 1765.3660 244.5299	0.831 0.012 -0.585
weapon_ttt_smokegrenade	559.5397 1925.9232 260.6131	1.960 -0.116 -2.003
weapon_ttt_smokegrenade	101.6630 1993.0236 20.5234	0.552 0.007 -0.255
weapon_ttt_smokegrenade	-221.3719 1029.1768 24.5356	2.867 -0.017 -2.833
weapon_ttt_smokegrenade	1202.8015 1121.9222 4.5277	0.731 0.010 -0.460
weapon_ttt_smokegrenade	335.1859 1146.1818 36.5595	3.460 -0.129 -3.572
weapon_ttt_confgrenade	-20.8812 237.6355 235.2655	-2.843 1.367 2.561
weapon_ttt_confgrenade	934.4324 1557.6862 271.5612	-1.360 -0.480 8.926
weapon_ttt_confgrenade	58.1149 2085.8479 227.5377	1.470 0.218 1.288
weapon_ttt_confgrenade	-508.5674 31.9133 19.5031	1.744 0.170 -0.446
weapon_ttt_confgrenade	-135.1638 799.6019 251.5482	1.600 0.224 -0.477
