# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: cs_militia
# Exported by: Bad King Urgrain
setting:	replacespawns 1
weapon_zm_molotov	803.5379 -2586.5454 -167.5817	2.997 -0.053 5.255
weapon_zm_molotov	1024.1302 -387.2213 -324.1170	-79.892 -10.181 95.790
weapon_zm_molotov	1292.7941 623.2236 -19.3855	1.986 -0.116 -2.041
weapon_zm_molotov	412.6125 155.6423 -162.0552	-8.794 -136.189 95.134
weapon_zm_molotov	552.0428 965.0147 -118.2447	2.165 -0.119 -2.218
weapon_zm_molotov	1285.0938 790.2039 -116.1501	0.317 0.003 0.102
weapon_zm_molotov	515.7398 798.6508 -14.2260	-83.346 -18.377 -76.428
weapon_zm_molotov	119.2631 1105.9362 12.7047	1.207 0.012 -0.929
weapon_zm_molotov	533.3047 1833.2109 -158.4693	-7.868 130.376 89.998
weapon_zm_molotov	186.2628 567.8487 23.6411	0.881 0.011 -0.575
weapon_zm_sledge	441.0721 1901.5051 -155.7252	17.986 -2.807 3.025
weapon_zm_sledge	479.6158 1947.9694 -66.3288	18.425 -0.087 2.949
weapon_zm_sledge	-22.7304 801.0037 23.7916	18.425 -105.027 2.949
weapon_zm_sledge	146.7085 -2478.4202 -155.1332	18.425 100.313 2.949
weapon_zm_sledge	975.8101 -1482.5488 -413.0648	18.425 -96.587 2.949
item_box_buckshot_ttt	389.0993 1959.6370 -124.2715	0.804 0.003 -0.648
item_box_buckshot_ttt	398.3641 1960.2061 -124.1698	-0.533 -0.003 0.449
item_box_buckshot_ttt	409.5764 1959.7390 -124.2378	-0.545 -0.002 0.512
item_box_buckshot_ttt	71.9321 1034.7339 -151.6161	-0.545 -88.302 0.512
item_box_buckshot_ttt	72.7814 1024.5420 -151.6161	-0.545 -88.302 0.512
item_box_buckshot_ttt	72.4160 1014.2218 -151.6161	-0.545 -88.302 0.512
item_box_buckshot_ttt	1284.4669 420.8192 -23.6161	-0.545 -88.522 0.512
item_box_buckshot_ttt	473.1346 -1893.2070 -151.7026	-0.545 -48.922 0.512
item_box_buckshot_ttt	480.9480 -1902.1324 -152.3127	-0.545 -48.922 0.512
item_box_buckshot_ttt	1069.6642 -2626.2224 -184.4897	-0.545 173.358 0.512
item_box_buckshot_ttt	1049.0442 -2619.9519 -182.1965	-0.545 173.358 0.512
item_box_buckshot_ttt	353.1701 1635.8557 -302.1108	3.266 0.730 1.022
item_box_buckshot_ttt	354.3275 1649.8944 -301.9782	2.811 -0.224 -1.900
item_box_buckshot_ttt	347.7967 1661.2068 -301.9196	3.099 -0.265 -1.575
item_box_buckshot_ttt	331.4204 1670.5237 -301.2417	4.003 0.630 -1.156
item_box_buckshot_ttt	309.6683 1677.8156 -299.4090	5.595 0.022 -0.966
item_box_buckshot_ttt	1232.0734 -486.0210 -154.7781	-5.281 -0.201 -1.065
item_box_buckshot_ttt	1244.1067 -483.9052 -153.7778	-5.258 -0.195 -1.054
item_box_buckshot_ttt	1255.7758 -481.2982 -152.8268	-5.293 -0.201 -1.071
item_box_buckshot_ttt	1266.0084 -480.9218 -151.9775	-5.259 -0.865 -0.735
item_box_buckshot_ttt	1001.5394 635.8928 8.7257	-0.797 0.000 0.699
item_box_buckshot_ttt	1291.4288 648.2274 -23.5647	-0.650 -0.005 0.502
item_box_buckshot_ttt	1284.3560 469.9457 44.1690	89.093 48.352 -0.848
ttt_random_ammo	313.6503 823.7227 51.3187	0.217 -0.016 0.605
ttt_random_ammo	425.2749 839.3429 51.4643	-0.110 0.040 0.430
ttt_random_ammo	59.2133 1105.3374 7.5713	-0.425 0.117 -0.321
ttt_random_ammo	31.6856 1000.7968 72.5282	-89.710 -159.394 -174.653
ttt_random_ammo	717.6904 749.4915 -15.5388	0.669 0.021 0.804
ttt_random_ammo	706.7504 739.9025 -15.6799	0.046 0.000 -0.034
ttt_random_ammo	171.9650 533.9928 28.7080	-0.046 -1.962 0.035
ttt_random_ammo	175.4642 549.0885 24.8718	-1.399 -0.196 -1.651
ttt_random_ammo	473.1308 251.8978 10.8959	0.039 0.000 -0.018
ttt_random_ammo	699.1915 628.7090 -151.6120	0.357 0.002 0.378
ttt_random_ammo	698.8232 575.3536 -151.6190	0.191 0.001 0.173
ttt_random_ammo	669.3257 578.7405 -151.6648	0.046 0.000 -0.027
ttt_random_ammo	665.5527 627.2166 -151.6696	0.046 0.000 -0.029
ttt_random_ammo	201.4756 642.7189 -99.1386	-8.461 0.970 2.507
ttt_random_ammo	14.9755 358.4109 -151.6308	0.089 0.000 0.043
ttt_random_ammo	171.9104 718.7679 -115.6101	0.461 -0.003 -0.506
ttt_random_ammo	251.0533 671.8959 -74.6554	0.048 0.000 -0.019
ttt_random_ammo	229.2582 667.4277 -74.6346	0.075 0.000 0.025
ttt_random_ammo	539.1029 1143.6538 -82.0370	1.299 -0.319 -1.997
ttt_random_ammo	478.8080 1100.0005 -105.3951	0.341 6.777 0.006
ttt_random_ammo	654.3014 846.4499 -59.2509	0.813 0.009 0.937
ttt_random_ammo	287.3853 1080.1006 -89.0154	-0.005 0.239 2.021
ttt_random_ammo	304.5846 1087.9880 -89.3365	2.080 -0.411 -0.075
ttt_random_ammo	304.4549 1067.5900 -89.3125	1.989 -0.405 -0.062
ttt_random_ammo	751.8091 814.9740 -151.6141	-0.220 -0.001 0.208
ttt_random_ammo	1206.7549 687.0860 -151.6488	0.052 -0.000 0.011
ttt_random_ammo	1262.8826 757.8163 -151.6623	0.047 -0.000 0.025
ttt_random_ammo	1288.5601 797.6550 -146.1821	0.183 0.001 0.167
ttt_random_ammo	1304.9005 778.8478 -143.8368	89.502 -161.727 -87.543
ttt_random_ammo	1300.1531 750.8945 -146.2128	0.047 0.000 -0.015
ttt_random_ammo	1296.4794 430.9208 -151.6149	0.273 -0.001 -0.275
ttt_random_ammo	1199.3621 325.4695 -151.6880	0.048 -0.000 0.037
ttt_random_ammo	1185.5078 456.6312 -151.6065	1.100 -0.015 -1.284
ttt_random_ammo	1185.2509 444.0788 -151.6405	0.063 -0.000 -0.006
ttt_random_ammo	1285.8563 635.8353 -120.2811	0.057 0.000 0.002
ttt_random_ammo	910.9552 309.8542 -23.6853	0.047 0.000 -0.036
ttt_random_ammo	888.1477 311.0851 -23.6365	0.070 0.000 0.017
ttt_random_ammo	862.8016 306.5739 -23.6086	0.527 0.004 0.587
ttt_random_ammo	1948.9152 -433.0038 -294.0861	-2.122 8.879 -108.141
ttt_random_ammo	728.3590 -2119.1626 -182.0574	-5.536 -6.179 14.499
ttt_random_ammo	765.6068 -2126.8552 -168.4350	-69.168 -141.503 171.420
ttt_random_ammo	651.8953 -2656.7588 -173.3184	0.438 -9.462 -95.583
ttt_random_ammo	156.0588 -2374.3203 -146.4762	-1.638 -26.488 -4.928
ttt_random_ammo	143.8913 -2395.1060 -163.1148	-6.453 9.992 -100.682
ttt_random_ammo	2536.4197 -1553.4115 -132.7651	13.002 -1.579 8.377
ttt_random_ammo	2646.3354 -1564.0812 -146.8184	9.389 0.005 1.843
ttt_random_ammo	2670.5735 -1412.7841 -146.8922	9.814 0.964 -0.224
ttt_random_ammo	2616.5276 -1265.4198 -152.3245	3.724 -0.436 6.846
ttt_random_ammo	2450.0142 -1367.1429 -135.8857	10.517 -7.009 3.513
ttt_random_ammo	2519.0566 -1364.4163 -140.5942	0.614 -0.490 -6.433
ttt_random_ammo	2456.1589 -1164.3807 -146.3154	3.163 -4.963 -102.811
ttt_random_ammo	2254.8203 -1020.8379 -158.0829	3.119 -1.617 -4.942
ttt_random_ammo	2233.6011 -1026.0781 -156.5496	3.207 -1.512 -4.973
ttt_random_ammo	1718.9955 -1463.4376 -128.9298	-3.144 0.198 0.259
ttt_random_ammo	1881.9717 -1528.1396 -125.6446	7.380 0.226 -6.224
ttt_random_ammo	1756.0542 -1346.7104 -125.9747	-75.339 -179.339 -175.123
ttt_random_ammo	1594.8752 -1347.0172 -134.3763	-1.072 -1.277 3.091
ttt_random_ammo	-9.2446 -537.2748 -158.1108	3.334 0.410 12.006
ttt_random_ammo	-19.0138 -511.9206 -150.4068	-0.908 30.843 105.114
ttt_random_ammo	24.9046 -490.5609 -149.6260	4.332 7.165 106.779
ttt_random_ammo	453.1120 185.6958 -161.6628	-8.227 2.525 3.872
ttt_random_ammo	451.6463 153.6848 -158.3323	-0.984 -0.330 1.722
ttt_random_ammo	455.3728 129.7546 -158.8654	-0.907 -0.449 3.353
ttt_random_ammo	1051.3405 -185.8622 -146.3588	3.034 -13.273 -101.271
ttt_random_ammo	1778.6658 510.4199 -96.1666	7.308 -0.778 0.347
ttt_random_ammo	1503.1564 1110.0869 -115.2929	-77.262 -148.858 159.458
ttt_random_ammo	1541.8077 1115.0313 -110.8294	-7.423 -0.678 8.955
ttt_random_ammo	1259.6549 1634.0057 -66.6994	-8.861 1.515 1.415
ttt_random_ammo	1278.6338 1615.1881 -64.7692	-9.423 1.526 1.433
weapon_zm_mac10	7.4438 924.4250 9.4408	-0.278 -24.640 -89.205
weapon_zm_mac10	435.6301 396.5690 -150.7349	-0.278 62.260 -89.205
weapon_zm_mac10	712.9227 1136.8312 -150.7349	-0.278 -158.400 -89.205
weapon_zm_mac10	1336.7144 374.5047 -155.7631	-0.278 -103.400 -89.205
weapon_zm_mac10	1003.9211 -2644.3557 -180.1641	-0.278 153.780 -89.205
item_ammo_357_ttt	756.4867 -2399.5225 -196.2975	8.539 0.461 -1.535
item_ammo_357_ttt	767.0915 -2397.6514 -197.6615	8.642 0.754 -1.574
item_ammo_357_ttt	799.0704 -1176.3582 -12.9307	8.539 -16.480 -1.535
item_ammo_357_ttt	805.0032 -1181.1937 -11.9217	8.539 -16.480 -1.535
item_ammo_357_ttt	810.4036 -1185.3394 -11.0460	8.539 -16.480 -1.535
item_ammo_357_ttt	1907.1376 -304.4200 -323.3945	8.539 82.909 -1.535
item_ammo_357_ttt	725.4662 1001.6032 138.7809	8.539 -173.340 -1.535
item_ammo_357_ttt	716.2032 1001.5843 138.7835	8.539 -173.340 -1.535
item_ammo_357_ttt	706.7416 1000.2440 138.9650	8.539 -173.340 -1.535
item_ammo_357_ttt	352.5719 782.3487 8.7334	8.539 170.240 -1.535
item_ammo_357_ttt	360.4454 782.1470 8.7334	8.539 -174.140 -1.535
item_ammo_357_ttt	367.8992 782.5855 8.7334	8.539 -174.140 -1.535
item_ammo_357_ttt	680.9897 1635.3102 -304.5718	1.842 -0.260 1.765
item_ammo_357_ttt	663.1389 1634.6880 -303.9288	3.661 -2.747 -4.083
item_ammo_357_ttt	686.1179 1649.7345 -304.1548	0.497 0.014 3.298
item_ammo_357_ttt	662.5038 1644.8873 -304.2374	0.421 -1.062 1.980
item_ammo_357_ttt	1539.7827 -485.5689 -148.1563	1.439 0.256 -16.673
item_ammo_357_ttt	1548.6273 -495.7895 -145.3656	1.512 0.283 -16.445
item_ammo_357_ttt	1547.8627 -510.7679 -141.1122	1.525 -0.667 -16.084
item_ammo_357_ttt	1554.2893 -520.5551 -141.0131	15.378 -4.705 -3.450
item_ammo_revolver_ttt	476.2057 1836.2355 -159.6696	0.451 0.070 0.055
item_ammo_revolver_ttt	476.6021 1821.9152 -159.6696	0.451 0.070 0.055
item_ammo_revolver_ttt	476.1588 1808.0601 -159.6696	0.451 0.070 0.055
item_ammo_revolver_ttt	869.8046 1273.5236 -319.0112	0.451 96.870 0.055
item_ammo_revolver_ttt	884.2549 1278.4213 -319.4362	0.451 96.870 0.055
item_ammo_revolver_ttt	895.7633 1274.9286 -319.3315	0.451 96.870 0.055
item_ammo_revolver_ttt	1024.2899 -608.2181 -322.5959	0.451 -62.850 0.055
item_ammo_revolver_ttt	1972.6577 -1974.0015 -159.6696	0.451 69.480 0.055
item_ammo_revolver_ttt	2060.9233 -2053.0530 -159.6696	0.451 62.770 0.055
item_ammo_revolver_ttt	232.7709 388.5851 -151.6696	0.451 -67.330 0.055
item_ammo_revolver_ttt	565.1545 971.1895 -122.5220	0.451 -156.430 0.055
item_ammo_revolver_ttt	307.4960 1397.9600 -15.6696	0.451 145.270 0.055
item_ammo_revolver_ttt	319.9556 1397.3019 -15.6696	0.451 145.270 0.055
item_ammo_revolver_ttt	302.2279 1385.1273 -15.6696	0.451 145.270 0.055
item_ammo_revolver_ttt	470.9116 1114.9893 -15.6696	0.451 30.350 0.055
item_ammo_revolver_ttt	474.2867 1104.8640 -15.6696	0.451 30.350 0.055
item_ammo_revolver_ttt	476.5217 1092.9104 -15.6696	0.451 38.710 0.055
item_ammo_revolver_ttt	348.0354 337.4419 2.6482	0.451 122.089 0.055
item_ammo_revolver_ttt	358.1261 333.7114 2.6482	0.451 122.089 0.055
item_ammo_revolver_ttt	524.4706 1637.9261 -303.1413	3.867 0.082 -10.341
item_ammo_revolver_ttt	515.2491 1637.4728 -303.1639	-1.205 -0.822 -10.673
item_ammo_revolver_ttt	505.7914 1638.0403 -303.4920	-0.389 -0.670 -10.436
item_ammo_revolver_ttt	496.6583 1638.8162 -303.7067	0.168 -0.489 -8.340
item_ammo_revolver_ttt	488.3154 1637.7886 -303.7109	0.846 -0.638 -7.328
item_ammo_revolver_ttt	478.8185 1637.1160 -303.7318	0.435 0.480 -6.517
item_ammo_revolver_ttt	467.5036 1636.9868 -303.6779	0.423 0.088 -6.199
item_ammo_revolver_ttt	457.2853 1635.3221 -303.5220	0.042 -0.166 -6.048
item_ammo_revolver_ttt	445.3466 1633.8988 -303.6527	-2.502 0.036 -1.565
item_ammo_revolver_ttt	1354.0188 -453.9644 -148.4671	0.873 0.134 -2.452
item_ammo_revolver_ttt	1371.1832 -448.5327 -148.9166	1.393 0.194 -2.227
item_ammo_revolver_ttt	1383.0765 -457.6312 -149.2195	6.487 -0.710 -4.962
item_ammo_revolver_ttt	1389.6772 -467.2701 -149.0022	6.043 -12.668 -5.922
item_ammo_revolver_ttt	1410.7478 -461.2420 -151.9589	7.034 0.080 -5.069
item_ammo_revolver_ttt	1415.6484 -471.3184 -151.4811	6.731 -2.441 -5.323
item_ammo_revolver_ttt	16.5413 1134.3190 -75.5697	0.995 -31.236 0.061
item_ammo_revolver_ttt	161.2785 758.1809 -74.5520	0.740 -0.301 -0.499
item_ammo_revolver_ttt	161.3374 728.7234 -74.6421	-0.085 -0.090 0.636
item_ammo_revolver_ttt	624.7698 -942.7430 -314.0002	1.257 2.355 -21.036
item_ammo_revolver_ttt	628.4135 -850.0573 -314.2889	0.429 -0.016 20.834
ttt_playerspawn	530.4822 1810.9301 -159.6431	0.001 0.000 0.015
ttt_playerspawn	-14.6150 1237.3159 -15.5762	-0.004 -0.000 0.004
ttt_playerspawn	334.0484 947.4981 146.3015	-0.007 -0.048 -7.646
ttt_playerspawn	5.1308 252.6172 -15.6717	0.009 0.000 0.009
ttt_playerspawn	68.4689 1044.1749 -15.6621	-0.009 -0.000 0.009
ttt_playerspawn	87.2807 942.2446 -15.5935	-0.012 -0.000 0.012
ttt_playerspawn	368.7680 838.2440 -15.6213	-0.050 -0.023 -0.016
ttt_playerspawn	264.8126 852.6102 -15.5168	0.025 -0.040 -0.029
ttt_playerspawn	390.1297 527.8152 -15.5653	-0.003 -0.000 0.003
ttt_playerspawn	501.3571 616.3070 -151.5875	0.008 -0.000 -0.008
ttt_playerspawn	347.4428 764.9844 -151.6138	0.012 -0.000 -0.012
ttt_playerspawn	1030.2954 421.3367 -151.6385	-0.034 -0.000 0.034
ttt_playerspawn	1163.0587 605.9429 -23.6487	0.024 -0.000 -0.024
ttt_playerspawn	1334.0443 1702.3752 -51.3714	-7.193 -2.021 6.167
ttt_playerspawn	-88.2775 1522.1632 -170.7748	3.707 -0.172 0.332
ttt_playerspawn	-223.1474 911.8517 -158.3276	1.884 0.000 3.066
ttt_playerspawn	484.8687 -2487.5708 -168.8945	2.317 0.642 -1.994
ttt_playerspawn	486.3530 -2418.4583 -172.8338	5.112 0.729 -4.316
ttt_playerspawn	585.3808 -2506.0598 -172.0074	6.297 -0.220 -6.677
ttt_playerspawn	589.4767 -2423.2400 -180.8080	8.141 3.722 -3.592
ttt_playerspawn	660.7753 -2437.4622 -186.3757	4.539 3.637 -2.744
ttt_playerspawn	671.7285 -2494.3813 -182.6945	6.581 3.334 -1.926
ttt_playerspawn	369.0691 -2483.9678 -166.7905	2.014 -0.421 -2.490
ttt_playerspawn	368.5486 -2415.4067 -166.3010	1.987 -0.457 0.506
weapon_zm_rifle	756.7963 -2418.1626 -195.1982	10.285 7.618 66.732
weapon_zm_rifle	793.5027 -1191.9929 -10.3106	10.285 -14.162 66.732
weapon_zm_rifle	1924.8142 -296.9648 -322.9827	10.285 85.577 66.732
weapon_zm_rifle	718.2166 980.6178 142.6830	10.285 -169.043 66.732
weapon_zm_rifle	381.8677 791.4139 10.3451	10.285 -176.223 66.732
weapon_ttt_smokegrenade	190.8142 524.3973 23.6800	3.343 -0.124 -3.436
weapon_ttt_smokegrenade	106.2814 274.5564 -147.4961	0.272 0.003 0.093
weapon_ttt_smokegrenade	347.5693 423.4285 -85.0835	1.022 0.012 -0.735
weapon_ttt_smokegrenade	23.9821 1004.5794 -147.3688	1.478 -0.113 -1.519
weapon_ttt_smokegrenade	547.6384 1123.9081 -137.3919	2.336 -0.123 -2.381
weapon_ttt_smokegrenade	23.5969 957.8340 12.7499	3.026 -0.121 -3.089
weapon_ttt_smokegrenade	357.8354 1737.7150 -307.6013	-64.181 -65.696 -99.495
weapon_ttt_smokegrenade	1923.2813 422.5630 -317.6419	74.009 -66.025 -56.852
weapon_ttt_smokegrenade	838.4530 -2406.8704 -201.4122	-3.295 -5.040 4.590
weapon_ttt_smokegrenade	866.6889 -2406.9556 -200.1698	-4.041 0.399 -4.625
weapon_ttt_smokegrenade	1695.8853 -2290.5208 -168.4829	-47.098 -31.487 97.856
weapon_ttt_confgrenade	861.9049 996.6660 -312.7356	-8.673 0.654 -95.508
weapon_ttt_confgrenade	321.9830 667.2805 -71.4656	-15.112 6.113 28.773
