# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: de_dust2
# Exported by: Bad King Urgrain
setting:	replacespawns 1
ttt_random_ammo	328.0210 2629.9253 96.3728	0.108 0.000 0.067
ttt_random_ammo	314.3337 2592.9751 96.3468	0.049 0.000 -0.017
ttt_random_ammo	-1731.0209 -260.2885 186.6388	0.046 0.000 -0.033
ttt_random_ammo	-1719.0322 -208.2243 186.6339	0.046 0.000 -0.034
ttt_random_ammo	-1656.8082 -177.8812 186.6673	0.052 0.000 -0.009
ttt_random_ammo	-1787.2926 -423.3334 160.3445	0.047 0.000 -0.019
ttt_random_ammo	-1787.5483 -504.0341 160.4210	1.441 0.033 1.730
ttt_random_ammo	-1324.6268 583.5900 32.3907	0.546 -0.004 -0.609
ttt_random_ammo	-1324.0631 559.8354 32.3691	0.092 -0.000 -0.046
weapon_zm_mac10	1696.8029 329.2887 65.2619	-0.433 -173.737 -88.745
weapon_zm_mac10	-1364.2042 2750.1182 5.7098	-0.527 -1.114 85.983
weapon_zm_mac10	323.6132 459.7203 13.3952	-6.776 -29.211 -74.303
weapon_zm_mac10	568.2443 2785.2827 97.2476	-0.369 -37.728 -88.556
weapon_zm_mac10	-1770.5607 2479.9060 33.2621	-0.150 -38.539 -88.550
item_ammo_357_ttt	-500.1481 -183.6849 64.3521	0.444 0.057 0.042
item_ammo_357_ttt	-478.2488 -183.8668 64.3389	0.440 0.062 0.046
item_ammo_357_ttt	-462.2955 -183.4878 64.3389	0.440 0.062 0.046
item_ammo_357_ttt	673.3286 -99.4138 11.1971	-3.484 -0.269 -2.444
item_ammo_357_ttt	672.6716 -109.8972 11.5469	-3.375 -0.301 -2.415
item_ammo_357_ttt	-2080.3687 2910.0320 32.3325	0.451 0.065 0.055
item_ammo_357_ttt	-2089.9900 2909.7925 32.3283	0.450 0.068 0.057
item_ammo_357_ttt	754.0087 578.3424 0.7345	1.604 -0.149 -0.288
item_ammo_357_ttt	742.8610 578.7927 0.8132	0.397 -0.016 -0.800
item_ammo_357_ttt	736.3755 577.1413 0.8036	1.179 0.174 -0.612
item_ammo_357_ttt	319.1087 2716.1689 96.3406	0.452 0.065 0.052
item_ammo_revolver_ttt	407.6917 -757.9761 0.9484	2.299 0.381 -0.606
item_ammo_revolver_ttt	397.7336 -758.3026 1.1891	2.067 0.144 -0.952
item_ammo_revolver_ttt	-1204.3865 1427.5403 -111.6200	0.460 0.055 0.036
item_ammo_revolver_ttt	-1188.9775 1429.8346 -111.6147	0.461 0.054 0.034
item_ammo_revolver_ttt	-2192.0229 1249.0959 32.3324	0.450 0.063 0.056
item_ammo_revolver_ttt	-2182.7795 1249.1517 32.3365	0.451 0.063 0.054
item_ammo_revolver_ttt	1294.0309 193.4542 -190.8917	0.499 0.067 -0.012
ttt_playerspawn	190.6766 2441.3381 -125.0975	-0.113 -0.121 3.343
ttt_playerspawn	252.6558 2436.7483 -124.4203	-1.433 3.568 3.921
ttt_playerspawn	299.6334 2427.0879 -124.0182	-0.727 -2.372 5.017
ttt_playerspawn	354.1761 2421.2805 -124.2989	-0.016 0.598 4.325
ttt_playerspawn	398.5397 2427.9419 -123.7745	-0.171 -0.063 5.119
ttt_playerspawn	-101.0615 2261.0454 -126.4786	-0.354 1.575 -1.935
ttt_playerspawn	-37.3025 2019.1062 -124.9910	0.710 -0.431 1.870
ttt_playerspawn	276.2498 2069.3423 -125.5675	-0.178 0.136 -0.834
ttt_playerspawn	1654.8248 344.4026 64.4623	-0.007 -0.000 0.007
ttt_playerspawn	653.0362 1176.4332 4.5321	-0.101 -0.013 -0.983
ttt_playerspawn	664.8248 -159.6280 11.2146	-5.197 1.186 2.797
ttt_playerspawn	388.6783 -794.8075 3.3220	1.431 -0.348 -4.576
ttt_playerspawn	-627.5508 -817.4692 134.2786	0.718 0.030 1.868
ttt_playerspawn	-709.2874 -814.0463 133.9640	-1.969 -0.117 2.106
ttt_playerspawn	-770.5324 -812.8220 131.4095	-3.720 7.038 1.588
ttt_playerspawn	-2152.8506 -755.3904 129.9299	-1.468 0.017 -0.628
ttt_playerspawn	-1373.2407 -388.2099 131.9458	-1.660 0.219 0.179
ttt_playerspawn	-1311.8480 -383.0414 131.8081	2.001 -0.060 0.191
ttt_playerspawn	-1241.8046 -374.3667 129.6283	1.538 0.449 0.300
ttt_playerspawn	-1902.6931 624.2745 32.4079	-0.019 -0.000 0.019
ttt_playerspawn	-2185.9927 1200.4304 32.4375	-0.015 -0.000 0.015
ttt_playerspawn	-2057.3755 3005.6333 32.4108	-0.016 -0.000 0.016
ttt_playerspawn	484.3148 1770.3223 0.4054	-0.021 -0.000 0.021
ttt_playerspawn	-1204.4849 2546.5991 38.1054	3.128 -1.089 0.134
ttt_playerspawn	-485.1812 -384.5217 3.8460	-3.640 0.478 0.427
ttt_playerspawn	222.5289 455.4805 8.6778	-0.741 0.200 6.283
ttt_playerspawn	1435.2683 197.4531 -190.2853	-0.264 -0.002 0.268
ttt_playerspawn	1134.7413 2467.3552 96.4307	0.012 0.000 0.012
ttt_playerspawn	469.8128 2752.0779 96.4450	-0.012 -0.000 0.012
ttt_playerspawn	-116.4693 1533.6959 0.3691	0.025 0.000 0.025
ttt_playerspawn	-1191.0079 1338.4667 -111.6007	-0.024 -0.000 0.024
ttt_playerspawn	-645.1289 452.4956 7.2070	-0.666 0.185 -0.923
weapon_zm_rifle	-482.4247 -164.8578 65.3167	3.338 11.254 64.810
weapon_zm_rifle	670.0875 -87.6416 19.3612	-62.727 29.826 100.657
weapon_zm_rifle	340.9775 2721.2725 139.8305	7.024 5.815 68.628
weapon_ttt_smokegrenade	-1817.2633 2462.2656 36.5234	0.555 0.007 -0.258
weapon_ttt_smokegrenade	-1829.5365 2466.8491 36.6294	1.518 -0.114 -1.558
weapon_ttt_smokegrenade	155.6959 -152.5007 66.8931	2.746 -0.130 -2.800
weapon_ttt_smokegrenade	163.2581 -156.0487 66.8916	2.717 -0.129 -2.756
weapon_ttt_confgrenade	1651.0729 994.6019 67.5177	1.569 0.149 -0.401
weapon_ttt_confgrenade	1659.2935 994.2316 67.5052	1.718 0.158 -0.439
