# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: de_train
# Exported by: Bad King Urgrain
setting:	replacespawns 1
ttt_random_weapon	277.5626 657.8660 41.2146	1.711 4.703 -92.974
ttt_random_weapon	-71.9577 -1524.0007 -358.7991	1.865 4.929 -92.619
ttt_random_weapon	-473.3690 -1417.3171 -350.7667	1.154 -152.358 -94.092
ttt_random_weapon	-401.7595 -1672.0227 -102.8021	1.899 4.927 -92.543
ttt_random_weapon	1961.4258 -1764.6281 -321.2411	-4.940 -1.336 1.688
ttt_random_weapon	1726.0173 -1278.5427 -310.1228	-58.869 7.611 96.563
ttt_random_weapon	-1983.9026 1269.3481 -208.7499	13.034 -6.146 93.437
ttt_random_weapon	-1988.1051 1778.3569 -203.2265	13.690 -2.626 102.753
ttt_random_weapon	1860.7721 588.7953 -214.7895	1.757 4.928 -92.867
ttt_random_weapon	609.1846 -508.7873 -171.3275	1.451 -19.365 -92.850
ttt_random_weapon	-462.2295 372.4296 -224.0173	8.240 18.708 90.833
ttt_random_weapon	1318.6793 234.9007 -214.7901	1.764 4.928 -92.852
item_ammo_smg1_ttt	-479.6295 -1191.0875 -351.5172	-0.378 -0.001 -0.367
item_ammo_smg1_ttt	-446.7873 -1183.7834 -351.4925	-0.477 0.012 -0.379
item_ammo_smg1_ttt	1369.2568 1215.8481 -215.5148	-0.796 0.003 -0.646
weapon_zm_shotgun	1994.8386 -901.4510 -322.7210	-0.400 7.318 84.373
weapon_zm_shotgun	-408.9508 1645.3781 -221.9519	-3.052 11.554 88.673
weapon_zm_shotgun	-823.1626 992.6821 -214.7419	-0.161 103.720 83.255
weapon_ttt_m16	403.9413 -683.2464 -220.8380	2.068 -0.347 84.317
weapon_ttt_m16	1410.1874 720.2150 -214.9494	1.679 6.478 84.469
weapon_zm_sledge	-418.9238 -25.7355 -211.7158	18.006 -1.542 2.935
item_box_buckshot_ttt	2036.6774 -842.0217 -324.5458	-0.166 0.295 -5.817
item_box_buckshot_ttt	1817.2155 -265.8952 -215.5702	-0.652 -0.007 0.578
item_box_buckshot_ttt	-574.0208 989.5729 -215.5608	0.658 -0.009 0.543
item_box_buckshot_ttt	-584.6100 984.5104 -215.5841	0.883 -0.007 0.677
ttt_random_ammo	1807.5406 82.3499 -215.6425	0.059 0.000 0.001
ttt_random_ammo	1813.2784 75.4191 -215.6063	0.815 0.008 0.938
ttt_random_ammo	1798.7897 89.3605 -215.6826	0.047 0.000 -0.035
ttt_random_ammo	1405.4135 -165.6315 -152.0255	0.050 0.000 -0.016
ttt_random_ammo	1431.8529 -165.7448 -152.0130	0.065 0.000 0.008
ttt_random_ammo	965.3835 -394.6810 -189.5328	-0.711 -14.501 -0.006
ttt_random_ammo	959.7972 14.7254 -215.6404	-0.187 0.168 -0.026
ttt_random_ammo	946.3539 16.5101 -215.5535	1.057 0.027 1.282
ttt_random_ammo	-753.9792 -282.8654 16.3710	0.099 0.000 0.056
ttt_random_ammo	-736.2557 -284.7805 16.3762	0.135 0.000 0.102
ttt_random_ammo	-723.2259 -285.0403 16.3673	0.083 0.000 0.035
ttt_random_ammo	-708.6176 -284.9534 16.3762	0.135 0.000 0.102
ttt_random_ammo	-875.0244 715.0110 73.4020	0.111 -0.000 -0.072
ttt_random_ammo	-875.0609 761.5051 73.4053	0.137 -0.001 -0.106
ttt_random_ammo	-839.1421 772.3741 42.6296	1.139 80.036 -89.951
ttt_random_ammo	-583.2814 933.5637 40.3744	-0.110 0.000 -0.070
ttt_random_ammo	-751.2047 190.1738 51.4255	-0.269 -0.001 0.385
ttt_random_ammo	-569.0150 -97.8553 21.4722	0.046 0.000 -0.035
ttt_random_ammo	-570.7944 -119.3811 47.4397	0.060 0.000 0.006
ttt_random_ammo	-580.2115 -115.4857 73.1775	0.074 0.000 0.026
ttt_random_ammo	-558.6152 -90.9659 95.5742	-1.135 -0.744 -1.171
ttt_random_ammo	-592.1525 129.7318 18.6740	0.748 73.902 89.804
ttt_random_ammo	-592.3679 208.5691 18.6914	-0.505 -43.025 -89.999
ttt_random_ammo	-616.6630 286.1540 19.6222	-89.057 -71.941 -90.483
ttt_random_ammo	-584.7902 320.9939 18.6778	1.454 117.348 90.002
ttt_random_ammo	-861.2224 1186.4143 -215.5649	1.235 0.030 1.490
ttt_random_ammo	-873.3534 1181.9304 -215.6405	0.063 0.000 0.006
ttt_random_ammo	-867.8992 1173.9172 -215.5017	-0.454 0.300 -0.550
ttt_random_ammo	-1024.9755 1536.4806 -220.8933	-0.648 -1.376 5.753
ttt_random_ammo	-785.8127 1610.1227 -220.3858	81.906 138.061 145.439
ttt_random_ammo	-789.3677 1625.7433 -218.7732	75.985 151.704 133.333
ttt_random_ammo	-786.4185 1652.4943 -220.5575	82.632 -157.823 -161.738
ttt_random_ammo	141.6562 1619.0894 -103.6488	0.053 -0.000 0.011
ttt_random_ammo	113.2563 1621.4321 -103.6672	0.046 -0.000 0.028
ttt_random_ammo	-478.5188 1299.8723 -102.8171	-5.876 -169.315 -89.967
ttt_random_ammo	-467.0854 1306.9249 -103.2924	72.689 -39.183 -59.156
ttt_random_ammo	-470.8235 1297.5873 -103.1413	1.855 12.595 90.628
ttt_random_ammo	-467.2826 1298.4246 -103.5475	-8.793 -72.022 -65.120
ttt_random_ammo	-464.4523 1314.6066 -101.9259	15.835 -105.534 94.753
ttt_random_ammo	216.1480 1240.1349 -215.6624	0.047 -0.000 0.025
ttt_random_ammo	208.2552 1238.7609 -215.6065	1.434 -0.024 -1.692
ttt_random_ammo	217.5026 1228.1932 -215.6532	0.050 0.000 -0.017
ttt_random_ammo	937.9831 1776.4231 -247.5991	-0.174 -0.093 -0.244
ttt_random_ammo	936.8620 1770.0328 -247.6672	0.046 0.000 -0.028
ttt_random_ammo	949.8236 1779.8975 -247.5136	-0.482 1.058 0.263
ttt_random_ammo	951.2652 1775.0769 -247.5201	0.425 2.828 0.236
ttt_random_ammo	1370.1426 1135.3817 -215.5843	1.679 0.035 2.031
ttt_random_ammo	1359.0314 1138.3430 -215.6365	0.071 0.000 0.018
ttt_random_ammo	1250.3137 889.7619 -113.2874	0.084 0.000 0.040
ttt_random_ammo	1511.3167 677.0396 -215.6255	0.122 0.000 0.085
ttt_random_ammo	1512.6185 671.8096 -215.5551	1.089 0.028 1.320
ttt_random_ammo	217.6367 748.0200 87.2548	0.053 0.000 -0.000
ttt_random_ammo	221.5484 740.6088 87.2457	0.044 0.000 -0.016
ttt_random_ammo	628.7401 -543.0785 -221.5810	1.523 -0.036 -1.837
ttt_random_ammo	631.8697 -550.1034 -221.6510	0.051 -0.000 0.014
ttt_random_ammo	-119.6330 -1277.1033 -359.6255	0.120 0.000 0.083
ttt_random_ammo	21.3469 -1275.2324 -359.6057	0.929 0.011 1.077
ttt_random_ammo	160.1548 -1275.0618 -359.6648	0.046 0.000 -0.027
ttt_random_ammo	-198.5994 -1532.8386 -359.6238	0.135 0.000 0.103
ttt_random_ammo	-247.0110 -1534.7231 -359.6405	0.062 0.000 0.005
ttt_random_ammo	-499.1787 -1178.4667 -351.5181	1.779 0.086 2.157
ttt_random_ammo	-99.9021 -1018.1694 -359.5771	1.478 0.033 1.783
ttt_random_ammo	-90.9687 -1027.0546 -359.6600	0.047 0.000 -0.023
ttt_random_ammo	-112.1916 -1023.8852 -359.5864	1.766 0.030 2.141
ttt_random_ammo	-406.7026 -1655.8718 -103.5792	1.496 0.035 1.802
ttt_random_ammo	-398.1176 -1655.0322 -103.6600	0.047 0.000 -0.023
ttt_random_ammo	-389.1829 -1653.3082 -103.5503	0.942 0.025 1.138
ttt_random_ammo	1395.9452 -1772.2192 -323.6365	0.072 -0.000 -0.019
ttt_random_ammo	1967.2479 -1739.1766 -323.6577	0.048 0.000 -0.021
ttt_random_ammo	1971.5404 -1753.6959 -321.3865	0.212 -9.629 -89.507
ttt_random_ammo	1795.1218 -1417.4380 -283.6043	0.183 -0.306 -0.416
ttt_random_ammo	1789.2318 -1434.9598 -283.6425	0.059 0.000 0.000
ttt_random_ammo	1805.3031 -1455.6375 -283.6027	-0.386 -0.508 0.658
ttt_random_ammo	1798.0159 -1429.6346 -283.6446	0.057 0.000 -0.004
ttt_random_ammo	-1992.7889 1261.5006 -206.3514	72.460 153.963 168.859
ttt_random_ammo	-1995.1078 1253.6150 -206.1123	72.689 176.180 175.117
ttt_random_ammo	-1999.8154 1266.1555 -203.5067	57.169 93.410 89.988
ttt_random_ammo	-2004.4196 1789.3887 -194.1744	2.794 30.733 114.938
ttt_random_ammo	-1987.5200 1789.1453 -197.1488	-2.359 31.568 118.652
ttt_random_ammo	-1998.1793 1794.9286 -194.0166	-6.684 38.310 109.882
ttt_random_ammo	-929.1692 -1198.9248 -151.6577	0.048 0.000 -0.021
ttt_random_ammo	-947.3597 -1192.9640 -151.6826	0.047 0.000 -0.035
ttt_random_ammo	-945.9412 -1211.7756 -151.6488	0.052 0.000 -0.011
ttt_random_ammo	-514.2951 772.7910 -220.3699	6.345 -3.433 2.288
ttt_random_ammo	-502.5138 761.3227 -212.8506	0.731 53.337 -135.935
ttt_random_ammo	-472.3145 350.4366 -220.7765	75.147 -174.836 177.447
ttt_random_ammo	-467.2319 364.5690 -222.4591	75.248 -178.255 -175.202
ttt_random_ammo	-471.6974 355.9053 -221.0832	74.841 -175.196 -179.882
ttt_random_ammo	1146.5950 237.8671 -215.6121	0.364 0.002 0.387
ttt_random_ammo	1167.0732 207.1494 -215.5632	1.267 0.032 1.536
ttt_random_ammo	1153.7596 218.7954 -215.6624	0.047 0.000 -0.025
ttt_random_ammo	1323.9286 217.7166 -215.5299	-0.329 6.106 -0.303
ttt_random_ammo	1328.3621 222.7552 -215.4996	-0.935 -0.018 -1.172
ttt_random_ammo	1164.5856 -166.7059 -151.9789	1.145 0.016 1.340
ttt_random_ammo	1172.8793 -156.6794 -151.9650	1.559 0.035 1.857
weapon_zm_mac10	-340.9898 -895.3602 -322.7379	-0.133 -37.599 -88.541
weapon_zm_mac10	1361.9186 1237.1414 -214.7435	-0.224 -37.666 -88.547
item_ammo_357_ttt	1442.5253 -1346.6122 -323.6606	0.395 0.162 0.030
item_ammo_357_ttt	1463.3739 -1349.8352 -323.6614	0.452 0.065 0.052
item_ammo_357_ttt	1772.6459 -1078.7157 -323.5517	1.337 0.059 -0.919
item_ammo_357_ttt	1935.3562 -1460.8274 -283.6518	0.454 0.062 0.049
item_ammo_357_ttt	1934.3221 -1430.3019 -283.6739	0.449 0.068 0.058
item_ammo_357_ttt	686.1178 1425.7147 -215.6575	0.452 0.062 0.051
item_ammo_revolver_ttt	-826.3072 816.3877 -215.6039	0.463 0.055 0.030
item_ammo_revolver_ttt	1962.6323 591.1561 -215.5925	0.465 0.054 0.025
item_ammo_revolver_ttt	1943.6411 591.7487 -215.6696	0.450 0.068 0.056
item_ammo_revolver_ttt	1923.7588 572.5578 -215.5269	1.303 -0.118 -0.549
ttt_playerspawn	1980.3147 -1436.6968 -283.5829	-0.013 -0.000 0.013
ttt_playerspawn	921.2337 -369.6604 -189.5586	0.110 0.077 0.077
ttt_playerspawn	-1.9672 14.9529 -215.6354	-0.024 -0.000 0.024
ttt_playerspawn	-711.9869 -325.0302 -217.5109	0.002 0.014 0.005
ttt_playerspawn	-777.5302 28.5830 16.4421	-0.185 -1.712 -0.001
ttt_playerspawn	-871.3070 1151.5566 -215.6091	-0.018 0.000 -0.018
ttt_playerspawn	-1629.3655 1626.0856 -192.6586	-0.018 0.000 -0.018
ttt_playerspawn	-376.7238 1368.1082 -215.6211	-0.031 -0.000 0.031
ttt_playerspawn	189.8588 1642.6761 -206.6029	0.125 0.059 0.016
ttt_playerspawn	1457.3247 1751.8627 -223.6025	-0.025 -0.000 0.025
ttt_playerspawn	1553.5455 309.0661 -215.6402	-0.033 -0.000 0.033
ttt_playerspawn	1536.3839 150.3917 -215.5741	0.143 0.057 0.095
ttt_playerspawn	1997.8259 -451.1215 -215.5990	0.118 -0.025 -0.136
ttt_playerspawn	423.0525 -436.1615 -221.5408	-0.010 -0.000 0.010
ttt_playerspawn	1366.8806 -974.5059 -351.5849	0.048 0.022 0.019
ttt_playerspawn	1466.3925 -967.6251 -323.5761	-0.096 -0.029 0.143
ttt_playerspawn	883.5732 -1609.3540 -351.5981	-0.006 0.001 0.086
ttt_playerspawn	198.3172 -1280.9639 -288.0053	0.034 0.000 0.034
ttt_playerspawn	-481.3271 -1620.0793 -351.5690	0.127 -0.104 -0.139
ttt_playerspawn	-1040.5452 -1388.9843 -151.5600	-0.015 -0.000 0.015
ttt_playerspawn	-987.1411 -420.3035 16.3558	-0.029 -0.000 0.029
ttt_playerspawn	-645.1748 784.9863 40.4345	-0.017 -0.000 0.017
ttt_playerspawn	-792.0206 833.4117 40.4276	-0.015 -0.000 0.015
ttt_playerspawn	-867.3340 706.9147 -224.7790	3.491 0.103 0.174
ttt_playerspawn	282.4384 738.6776 40.3821	-0.027 -0.000 0.027
ttt_playerspawn	718.2563 494.1077 -68.4132	-0.046 -0.002 0.100
weapon_zm_rifle	1993.1624 -1538.0426 -322.6475	3.337 2.925 64.937
weapon_zm_rifle	717.0786 1448.4091 -214.6299	3.353 14.676 65.150
weapon_ttt_confgrenade	-405.9028 606.7405 -212.4843	1.593 0.146 -0.407
