# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: cs_assault
# Exported by: Bad King Urgrain
setting:	replacespawns 1
item_ammo_pistol_ttt	6958.2983 7238.3794 -531.5649	0.697 -0.168 -0.081
item_ammo_pistol_ttt	6027.2607 4333.1714 -854.0974	2.394 0.039 -0.729
item_ammo_pistol_ttt	6017.5483 4330.9170 -853.7333	2.474 0.152 -0.707
item_ammo_pistol_ttt	6008.1611 4333.0459 -853.3804	-0.633 -0.238 -3.592
item_ammo_pistol_ttt	6474.4263 4274.4863 -857.6064	6.825 -0.037 3.078
item_ammo_pistol_ttt	7420.0103 4245.8745 -865.1697	7.346 0.180 -0.907
item_ammo_pistol_ttt	6475.5547 4957.9312 -863.5712	-0.061 -0.020 -0.018
item_ammo_pistol_ttt	6489.0308 4956.7090 -863.6501	-0.130 -0.019 -0.039
item_ammo_pistol_ttt	6500.4502 4955.6743 -863.5554	-0.047 -0.020 -0.014
item_ammo_pistol_ttt	5519.0093 5648.8276 -607.5862	0.410 0.190 0.251
item_ammo_pistol_ttt	5510.7031 5649.3374 -607.6293	-0.112 -0.019 -0.034
item_ammo_pistol_ttt	5500.2324 5648.5718 -607.5588	-0.050 -0.020 -0.015
item_ammo_pistol_ttt	4813.5957 6122.0767 -863.5945	-0.081 -0.020 -0.025
item_ammo_pistol_ttt	4823.2148 6122.1523 -863.5712	-0.061 -0.020 -0.018
item_ammo_pistol_ttt	4833.7573 6121.5684 -863.5974	-0.084 -0.020 -0.025
item_ammo_pistol_ttt	4645.2188 5489.8003 -859.8572	-0.127 -0.019 -0.036
item_ammo_pistol_ttt	4652.2095 5489.2661 -859.8348	-0.108 -0.020 -0.031
item_ammo_pistol_ttt	4666.8213 5491.2993 -859.8566	0.047 -0.022 0.022
item_ammo_pistol_ttt	5427.9023 7262.0806 -842.0945	-84.132 9.858 87.351
item_ammo_pistol_ttt	7354.4619 6031.8062 -511.4942	-85.256 -0.194 -0.265
item_ammo_pistol_ttt	7357.7139 6010.1147 -514.6346	5.155 0.138 -0.116
item_ammo_pistol_ttt	7358.4233 6027.1763 -505.9032	6.171 -2.514 -87.666
item_ammo_pistol_ttt	7075.3330 4264.9175 -531.5779	-0.067 -0.020 -0.020
item_ammo_pistol_ttt	7081.5596 4264.2227 -531.6718	-0.149 -0.018 -0.045
item_ammo_pistol_ttt	7086.7256 4282.6670 -531.5666	-0.877 0.190 -0.707
item_ammo_pistol_ttt	6725.3311 4278.3652 -697.7819	-0.118 -0.994 -18.019
item_ammo_pistol_ttt	6715.9199 4278.8311 -697.9374	0.002 -1.033 -18.034
item_ammo_pistol_ttt	6705.6538 4278.1270 -697.7125	0.110 -1.067 -18.047
item_ammo_pistol_ttt	7414.4849 4907.6724 -860.8848	4.946 0.651 -0.942
item_ammo_pistol_ttt	4803.7832 4274.0581 -864.1018	3.092 0.024 -0.020
item_ammo_pistol_ttt	4802.1753 4292.6826 -863.9429	2.877 -0.305 -0.013
item_ammo_pistol_ttt	4814.0757 4285.8467 -864.5149	3.048 -0.003 -0.020
weapon_zm_revolver	7121.2183 4826.1338 -530.0995	2.584 -20.498 -83.259
weapon_zm_revolver	7325.9849 5403.6021 -861.7625	8.933 -30.871 -89.129
weapon_zm_revolver	7422.4863 7202.2192 -850.0562	5.400 -26.110 -86.060
weapon_zm_revolver	5843.9697 5604.9526 -862.0944	2.451 -20.353 -83.586
weapon_zm_revolver	4944.4951 4752.6362 -726.9531	2.651 -20.146 -84.100
weapon_zm_revolver	5336.0396 4717.8271 -426.1446	-1.393 -24.323 -93.964
weapon_zm_revolver	5641.1953 5650.9922 -606.0477	2.407 -20.425 -84.641
weapon_zm_revolver	5449.7671 6894.7559 -866.1702	-1.275 -22.074 -82.213
weapon_zm_revolver	4886.5063 6197.4111 -862.0799	2.666 -20.847 -83.498
weapon_zm_revolver	5568.6348 5850.9253 -862.1144	2.469 -20.319 -83.136
ttt_random_weapon	5192.2466 4260.2783 -591.7726	1.740 2.286 -92.906
ttt_random_weapon	5041.0747 4690.7378 -597.2999	1.836 3.395 -92.686
ttt_random_weapon	5863.8550 3960.9856 -673.4100	1.991 5.709 -92.486
ttt_random_weapon	6220.0654 4080.1016 -567.5395	0.632 8.992 -93.829
ttt_random_weapon	6132.3950 4811.8535 -594.6104	2.805 44.972 -92.760
ttt_random_weapon	6099.9766 4739.3179 -593.2089	-5.877 -47.622 -96.892
ttt_random_weapon	5918.0308 5496.8247 -855.5067	1.916 5.370 -92.504
ttt_random_weapon	6731.0635 5032.8750 -606.7966	1.836 4.714 -92.686
ttt_random_weapon	5229.4458 4467.3569 -361.9571	1.087 18.227 74.688
ttt_random_weapon	4906.4116 4779.2759 -714.7057	1.667 6.458 -93.073
ttt_random_weapon	6390.5508 4914.0376 -719.5095	1.791 -6.272 -92.790
ttt_random_weapon	5418.2817 4012.6086 -708.4423	2.022 5.704 -92.423
ttt_random_weapon	5137.2764 3807.5127 -725.3956	1.286 11.175 -93.611
ttt_random_weapon	7381.0747 4268.3794 -511.4652	1.629 4.324 -93.160
ttt_random_weapon	7379.6870 5641.7368 -508.3158	1.829 7.527 -92.702
ttt_random_weapon	6514.2622 7193.2480 -847.3430	1.532 7.334 -93.384
item_ammo_smg1_ttt	7225.3667 5463.6392 -852.2637	7.986 0.746 5.254
item_ammo_smg1_ttt	7242.0449 5463.0205 -854.5085	8.012 2.017 5.437
item_ammo_smg1_ttt	6225.6099 6118.5098 -863.4724	-0.117 -0.849 -0.169
item_ammo_smg1_ttt	6211.2813 6114.2344 -863.4694	0.685 -0.481 -0.233
item_ammo_smg1_ttt	5495.5518 6992.6245 -864.3843	-4.311 0.292 0.090
item_ammo_smg1_ttt	5498.3013 6967.2832 -864.2050	-4.365 0.302 0.109
item_ammo_smg1_ttt	4845.2837 5584.9268 -862.3560	0.504 -0.535 -7.085
item_ammo_smg1_ttt	4863.6924 5579.6704 -861.8987	0.527 -0.041 -10.614
item_ammo_smg1_ttt	5359.2480 4778.5049 -439.6026	-0.132 -0.510 -11.379
item_ammo_smg1_ttt	5339.9106 4776.9263 -439.3137	-0.170 -0.573 -11.550
item_ammo_smg1_ttt	4582.4946 5564.8726 -855.6086	-0.606 -0.006 45.892
item_ammo_smg1_ttt	5479.9404 7270.0889 -855.3779	48.860 -112.243 -28.204
item_ammo_smg1_ttt	6467.7983 4895.6108 -863.4827	-0.478 -5.132 -0.004
item_ammo_smg1_ttt	6170.8574 5644.3174 -607.5603	-0.084 -0.197 -0.073
item_ammo_smg1_ttt	5018.3052 3702.3796 -735.5230	0.047 -0.048 -0.622
weapon_zm_shotgun	5813.8633 3796.5457 -563.2729	9.477 -0.284 -1.132
weapon_zm_shotgun	6156.3608 4860.1807 -734.9566	-0.953 -9.523 -88.981
weapon_zm_shotgun	6804.6709 4243.2705 -857.0410	-6.827 2.709 -87.213
weapon_zm_shotgun	6913.3789 5373.0029 -606.7298	-0.299 8.361 83.900
weapon_zm_shotgun	5990.8091 6677.3540 -846.9713	-0.372 -9.122 -84.242
weapon_ttt_m16	5943.0215 4777.3315 -438.7475	3.427 6.937 73.975
weapon_ttt_m16	6403.3311 4095.5212 -734.8157	2.032 -6.634 84.638
weapon_ttt_m16	5753.4126 4855.5840 -606.8528	1.989 -8.401 84.354
weapon_ttt_m16	5410.8760 6035.4668 -862.8051	2.428 -4.210 84.581
weapon_ttt_m16	6950.0845 7216.0938 -530.8392	2.056 5.211 84.306
weapon_ttt_m16	5957.0981 4496.2886 -480.4646	0.346 7.831 91.912
weapon_zm_molotov	7122.8413 5304.2109 -853.7672	-4.493 2.163 -2.410
weapon_zm_molotov	6287.5400 4510.1860 -864.4311	-28.111 93.360 -93.961
weapon_zm_molotov	5056.9761 4904.6128 -827.4744	0.630 0.009 -0.345
weapon_zm_molotov	6049.0039 4858.0459 -731.4702	0.856 0.012 -0.602
weapon_zm_molotov	5315.5532 4906.2480 -603.4747	0.623 0.009 -0.365
weapon_zm_molotov	4889.7456 4209.0269 -695.4813	0.435 0.004 -0.118
weapon_zm_molotov	4610.2983 5530.5469 -808.9434	3.311 -0.123 -3.366
weapon_zm_molotov	5534.4692 6924.8608 -875.3870	2.026 -0.122 -2.088
weapon_zm_molotov	7349.1650 6049.2485 -509.7219	6.845 -2.366 -3.519
weapon_zm_sledge	5737.1411 5886.9170 -826.7330	18.117 0.696 2.599
weapon_zm_sledge	5638.3291 5983.7163 -604.9413	1.516 98.769 88.331
weapon_zm_sledge	6484.7578 4259.0688 -857.0042	6.197 -90.753 79.570
weapon_zm_sledge	5211.8789 4943.4907 -680.9465	1.617 -162.091 88.242
item_box_buckshot_ttt	5814.2734 3771.5044 -607.5912	-1.005 -0.003 0.805
item_box_buckshot_ttt	5824.9082 3772.5195 -607.6175	-0.432 0.000 0.437
item_box_buckshot_ttt	5835.6484 3771.5933 -607.5514	-0.504 -0.007 0.447
item_box_buckshot_ttt	6156.4194 4849.5288 -735.6064	-0.967 -0.004 0.856
item_box_buckshot_ttt	6168.3711 4849.8965 -735.5739	-0.683 -0.007 0.606
item_box_buckshot_ttt	6181.5811 4847.1890 -735.6229	0.471 0.018 -0.292
item_box_buckshot_ttt	6786.1748 4248.4438 -859.8016	-6.665 -0.714 -0.992
item_box_buckshot_ttt	6920.0557 5361.4946 -607.5379	-0.362 1.983 0.346
item_box_buckshot_ttt	6946.8823 5361.9624 -607.6650	0.388 0.004 -0.303
item_box_buckshot_ttt	6915.0801 5352.4087 -607.5167	-0.661 -0.301 0.840
item_box_buckshot_ttt	5985.1743 6696.8506 -847.5865	-0.781 -0.006 0.693
item_box_buckshot_ttt	5996.2358 6697.7305 -847.5490	-0.514 -0.004 0.401
item_box_buckshot_ttt	6006.7349 6697.7524 -847.6620	0.449 0.004 -0.353
item_box_buckshot_ttt	6409.1885 4946.8511 -735.5760	-0.809 -0.177 0.010
item_box_buckshot_ttt	6963.8511 5298.4263 -863.6073	-0.943 -0.001 0.843
item_box_buckshot_ttt	4582.3018 5576.1831 -847.9156	-21.111 -18.944 46.258
item_box_buckshot_ttt	5449.5039 7270.4668 -851.2780	-52.103 74.509 39.447
item_box_buckshot_ttt	6983.7969 6433.6846 -767.4474	-0.651 0.005 0.572
ttt_random_ammo	5027.2637 3782.5981 -607.6696	0.047 -0.000 0.029
ttt_random_ammo	5021.0747 3808.4387 -607.6721	0.047 -0.000 0.031
ttt_random_ammo	5170.2432 4361.8789 -606.5449	0.825 -0.024 -0.997
ttt_random_ammo	5526.3584 4897.4131 -607.6385	0.067 0.000 0.012
ttt_random_ammo	6214.8281 4123.4961 -573.7922	-0.325 8.019 0.005
ttt_random_ammo	6216.9678 4142.4277 -573.8152	-0.352 -0.054 0.093
ttt_random_ammo	6215.2295 4160.6748 -573.8615	-0.377 0.072 0.101
ttt_random_ammo	5918.0288 4725.6870 -607.5524	-1.118 -0.027 1.325
ttt_random_ammo	5247.9756 4946.8789 -683.6255	0.123 0.000 0.087
ttt_random_ammo	5193.8389 4824.4683 -829.2430	89.489 172.327 179.667
ttt_random_ammo	6472.5962 4782.0405 -863.6524	-0.050 -0.000 -0.017
ttt_random_ammo	6497.3169 4784.9243 -863.6395	-0.063 -0.000 0.006
ttt_random_ammo	7177.7529 5296.9258 -855.2101	-1.420 0.082 -3.275
ttt_random_ammo	7217.7192 5294.8765 -855.6470	3.977 0.455 -1.743
ttt_random_ammo	7254.8940 5304.5161 -858.1202	4.164 0.327 -1.865
ttt_random_ammo	7436.1948 5285.3496 -867.4456	0.609 -0.553 -2.216
ttt_random_ammo	7436.1382 5267.7163 -865.8356	4.764 -2.943 -7.444
ttt_random_ammo	7421.2510 4291.8643 -864.1995	3.353 0.251 4.061
ttt_random_ammo	6561.1699 5436.7129 -863.6641	-0.047 -0.000 -0.027
ttt_random_ammo	6559.6177 5448.5029 -863.6022	-0.484 -0.003 0.534
ttt_random_ammo	4908.0171 4439.6113 -607.5612	0.625 0.005 0.706
ttt_random_ammo	4888.7573 4449.2969 -607.6221	0.046 0.000 -0.029
ttt_random_ammo	5338.6646 4930.0547 -831.6374	-0.068 -0.000 0.013
ttt_random_ammo	5359.5161 4932.8350 -831.6714	-0.046 -0.000 -0.031
ttt_random_ammo	5916.7070 4851.8442 -735.6445	0.057 0.000 -0.004
ttt_random_ammo	5944.5703 4855.3721 -735.6554	0.049 0.000 -0.019
ttt_random_ammo	6408.1948 4250.1680 -735.6206	0.169 -0.001 -0.145
ttt_random_ammo	6388.7153 4237.0596 -735.6647	0.046 -0.000 0.027
ttt_random_ammo	6377.1680 4257.6914 -735.6616	-0.047 -0.000 -0.025
ttt_random_ammo	6407.3071 3871.5149 -735.6696	0.046 -0.000 0.029
ttt_random_ammo	6146.4019 3734.6433 -735.6191	0.189 -0.001 -0.171
ttt_random_ammo	5984.9766 4206.5806 -674.3773	-1.159 -0.031 1.412
ttt_random_ammo	5991.6611 4224.5244 -674.5037	0.042 0.000 -0.032
ttt_random_ammo	5379.7700 3961.1174 -709.1816	-1.405 -0.032 1.679
ttt_random_ammo	5372.1313 3972.3994 -709.2830	-0.045 -0.000 -0.024
ttt_random_ammo	5375.9321 3998.6396 -709.2792	0.045 0.000 -0.023
ttt_random_ammo	5173.2329 3981.9534 -770.2613	0.044 0.000 -0.030
weapon_zm_mac10	7200.9692 5460.4785 -848.8817	2.110 41.424 96.931
weapon_zm_mac10	6196.3896 6134.3042 -862.7731	-0.134 -29.084 -88.264
weapon_zm_mac10	5455.5752 6995.9336 -622.0692	-0.657 -14.787 -90.059
weapon_zm_mac10	4823.7954 5575.9907 -859.8847	8.893 50.772 -93.979
weapon_zm_mac10	5310.0786 4795.8232 -442.2171	-9.322 -54.665 -94.708
item_ammo_357_ttt	5498.3955 7212.4438 -864.2883	-4.311 0.428 -0.141
item_ammo_357_ttt	5480.4063 7213.0376 -865.5365	-4.182 0.450 -0.124
item_ammo_357_ttt	5453.2007 7213.1729 -861.3995	1.014 -0.126 -0.484
item_ammo_357_ttt	4853.7217 6374.3506 -871.6718	0.450 0.068 0.057
item_ammo_357_ttt	4855.8872 6389.7432 -871.6614	0.452 0.065 0.053
item_ammo_357_ttt	4856.0161 6402.2520 -871.6028	0.463 0.055 0.029
item_ammo_357_ttt	7349.0767 5168.4053 -531.6134	0.462 0.057 0.033
item_ammo_357_ttt	7365.1187 5145.6289 -531.6829	0.448 0.075 0.060
item_ammo_357_ttt	7350.6582 5130.9043 -531.5916	0.466 0.056 0.024
item_ammo_357_ttt	6137.3330 5527.1445 -899.9951	0.617 1.237 -9.925
item_ammo_357_ttt	6710.4360 3989.8625 -607.6740	0.449 0.068 0.058
item_ammo_357_ttt	6719.5747 3991.8450 -607.6285	0.458 0.057 0.040
item_ammo_357_ttt	6729.8721 3993.0781 -607.6347	0.457 0.058 0.042
item_ammo_357_ttt	6037.8379 4637.1230 -847.0819	-38.299 -121.985 171.042
item_ammo_357_ttt	6055.4141 4648.3164 -850.7529	-0.591 1.135 9.039
item_ammo_357_ttt	6061.8560 4658.5352 -849.1269	-0.577 1.135 9.100
item_ammo_357_ttt	5876.1162 6082.1401 -863.6537	0.453 0.062 0.050
item_ammo_357_ttt	5881.7144 5963.2505 -863.5898	0.466 0.054 0.024
item_ammo_357_ttt	7418.8945 6662.3789 -856.9811	6.159 0.321 -0.689
item_ammo_357_ttt	7414.4170 6644.1631 -856.3046	6.131 0.313 -0.692
item_ammo_357_ttt	6975.5176 5473.6855 -863.6122	0.461 0.056 0.033
item_ammo_357_ttt	6956.6045 5476.3530 -863.6614	0.452 0.065 0.053
item_ammo_357_ttt	5374.8901 4986.7378 -831.6634	0.451 0.065 0.054
item_ammo_357_ttt	5356.1406 4992.8716 -831.6379	0.456 0.058 0.043
item_ammo_357_ttt	6291.3726 3691.0552 -607.5754	0.469 0.053 0.018
item_ammo_357_ttt	6273.7734 3688.1931 -607.6949	0.445 0.079 0.066
item_ammo_357_ttt	5030.7920 4932.8374 -831.6829	0.448 0.073 0.061
item_ammo_357_ttt	5029.9014 4919.5928 -831.6172	0.461 0.056 0.035
item_ammo_357_ttt	5464.5366 7271.9438 -856.2141	54.724 -107.487 -20.639
item_ammo_357_ttt	4586.9028 5598.1284 -848.9102	22.385 56.412 -136.069
item_ammo_357_ttt	5867.6064 4062.6096 -674.2040	0.465 -0.055 -0.027
item_ammo_357_ttt	7106.5186 6197.1455 -531.6240	-0.518 3.898 -0.113
item_ammo_357_ttt	6535.7183 6208.2549 -863.6301	0.458 0.057 0.040
item_ammo_revolver_ttt	6204.1616 4284.2168 -607.6412	0.456 0.059 0.045
item_ammo_revolver_ttt	6204.2378 4272.3237 -607.6429	0.455 0.059 0.046
item_ammo_revolver_ttt	6211.9277 4282.4258 -607.6301	0.458 0.057 0.040
item_ammo_revolver_ttt	6711.9185 3825.2336 -607.6675	0.450 0.064 0.055
item_ammo_revolver_ttt	6703.2324 3824.2498 -607.6556	0.453 0.061 0.051
item_ammo_revolver_ttt	6694.5986 3825.5781 -607.6363	0.457 0.058 0.043
item_ammo_revolver_ttt	5252.6841 4485.1387 -863.6379	0.456 0.058 0.043
item_ammo_revolver_ttt	5251.7920 4497.4912 -863.6556	0.453 0.062 0.050
item_ammo_revolver_ttt	5250.9800 4511.2275 -863.6447	0.455 0.060 0.046
item_ammo_revolver_ttt	7349.0933 5540.7407 -531.6829	0.448 0.075 0.060
item_ammo_revolver_ttt	7360.6006 5541.4268 -531.6696	0.451 0.070 0.055
item_ammo_revolver_ttt	7364.8940 5530.9395 -531.5450	0.767 -0.268 -0.421
item_ammo_revolver_ttt	7367.9409 6276.0547 -531.6346	0.458 0.060 0.041
item_ammo_revolver_ttt	7361.3076 6272.8730 -531.6949	0.446 0.082 0.065
item_ammo_revolver_ttt	7352.2178 6269.7397 -531.6481	0.455 0.062 0.047
item_ammo_revolver_ttt	6923.2861 7237.4453 -863.6949	0.445 0.080 0.066
item_ammo_revolver_ttt	6930.7178 7237.9341 -863.6614	0.452 0.065 0.053
item_ammo_revolver_ttt	6939.4033 7237.5063 -863.6134	0.461 0.056 0.033
item_ammo_revolver_ttt	5878.3042 5692.3491 -863.6028	0.463 0.055 0.029
item_ammo_revolver_ttt	5879.3423 5679.0977 -863.6806	0.448 0.073 0.060
item_ammo_revolver_ttt	5880.6846 5666.2134 -863.6594	0.452 0.065 0.052
item_ammo_revolver_ttt	5504.4121 7263.3423 -781.5677	0.913 -0.008 -0.843
item_ammo_revolver_ttt	5495.5972 7263.2554 -781.5472	0.900 -0.351 -0.546
item_ammo_revolver_ttt	5506.2168 7252.8755 -781.5388	1.566 -0.676 -0.902
item_ammo_revolver_ttt	4884.2251 6671.1719 -863.6301	0.458 0.057 0.040
item_ammo_revolver_ttt	4891.7202 6671.2930 -863.6655	0.451 0.065 0.054
item_ammo_revolver_ttt	4898.9004 6670.7197 -863.6655	0.451 0.065 0.054
item_ammo_revolver_ttt	5402.2310 5602.5640 -863.5805	0.838 0.075 -0.968
item_ammo_revolver_ttt	5402.2461 5590.4038 -863.5731	0.956 -0.007 -0.949
item_ammo_revolver_ttt	5408.3486 5580.7656 -863.5499	0.703 -0.301 -0.443
item_ammo_revolver_ttt	4759.5791 5488.4053 -863.6227	0.459 0.056 0.037
item_ammo_revolver_ttt	4750.4326 5486.6182 -863.6635	0.451 0.065 0.053
item_ammo_revolver_ttt	4743.3389 5486.0044 -863.6110	0.462 0.055 0.032
item_ammo_revolver_ttt	6039.0010 4622.2437 -408.8625	0.754 1.523 -10.475
item_ammo_revolver_ttt	6029.2173 4619.4404 -403.0730	-43.889 168.570 -164.137
item_ammo_revolver_ttt	6035.3022 4621.2690 -404.6908	-45.745 12.044 -14.538
ttt_playerspawn	6353.7681 4102.8423 -607.5543	-0.003 -0.000 0.003
ttt_playerspawn	6385.1489 4900.1245 -607.5544	-0.052 0.069 -0.011
ttt_playerspawn	4884.6226 4277.6260 -866.8417	0.895 0.267 -0.028
ttt_playerspawn	4677.1108 5527.1704 -859.8093	0.002 -0.000 -0.002
ttt_playerspawn	5816.9844 5749.6929 -863.5708	-0.017 -0.000 0.017
ttt_playerspawn	7111.2539 5364.9800 -531.5139	-0.002 -34.664 -0.045
ttt_playerspawn	6199.8394 5619.8647 -607.5366	0.004 -0.000 -0.004
ttt_playerspawn	6549.1689 4893.5527 -863.5783	-0.016 -0.000 0.016
ttt_playerspawn	4864.1162 6208.8472 -863.5965	-0.005 -0.000 0.005
ttt_playerspawn	5350.3857 7096.4390 -991.6147	0.011 -0.000 -0.011
ttt_playerspawn	6749.3623 7221.6226 -923.8431	-0.071 -0.774 -5.079
ttt_playerspawn	7369.3672 5418.5605 -867.5455	6.811 -0.066 2.905
ttt_playerspawn	7321.1338 4579.2271 -531.6232	-0.007 -0.000 0.007
ttt_playerspawn	7344.3794 5910.3721 -531.6499	-0.008 -0.000 0.008
ttt_playerspawn	7333.5688 6739.4595 -531.6199	-0.016 -0.000 0.016
ttt_playerspawn	6509.1265 5029.7915 -607.5952	0.010 -0.000 -0.010
ttt_playerspawn	4926.7495 4486.2104 -607.5620	-0.026 0.000 -0.026
ttt_playerspawn	6639.8184 3910.2783 -607.5897	-0.024 -0.000 0.024
ttt_playerspawn	6363.5161 3929.9133 -735.6273	-0.034 -0.000 0.034
ttt_playerspawn	5080.6304 4103.2173 -831.5893	-0.005 -0.000 0.005
ttt_playerspawn	5355.1152 7247.5425 -781.5901	-0.023 -0.000 0.023
ttt_playerspawn	4927.7476 6638.1904 -863.5520	-0.014 -0.000 0.014
ttt_playerspawn	5821.4697 6029.1318 -863.6202	0.015 -0.000 -0.015
ttt_playerspawn	6312.7754 5477.7515 -863.6096	-0.029 -0.000 0.029
ttt_playerspawn	5203.2681 6407.0649 -871.5972	-0.039 -0.000 0.039
ttt_playerspawn	6782.8994 6371.9883 -871.5875	-0.035 -0.000 0.035
ttt_playerspawn	6711.4346 5595.5220 -871.5888	-0.036 -0.000 0.036
weapon_zm_rifle	5473.0093 7183.4971 -865.0798	-0.176 13.374 63.988
weapon_zm_rifle	4835.1929 6375.0039 -870.7191	3.200 82.271 65.993
weapon_zm_rifle	7356.5122 5118.8008 -397.8011	-0.401 112.217 -89.613
weapon_zm_rifle	6138.4424 5507.4326 -895.8197	-0.140 -4.385 -97.708
weapon_zm_rifle	6716.6211 3962.8550 -606.6225	3.285 10.523 65.348
weapon_zm_rifle	6059.6401 4636.8696 -851.5363	-5.000 56.085 73.617
weapon_ttt_smokegrenade	5339.9941 7208.1201 -859.4039	2.492 -0.127 -2.569
weapon_ttt_smokegrenade	5720.2944 5884.7129 -826.5499	0.681 0.009 -0.311
weapon_ttt_smokegrenade	5419.9609 5580.3848 -859.4060	2.516 -0.129 -2.589
weapon_ttt_smokegrenade	6377.3506 5018.4790 -859.4766	0.552 0.007 -0.255
weapon_ttt_smokegrenade	6655.7837 4363.4663 -857.2070	2.183 -0.177 5.841
weapon_ttt_smokegrenade	6948.6909 7159.6836 -859.4651	1.404 0.011 -1.214
weapon_ttt_smokegrenade	7329.7012 5151.2749 -527.4181	0.356 -1.519 1.756
weapon_ttt_smokegrenade	6177.5747 3720.6440 -734.3970	77.734 -132.112 -90.026
weapon_ttt_smokegrenade	5218.4883 4245.1221 -603.4912	0.290 0.002 0.031
weapon_ttt_smokegrenade	6739.0303 4145.4355 -603.4099	2.698 -0.132 -2.808
weapon_ttt_confgrenade	5889.6865 4004.9675 -671.0416	0.093 -0.665 -1.313
weapon_ttt_confgrenade	5502.7007 5620.9507 -706.4466	1.270 0.220 1.089
weapon_ttt_confgrenade	6277.9653 6104.4131 -852.4710	1.594 0.239 1.367
weapon_ttt_confgrenade	6545.8013 6210.3345 -816.2324	0.194 -0.132 -0.415
weapon_ttt_confgrenade	6943.4761 6119.0186 -860.4803	1.545 0.150 -0.395
