# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: de_dust
# Exported by: Bad King Urgrain
setting:	replacespawns 1
ttt_random_weapon	-50.5690 -1802.2683 65.1843	2.012 5.703 -92.444
ttt_random_weapon	334.8793 -1817.6222 65.2158	1.676 5.718 -93.134
ttt_random_weapon	707.5212 -1807.5796 65.2010	1.834 5.712 -92.809
ttt_random_weapon	365.8613 -1499.9435 65.2063	1.777 5.716 -92.926
ttt_random_weapon	-101.4616 -451.5343 17.2480	1.332 -19.923 -93.841
ttt_random_weapon	874.4238 423.8075 1.8550	1.002 6.800 -92.690
ttt_random_weapon	1691.5560 441.0380 6.2411	5.172 6.005 -91.319
ttt_random_weapon	1878.8300 429.6816 2.7999	0.907 6.739 -92.526
ttt_random_weapon	2109.0820 420.2592 4.7206	2.705 5.519 -91.827
ttt_random_weapon	2521.7952 1186.5193 33.2001	1.874 4.930 -92.601
ttt_random_weapon	-40.3452 3645.3591 49.2069	1.798 4.929 -92.775
ttt_random_weapon	-1223.7190 3682.8467 1.1957	1.890 5.712 -92.694
ttt_random_weapon	-881.3826 3252.9910 33.2047	1.822 4.690 -92.719
item_ammo_smg1_ttt	2183.5181 393.7853 2.5995	0.863 4.003 0.945
item_ammo_smg1_ttt	-728.2065 886.0191 0.4881	-1.234 0.123 -0.289
item_ammo_smg1_ttt	-385.1944 2125.5398 1.3360	-1.428 2.603 -2.767
item_ammo_smg1_ttt	-371.0622 2112.1975 11.9201	-12.564 -70.163 78.184
item_ammo_smg1_ttt	-1225.0876 2521.0430 -131.3812	5.362 -2.247 18.884
item_ammo_smg1_ttt	-1236.1992 3563.8174 9.7442	0.000 -21.705 88.291
item_ammo_smg1_ttt	819.9385 3829.5525 48.5174	-0.301 0.183 -0.113
item_ammo_smg1_ttt	825.8613 3827.7898 62.3768	-0.670 -0.087 -0.041
item_ammo_smg1_ttt	857.7805 850.3925 9.7150	0.225 53.045 88.014
item_ammo_smg1_ttt	-812.3162 -140.4597 0.5113	0.098 -0.162 -0.116
item_ammo_smg1_ttt	520.2490 2773.5085 0.6932	0.006 -2.635 0.353
weapon_zm_shotgun	145.1718 1589.6124 33.0204	-0.275 -81.803 -83.788
weapon_zm_shotgun	-1747.6777 2265.9651 33.2681	-0.423 7.998 84.206
weapon_zm_shotgun	-881.9824 3727.7661 1.6095	-0.350 3.493 85.630
weapon_zm_shotgun	-298.8559 3061.5173 14.0922	3.694 -1.569 -93.802
weapon_zm_shotgun	1861.7725 3223.0662 -118.1609	1.448 -10.340 -96.313
weapon_zm_shotgun	577.0926 -69.6917 13.2778	-11.617 -9.627 -92.140
weapon_zm_shotgun	506.4987 -1837.6628 65.2438	0.000 -151.583 82.501
weapon_ttt_m16	1252.4500 880.4317 9.3537	-63.721 118.337 126.613
weapon_ttt_m16	-963.9866 2252.9443 -181.1275	-4.164 -10.180 -78.233
weapon_ttt_m16	1058.1206 3191.5344 -62.8664	2.129 -0.179 84.310
weapon_ttt_m16	-352.6337 -1823.4183 65.1592	2.037 0.976 84.294
weapon_zm_molotov	-1283.9711 1329.9271 4.5551	3.559 -0.098 -3.672
weapon_zm_molotov	-1274.3043 1326.0834 1.7618	-24.809 14.717 -89.943
weapon_zm_molotov	-1637.6436 2049.7197 33.6309	73.474 -91.224 -93.894
weapon_zm_molotov	-925.6755 1906.6154 -178.3867	34.689 124.535 -104.164
weapon_zm_molotov	-46.4463 -1378.8615 4.5331	1.181 0.012 -0.993
weapon_zm_molotov	-858.6838 -825.5628 4.6022	2.359 -0.124 -2.404
weapon_zm_sledge	-1148.6694 1494.9502 2.9499	0.704 -23.856 88.461
weapon_zm_sledge	-1256.0067 1935.5884 -124.9024	2.089 37.753 88.299
weapon_zm_sledge	1261.3096 3778.1074 53.9305	0.787 50.619 -130.813
weapon_zm_sledge	-361.1656 -752.1914 10.6495	-1.278 22.647 96.769
item_box_buckshot_ttt	-777.6761 1526.3429 0.3695	0.778 0.008 -0.540
item_box_buckshot_ttt	179.3335 1493.0897 36.3540	1.164 18.720 90.164
item_box_buckshot_ttt	186.7154 1468.8870 32.4665	-0.837 89.345 0.077
item_box_buckshot_ttt	-1704.7795 2201.4973 112.3563	-0.820 -0.006 0.739
item_box_buckshot_ttt	-1719.1698 2211.8115 36.4259	0.000 104.885 90.002
item_box_buckshot_ttt	-906.7597 1800.7776 -180.2366	-17.377 -2.588 -4.945
item_box_buckshot_ttt	-1717.9159 3695.7461 0.4836	-0.493 -14.871 -0.016
item_box_buckshot_ttt	-1772.9677 3702.6738 4.5694	14.858 -1.035 6.598
item_box_buckshot_ttt	-197.0882 3065.7349 12.0446	3.028 6.203 2.932
item_box_buckshot_ttt	-293.1809 3021.6714 15.6764	4.510 0.179 -3.779
item_box_buckshot_ttt	-287.7890 3003.5750 16.4432	2.824 94.721 4.462
item_box_buckshot_ttt	1853.1025 3209.9043 -117.8415	0.898 -0.142 -3.296
item_box_buckshot_ttt	1306.4517 1157.4369 32.4539	1.578 -0.063 -0.465
item_box_buckshot_ttt	1360.2313 1430.1630 24.7872	-5.629 -0.212 11.430
item_box_buckshot_ttt	510.8952 -222.9836 45.2931	-14.500 100.024 -92.326
item_box_buckshot_ttt	495.8612 -187.6110 55.3757	-4.693 11.756 114.522
item_box_buckshot_ttt	517.6176 -209.3671 50.0711	45.646 72.990 -172.696
item_box_buckshot_ttt	-1049.4851 135.8773 32.4359	-0.604 -0.007 0.536
item_box_buckshot_ttt	772.3491 -1573.8328 67.6645	-3.540 -0.065 3.571
item_box_buckshot_ttt	497.0237 -1850.0026 64.4718	0.793 -0.009 -0.825
ttt_random_ammo	-1297.4132 1324.7826 10.5087	-0.118 0.819 0.085
ttt_random_ammo	-1296.1926 1078.1215 43.3540	1.540 0.040 1.841
ttt_random_ammo	-1754.1071 3342.0166 18.6916	4.198 -0.259 -6.193
ttt_random_ammo	-1781.5894 3367.2654 15.2739	0.853 -0.819 -5.638
ttt_random_ammo	-1776.7238 3346.0898 17.7988	0.840 -0.216 -6.023
ttt_random_ammo	1674.0251 3732.2515 67.8385	-0.188 4.417 89.245
ttt_random_ammo	1689.7134 3747.6167 57.2342	0.048 -0.000 0.021
ttt_random_ammo	268.2819 2852.4771 10.2095	-3.715 -1.900 -4.030
ttt_random_ammo	-1276.2378 3108.3584 32.3407	-0.046 0.000 0.023
ttt_random_ammo	-1278.8462 3088.1467 32.3595	0.060 -0.000 -0.005
ttt_random_ammo	-1302.8644 3086.3940 32.3763	-0.118 -0.000 0.082
ttt_random_ammo	-1300.3695 3110.1069 32.3763	-0.116 -0.000 0.080
ttt_random_ammo	-912.9487 2682.9626 32.3575	0.057 0.000 0.000
ttt_random_ammo	-903.3299 2544.6611 32.3852	0.265 -0.001 -0.266
ttt_random_ammo	-916.3167 2646.1567 32.3761	0.129 -0.000 -0.096
ttt_random_ammo	-1986.0763 2934.5596 32.3825	0.218 0.001 0.206
ttt_random_ammo	-1993.5845 2858.2700 32.3691	0.090 -0.000 -0.044
ttt_random_ammo	-1674.5442 2176.1348 32.3762	0.134 0.000 0.102
ttt_random_ammo	-479.5176 2058.9006 58.6633	0.049 0.000 -0.015
ttt_random_ammo	-507.2713 2058.8718 58.6314	0.047 0.000 -0.035
ttt_random_ammo	-529.6122 2058.5042 58.6673	0.052 0.000 -0.009
ttt_random_ammo	752.5432 2073.2891 0.3252	0.045 0.000 -0.031
ttt_random_ammo	728.6360 2071.0769 0.3867	0.301 0.002 0.311
ttt_random_ammo	755.4304 2096.7798 0.3951	1.020 0.013 1.190
ttt_random_ammo	722.9156 2091.8943 0.3512	0.051 0.000 -0.011
ttt_random_ammo	-106.5983 1799.1423 32.3491	0.051 -0.000 0.014
ttt_random_ammo	-78.7975 1802.4159 32.4176	1.667 -0.036 -2.022
ttt_random_ammo	-48.3321 1800.9935 32.3534	0.055 -0.000 0.008
ttt_random_ammo	-84.5658 1659.0270 32.3841	-0.196 -0.001 0.178
ttt_random_ammo	-244.2889 1273.8690 32.3182	-0.048 -0.000 -0.035
ttt_random_ammo	-209.5167 1282.2225 32.3431	-0.048 -0.000 -0.021
ttt_random_ammo	-179.1800 1279.4497 32.3564	-0.058 -0.000 -0.003
ttt_random_ammo	-1293.2012 1516.9332 0.3311	-0.046 -0.000 -0.029
ttt_random_ammo	-1264.5782 1510.4850 0.3802	-0.152 -0.001 0.124
ttt_random_ammo	-780.1623 1304.2587 0.3802	-0.152 -0.001 0.124
ttt_random_ammo	-881.2169 767.9304 32.3835	-0.113 -0.264 0.394
ttt_random_ammo	-1037.4066 495.2286 32.4032	-0.064 0.163 -0.053
ttt_random_ammo	-1007.8719 496.7859 32.3852	-0.075 -0.163 0.065
ttt_random_ammo	-987.1978 497.9855 32.4180	0.157 0.121 -0.199
ttt_random_ammo	-1128.2667 250.8384 32.3654	0.077 -0.000 -0.026
ttt_random_ammo	-492.6948 -269.2610 0.3857	0.345 0.690 -0.062
ttt_random_ammo	-814.0113 -24.3464 0.3226	0.033 -0.080 -0.204
ttt_random_ammo	-781.5735 -14.1973 0.3445	0.047 0.000 -0.019
ttt_random_ammo	-768.5906 -36.1568 0.3227	0.045 -0.000 0.032
ttt_random_ammo	-798.5803 -51.7471 1.3806	-0.148 -0.900 -0.105
ttt_random_ammo	-619.5201 -14.9983 0.3554	0.054 0.000 -0.005
ttt_random_ammo	-596.8787 -44.6005 0.3701	-0.008 -0.076 0.199
ttt_random_ammo	-867.3694 -456.8047 0.4088	-0.053 -0.195 0.256
ttt_random_ammo	-628.7013 -694.9212 0.3597	1.151 0.030 -0.806
ttt_random_ammo	-635.6378 -727.4850 0.4307	1.168 0.029 1.392
ttt_random_ammo	-639.5076 -754.2440 0.3327	0.045 0.000 -0.028
ttt_random_ammo	-621.9138 -629.4705 0.3595	0.060 0.000 0.004
ttt_random_ammo	-56.8974 -1388.9030 0.3940	0.769 0.008 0.883
ttt_random_ammo	-80.2592 -1391.7963 0.3691	0.085 0.000 0.040
ttt_random_ammo	-59.1472 -1341.4622 0.3579	-0.108 -0.180 0.022
ttt_random_ammo	-71.6695 -1366.3484 0.3741	0.025 0.121 -0.085
ttt_random_ammo	-744.3297 -1466.6761 64.3352	0.045 0.000 -0.026
ttt_random_ammo	-709.5083 -1465.8374 64.3664	-0.254 -0.360 0.207
ttt_random_ammo	-670.6093 -1462.0471 64.1944	0.693 0.015 0.142
ttt_random_ammo	-749.1562 -1818.7343 64.3727	0.103 -0.000 -0.063
ttt_random_ammo	-371.4028 -1842.7515 64.3445	0.047 -0.000 0.019
ttt_random_ammo	-401.7662 -1837.0546 64.3590	0.051 -0.057 0.174
ttt_random_ammo	-388.6579 -1807.8105 64.3634	0.067 0.000 0.015
ttt_random_ammo	727.8953 -1560.5436 65.6057	-3.822 -1.432 5.436
ttt_random_ammo	700.9910 -1564.5734 64.5375	-0.848 -0.065 0.094
ttt_random_ammo	739.1440 -1515.2189 96.3575	0.057 0.000 0.000
ttt_random_ammo	695.9306 -922.8105 69.9645	-6.792 1.759 3.379
ttt_random_ammo	667.3793 -923.9443 66.7539	-7.783 1.710 3.349
ttt_random_ammo	644.9336 -933.7644 65.0161	-3.713 0.582 0.369
ttt_random_ammo	-205.7552 -37.3757 0.3744	0.114 -0.000 -0.077
ttt_random_ammo	-197.2949 -21.4301 0.3672	0.078 -0.000 -0.031
ttt_random_ammo	2543.8928 1153.5051 32.4232	1.453 0.034 1.749
ttt_random_ammo	2504.0146 1153.6162 32.3468	0.050 0.000 -0.017
ttt_random_ammo	2480.9578 1154.5939 32.3352	0.046 0.000 -0.027
ttt_random_ammo	1867.5348 886.5161 80.3670	0.308 0.002 0.321
ttt_random_ammo	1910.0551 839.5319 80.2987	0.046 0.000 -0.035
ttt_random_ammo	1388.4512 1061.0514 0.3303	0.045 0.000 -0.029
ttt_random_ammo	635.2784 1296.8037 32.3897	0.485 -0.003 -0.534
ttt_random_ammo	632.0849 1328.2013 32.3469	0.050 -0.000 0.017
ttt_random_ammo	526.8068 1299.9509 32.3384	-0.047 -0.000 -0.025
ttt_random_ammo	444.8170 2121.4548 2.2931	1.854 0.722 0.130
ttt_random_ammo	439.4868 2086.3635 1.8083	1.596 -0.093 0.166
ttt_random_ammo	872.5906 3186.5635 0.4447	-0.033 -0.121 0.031
ttt_random_ammo	893.4042 3166.7136 1.0307	-3.211 0.679 -0.134
ttt_random_ammo	1617.8718 2842.4133 -112.8679	-3.823 3.854 -7.347
ttt_random_ammo	1768.4156 2897.5984 -115.0900	1.601 1.704 -92.893
ttt_random_ammo	1773.1106 3078.5891 -115.5963	-0.730 0.007 -0.834
ttt_random_ammo	1773.9523 3043.9983 -115.6532	0.050 -0.000 0.017
ttt_random_ammo	1891.6045 3351.2512 -127.3832	-0.145 -0.134 1.523
ttt_random_ammo	1890.1927 3325.1819 -127.2667	-0.072 -0.154 -8.391
ttt_random_ammo	1894.5620 3385.1919 -126.8525	-0.134 -0.109 1.593
ttt_random_ammo	1119.4844 3129.4229 -63.6156	-0.097 0.000 -0.057
ttt_random_ammo	1113.5275 3152.5032 -63.6227	-0.069 0.000 -0.020
ttt_random_ammo	1139.4858 3156.9641 -63.5560	-0.033 0.169 -0.026
ttt_random_ammo	1135.1823 3125.8828 -63.5538	-1.579 0.039 -1.894
ttt_random_ammo	1053.0452 3129.1062 0.3470	-0.044 0.000 0.027
ttt_random_ammo	1050.1335 3156.0867 0.3304	-0.046 0.000 0.034
ttt_random_ammo	1076.4148 3159.2739 0.4602	-1.257 0.032 -1.517
ttt_random_ammo	1073.8772 3119.9597 0.3401	-0.044 0.000 0.031
weapon_zm_mac10	2181.7683 380.8292 16.8135	0.475 60.761 89.200
weapon_zm_mac10	-892.5245 2308.3203 33.2096	-0.414 -43.426 -88.848
weapon_zm_mac10	-1225.5828 2493.2849 -140.2670	-13.691 62.205 98.768
weapon_zm_mac10	67.1080 3789.6135 49.2172	-0.232 -11.065 -88.240
item_ammo_357_ttt	2578.9561 663.3207 2.8060	0.783 0.205 2.118
item_ammo_357_ttt	-38.7027 1157.5747 32.4200	-0.512 1.025 -0.000
item_ammo_357_ttt	-246.2045 1587.6626 50.1871	-45.326 -0.442 -0.478
item_ammo_357_ttt	-1254.3032 610.2661 -60.7064	88.834 36.802 0.008
item_ammo_357_ttt	-1324.7893 556.9917 -63.6899	0.720 0.104 -0.024
item_ammo_357_ttt	-1279.2527 609.6337 16.3489	0.452 0.054 0.033
item_ammo_357_ttt	687.6667 3336.5952 -99.8516	23.444 -10.661 -6.649
item_ammo_357_ttt	681.5847 3334.3689 -97.0656	24.376 -7.451 -5.592
item_ammo_357_ttt	714.6007 -960.4040 69.0465	-4.404 -0.706 1.157
item_ammo_357_ttt	724.7883 -798.0241 96.4617	0.459 -4.387 -0.248
item_ammo_357_ttt	-115.3546 -497.8509 3.2306	0.490 2.888 -9.036
item_ammo_revolver_ttt	583.4430 400.7321 0.5136	1.055 -1.601 0.293
item_ammo_revolver_ttt	573.5405 400.9305 0.5050	0.772 -11.840 -0.080
item_ammo_revolver_ttt	2231.1982 1208.7140 32.3148	0.447 0.073 0.062
item_ammo_revolver_ttt	2264.3328 1242.0952 32.4328	0.934 144.740 0.038
item_ammo_revolver_ttt	-1886.8704 2844.4873 32.4590	1.762 0.285 -1.074
item_ammo_revolver_ttt	-1846.2733 2941.6355 48.3700	0.458 0.057 0.040
item_ammo_revolver_ttt	-1971.3763 2736.0774 35.4093	88.867 61.213 -145.085
item_ammo_revolver_ttt	-913.3914 1605.1263 -178.7614	-8.587 1.747 -1.091
item_ammo_revolver_ttt	279.6696 3290.4995 7.6818	-85.146 -169.864 -143.920
item_ammo_revolver_ttt	276.6788 3309.3892 32.3565	0.466 -83.513 -0.499
item_ammo_revolver_ttt	-116.7398 541.1754 0.8628	-1.151 -0.199 -2.656
item_ammo_revolver_ttt	-291.3279 -281.5202 0.3532	0.573 0.053 -0.023
ttt_playerspawn	1623.5187 3227.6472 -127.5472	0.031 -0.011 0.083
ttt_playerspawn	1514.9945 3073.8086 -127.5865	0.004 -0.027 0.042
ttt_playerspawn	1350.0930 3293.7092 -127.5848	0.000 0.000 -0.000
ttt_playerspawn	1354.2943 2984.8044 -126.6747	2.758 -1.332 -0.129
ttt_playerspawn	42.5440 3423.3711 -2.0990	-1.406 0.278 -1.175
ttt_playerspawn	-23.1462 3105.5842 -6.1706	1.309 -0.050 -0.982
ttt_playerspawn	817.8464 3243.6868 0.4247	-0.039 0.262 -0.005
ttt_playerspawn	626.6840 2734.2637 0.3661	0.084 -0.014 0.033
ttt_playerspawn	18.2180 2183.4387 0.4344	-0.017 -0.000 0.017
ttt_playerspawn	-634.3149 2164.6411 0.3233	-0.174 -0.061 -1.947
ttt_playerspawn	-1654.0039 2575.2742 32.4235	-0.016 -0.000 0.016
ttt_playerspawn	-1379.6595 2883.3765 0.4448	-0.092 0.141 -0.159
ttt_playerspawn	-1436.8805 3530.0759 1.1305	1.612 -0.204 0.145
ttt_playerspawn	-1085.4635 1459.2938 -191.4502	-0.475 0.083 -0.025
ttt_playerspawn	-1046.7764 666.1174 -187.2850	-2.974 -3.139 -1.352
ttt_playerspawn	-786.2172 828.8873 0.3787	-0.030 -0.000 0.030
ttt_playerspawn	145.7945 637.3937 0.4509	-0.034 -0.071 -0.061
ttt_playerspawn	1949.6169 648.2053 1.2851	-0.169 0.090 -0.400
ttt_playerspawn	2332.6924 408.9579 0.3912	0.002 0.000 0.002
ttt_playerspawn	1957.6001 1079.5925 32.3877	-0.027 -0.000 0.027
ttt_playerspawn	1544.5894 1125.6062 0.4111	0.036 -0.015 0.222
ttt_playerspawn	633.0250 1123.7926 32.3698	-0.022 -0.000 0.022
ttt_playerspawn	-890.2812 1416.1495 0.3575	-0.033 -0.000 0.033
ttt_playerspawn	-1.0168 1295.0157 32.4454	-0.013 -0.000 0.013
ttt_playerspawn	559.3520 -374.0362 16.8760	-2.434 0.219 0.114
ttt_playerspawn	126.6227 -655.7794 0.4560	-0.003 0.000 -0.003
ttt_playerspawn	-548.5860 -1668.3793 64.4466	-0.155 0.001 -0.173
ttt_playerspawn	15.2438 -1612.4069 64.4298	-0.036 0.734 -0.021
ttt_playerspawn	573.3730 -1697.9875 64.4101	0.009 0.025 0.061
ttt_playerspawn	-697.3296 -182.3470 0.4171	-0.062 -0.022 0.041
ttt_playerspawn	-974.6778 242.2869 32.4703	-0.007 -0.000 0.007
ttt_playerspawn	573.4659 3729.5239 48.4198	-0.016 -0.000 0.016
weapon_zm_rifle	-22.6137 1156.5337 33.4860	5.658 -2.756 23.742
weapon_zm_rifle	-1269.1284 563.2278 -62.6156	3.264 18.470 67.166
weapon_zm_rifle	869.8312 3356.5383 -122.8909	-0.048 -2.134 -95.346
weapon_zm_rifle	710.5631 -974.4760 69.3459	5.057 137.606 63.132
weapon_ttt_smokegrenade	-1969.7720 2875.1499 36.5317	0.995 0.012 -0.759
weapon_ttt_smokegrenade	-1302.7056 948.2817 36.5101	0.289 -0.160 -0.059
weapon_ttt_smokegrenade	1234.5914 3804.9177 68.5991	0.139 -0.227 -0.024
weapon_ttt_smokegrenade	-300.8022 3132.2510 84.0115	-5.388 2.057 -2.759
weapon_ttt_smokegrenade	-732.7324 -1830.0748 68.5332	1.170 0.012 -0.980
weapon_ttt_confgrenade	1808.6370 476.1047 3.8537	-1.223 0.711 -2.348
weapon_ttt_confgrenade	163.7496 1506.6522 131.5652	1.744 45.447 6.337
weapon_ttt_confgrenade	-894.8439 3039.3833 35.5243	1.959 0.245 -0.619
weapon_ttt_confgrenade	858.2572 3251.1201 1.9785	-15.600 42.794 -97.214
