# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: cs_compound
# Exported by: Bad King Urgrain
setting:	replacespawns 1
ttt_random_ammo	1585.9696 750.4844 256.3328	0.047 0.000 -0.028
ttt_random_ammo	1588.9369 774.4254 256.3635	0.072 0.000 0.019
ttt_random_ammo	1555.8201 781.5780 256.4505	0.964 0.026 1.168
ttt_random_ammo	1811.7212 446.7971 104.3867	0.308 0.002 0.319
ttt_random_ammo	1975.1910 -219.5338 256.3654	0.078 -0.000 -0.027
ttt_random_ammo	1974.0558 -230.7002 256.4149	1.749 -0.032 -2.125
ttt_random_ammo	1532.5522 -319.8966 258.3615	0.067 0.000 0.012
ttt_random_ammo	1550.5658 -310.5065 258.3912	0.553 0.004 0.618
ttt_random_ammo	1902.0253 -1615.1583 16.3635	0.071 0.000 0.018
ttt_random_ammo	1880.0656 -1612.1870 16.3635	0.072 0.000 0.019
ttt_random_ammo	1557.6969 -1616.1140 16.4387	1.146 -0.029 -1.384
ttt_random_ammo	1547.8051 -1416.6674 16.3554	0.057 -0.000 0.004
ttt_random_ammo	1580.7156 -1404.2264 16.3794	0.167 0.001 0.143
ttt_random_ammo	2149.4539 -1420.6482 8.3802	-0.153 -0.001 0.126
ttt_random_ammo	2149.3125 -1397.7219 8.3686	-0.083 -0.000 0.035
ttt_random_ammo	3266.5940 -311.6265 5.8955	-1.096 0.012 -1.134
ttt_random_ammo	3217.6350 -313.8784 5.0392	-0.031 0.008 -2.456
ttt_random_ammo	3472.4685 -460.6468 13.5708	-4.585 0.071 0.342
weapon_zm_mac10	1657.2566 1452.6357 59.0091	-1.117 -31.173 -88.484
weapon_zm_mac10	2020.9082 455.8092 7.3820	0.284 -40.547 -88.418
weapon_zm_mac10	2141.5068 -1484.7081 9.2664	-0.063 -37.568 -88.537
weapon_zm_mac10	2307.0630 -372.8641 90.9747	0.252 -81.154 87.748
weapon_zm_mac10	2470.7805 -826.6469 257.2827	-0.112 -17.381 -88.440
weapon_zm_mac10	365.3477 -674.1140 1.2587	-0.189 -37.647 -88.544
weapon_zm_mac10	3179.4707 1705.5201 99.4931	-0.799 -42.409 -88.405
item_ammo_357_ttt	2894.3076 1023.3296 46.4316	-0.510 0.261 2.232
item_ammo_357_ttt	2882.5435 1020.6448 46.0437	-0.357 0.268 2.475
item_ammo_357_ttt	2874.2524 1020.8286 45.9231	-0.453 0.266 2.323
item_ammo_357_ttt	2629.3284 2249.3379 98.4291	0.467 0.055 0.026
item_ammo_357_ttt	2621.0420 2241.4268 98.4952	0.641 -0.018 -0.042
item_ammo_357_ttt	2612.1890 2234.5369 98.4571	0.654 0.430 -0.073
item_ammo_357_ttt	306.7074 1318.5460 0.3853	0.461 0.056 0.034
item_ammo_357_ttt	1881.9501 -1408.6881 16.3482	0.454 0.062 0.049
item_ammo_357_ttt	1870.4818 -1409.5042 16.3386	0.452 0.065 0.053
item_ammo_357_ttt	1894.0316 -1409.0088 16.3637	0.457 0.058 0.043
item_ammo_357_ttt	2324.1694 -356.1886 36.3002	0.740 -0.121 -0.038
item_ammo_357_ttt	2318.1006 -366.3474 36.4380	1.187 -0.274 -0.958
item_ammo_357_ttt	2309.4573 -356.3057 36.4276	1.152 -0.023 -1.079
item_ammo_357_ttt	1953.5057 429.5575 36.3588	0.456 0.062 0.044
item_ammo_357_ttt	1945.6726 429.0885 36.3730	0.459 0.059 0.038
item_ammo_357_ttt	1934.6345 429.8597 36.3759	0.460 0.058 0.037
item_ammo_357_ttt	1109.5844 1041.6940 50.3153	0.364 -0.383 1.324
item_ammo_357_ttt	1122.1986 1042.8005 50.4228	0.443 -0.373 1.257
item_ammo_357_ttt	1132.1694 1043.0553 50.3116	0.333 -0.395 1.350
item_ammo_357_ttt	357.9706 524.1989 0.3148	0.447 0.073 0.062
item_ammo_357_ttt	308.5776 -11.0715 0.3171	0.448 0.073 0.061
item_ammo_revolver_ttt	2390.7493 1685.4546 8.3604	0.456 -54.502 0.044
item_ammo_revolver_ttt	2345.6479 1733.7094 8.3604	0.456 -52.082 0.044
item_ammo_revolver_ttt	2321.8782 1758.4073 8.3604	0.456 -59.562 0.044
item_ammo_revolver_ttt	1827.9666 -1610.8329 16.3983	0.464 0.055 0.029
item_ammo_revolver_ttt	1778.3148 -1609.5509 16.3500	0.454 0.062 0.048
item_ammo_revolver_ttt	1734.1823 -1613.3822 16.3983	0.464 0.055 0.029
item_ammo_revolver_ttt	1706.4132 -1610.7130 16.3194	0.448 0.073 0.060
item_ammo_revolver_ttt	1685.5172 -1611.8298 16.3425	0.453 0.062 0.051
item_ammo_revolver_ttt	2342.1172 1648.5795 1.2496	0.553 -0.137 -0.046
item_ammo_revolver_ttt	2122.5984 1571.3247 4.6240	1.844 -0.059 0.005
ttt_playerspawn	3037.7290 1776.2430 8.3798	0.010 -0.000 -0.010
ttt_playerspawn	4125.4443 1519.8912 8.3795	-0.027 -0.000 0.027
ttt_playerspawn	2066.8379 2716.2634 8.4174	-0.022 -0.000 0.022
ttt_playerspawn	438.5318 2021.2295 0.3816	-0.027 -0.000 0.027
ttt_playerspawn	478.2014 65.9681 0.4287	-0.018 -0.000 0.018
ttt_playerspawn	498.2202 -1405.7491 0.3515	0.013 -0.000 -0.013
ttt_playerspawn	1548.8043 -2157.0581 19.1237	1.268 -0.029 -2.645
ttt_playerspawn	3340.2476 -819.1696 5.2819	-1.166 0.012 0.705
ttt_playerspawn	3350.8750 324.5307 1.4662	-0.267 0.001 -0.396
ttt_playerspawn	2421.1514 -817.2502 128.3736	-0.107 0.029 -0.032
ttt_playerspawn	2431.4172 -331.9526 256.4310	0.095 0.036 -0.083
ttt_playerspawn	1564.0697 -829.7256 258.4330	-0.016 -0.000 0.016
ttt_playerspawn	2244.3940 -317.4303 0.4083	-0.019 -0.000 0.019
ttt_playerspawn	1649.5293 -805.4113 0.4183	-0.017 -0.000 0.017
ttt_playerspawn	1929.1654 87.7763 256.3584	-0.034 -0.000 0.034
ttt_playerspawn	1579.5708 448.4846 256.3959	-0.030 -0.000 0.030
ttt_playerspawn	1804.8558 602.2912 0.3716	-0.028 -0.000 0.028
ttt_playerspawn	2557.7500 615.9232 4.4019	0.027 0.000 0.027
ttt_playerspawn	2015.6830 -1504.8595 16.4590	-0.009 -0.000 0.009
ttt_playerspawn	1640.7480 -1512.1854 16.4019	0.023 0.000 0.023
ttt_playerspawn	2005.3789 -964.1115 0.3851	-0.136 0.027 -0.066
ttt_playerspawn	793.9165 -523.9471 0.3898	-0.027 -0.000 0.027
ttt_playerspawn	1939.2535 93.7210 0.3815	-0.075 -0.036 0.017
ttt_playerspawn	1532.1960 1414.5980 14.5126	-0.252 0.080 4.340
weapon_zm_rifle	2853.0828 1036.6667 47.0169	1.563 13.053 68.601
weapon_zm_rifle	2595.4160 2254.4827 99.8524	-15.309 -10.667 86.499
weapon_zm_rifle	310.2217 1293.4099 1.3179	3.270 11.509 64.568
weapon_zm_rifle	1877.4470 -1448.9434 17.3744	3.325 10.911 65.248
weapon_zm_rifle	2294.5540 -379.8065 1.3789	3.324 105.867 65.310
weapon_zm_rifle	1928.4994 468.2235 9.6634	-67.631 -102.826 -110.619
weapon_zm_rifle	1115.0829 1021.4865 50.8925	3.003 12.829 66.183
weapon_ttt_smokegrenade	2357.6655 -950.5768 4.3848	0.623 0.682 -1.530
weapon_ttt_smokegrenade	3129.9705 -530.1163 9.5670	0.241 -0.459 -1.980
weapon_ttt_smokegrenade	2657.8005 544.0997 5.5614	-0.227 0.460 2.632
weapon_ttt_smokegrenade	1206.3518 1323.1014 6.5923	-0.170 0.145 -4.104
weapon_ttt_smokegrenade	2310.6975 -360.7548 10.5099	0.381 0.002 0.003
weapon_ttt_smokegrenade	1913.6970 452.3069 40.5074	0.354 0.002 0.038
weapon_ttt_smokegrenade	3390.6924 1421.0311 12.5234	0.555 0.007 -0.258
weapon_ttt_smokegrenade	1685.2474 2451.7053 12.5065	0.287 0.003 0.072
weapon_ttt_smokegrenade	1532.7396 1568.4557 28.2823	-3.242 1.063 -1.385
weapon_ttt_smokegrenade	364.6854 1540.2206 4.5188	0.435 0.004 -0.117
weapon_ttt_confgrenade	982.3462 1102.0725 3.5031	1.744 0.170 -0.446
weapon_ttt_confgrenade	2308.0593 -399.5477 9.5124	2.165 0.246 -0.646
weapon_ttt_confgrenade	3508.9170 -456.4511 18.9689	-4.017 -0.846 2.256
weapon_ttt_confgrenade	1820.5060 448.9388 9.5403	1.726 0.223 -0.515
weapon_ttt_confgrenade	1626.4381 -1990.7083 23.5682	-12.045 34.359 -96.182
