# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: de_inferno
# Exported by: Ajunk
setting:	replacespawns 1
item_ammo_pistol_ttt	2472.0474 83.3690 212.3746	-0.108 -0.019 -0.033
item_ammo_pistol_ttt	2486.5615 115.9145 212.4069	0.080 0.020 -0.024
item_ammo_pistol_ttt	2513.6631 102.1858 212.3282	-0.149 -0.018 -0.045
item_ammo_pistol_ttt	1152.5332 3275.8333 128.3282	-0.149 -0.018 -0.045
item_ammo_pistol_ttt	1124.1284 3269.9976 128.4041	-0.083 -0.020 -0.025
item_ammo_pistol_ttt	1124.8164 3243.3931 128.3746	-0.109 -0.019 -0.033
item_ammo_pistol_ttt	1153.8180 3249.0325 128.3887	-0.096 -0.020 -0.029
item_ammo_pistol_ttt	1140.3611 3261.9102 128.3628	-0.119 -0.019 -0.036
item_ammo_pistol_ttt	1140.9423 3230.2014 128.3607	-0.121 -0.019 -0.037
item_ammo_pistol_ttt	261.6191 729.7199 43.9960	5.026 4.283 18.959
item_ammo_pistol_ttt	248.0681 700.3451 39.1805	0.224 0.904 10.514
item_ammo_pistol_ttt	281.1362 713.6053 40.8128	3.140 3.614 19.482
item_ammo_pistol_ttt	275.2409 684.3306 31.5963	8.330 0.134 12.097
item_ammo_pistol_ttt	276.0947 648.6801 25.3135	7.240 -0.511 7.712
item_ammo_pistol_ttt	241.9587 731.4562 45.1204	1.061 -2.045 19.960
item_ammo_pistol_ttt	-789.3953 636.2372 -10.7828	-1.322 0.135 -0.030
item_ammo_pistol_ttt	-790.4835 697.1898 -10.7626	-1.558 -0.012 -0.019
item_ammo_pistol_ttt	-759.1172 635.9859 -31.5538	-0.046 -0.020 -0.014
item_ammo_pistol_ttt	-759.5642 663.7756 -31.5783	-0.053 -0.029 -0.028
item_ammo_pistol_ttt	-752.5917 697.8276 -31.6182	-0.102 -0.020 -0.031
item_ammo_pistol_ttt	1025.4272 50.7495 256.4377	-0.053 -0.020 -0.016
item_ammo_pistol_ttt	1037.5215 53.7242 256.3801	-0.104 -0.020 -0.031
item_ammo_pistol_ttt	1047.9503 50.8971 256.4174	-0.071 -0.020 -0.022
item_ammo_pistol_ttt	1062.7087 50.5687 256.4244	-0.065 -0.020 -0.020
item_ammo_pistol_ttt	2068.2927 408.8651 160.4110	-0.077 -0.020 -0.023
item_ammo_pistol_ttt	2059.5010 438.5075 160.3819	-0.102 -0.020 -0.031
item_ammo_pistol_ttt	2056.9683 467.3173 160.3333	-0.145 -0.018 -0.044
item_ammo_pistol_ttt	2083.0369 482.0823 160.4123	-0.075 -0.020 -0.023
item_ammo_pistol_ttt	2089.2051 437.4655 160.3333	-0.145 -0.018 -0.044
item_ammo_pistol_ttt	2674.7197 1169.2101 160.3406	-0.138 -0.019 -0.042
item_ammo_pistol_ttt	2677.6902 1202.7234 160.3801	-0.104 -0.020 -0.031
item_ammo_pistol_ttt	2682.7046 1270.9037 177.2245	-0.318 -0.002 -0.069
item_ammo_pistol_ttt	2685.5234 1106.9904 177.2485	-0.091 -0.021 -0.017
item_ammo_pistol_ttt	2668.0605 1237.9419 160.3453	-0.134 -0.019 -0.041
item_ammo_pistol_ttt	2669.8745 1131.4518 160.3453	-0.134 -0.019 -0.041
item_ammo_pistol_ttt	2239.0674 2823.7671 152.3819	-0.102 -0.020 -0.031
item_ammo_pistol_ttt	2189.0662 2861.4292 152.3764	-0.107 -0.019 -0.032
item_ammo_pistol_ttt	2213.4163 2826.0752 152.4339	-0.057 -0.020 -0.017
item_ammo_pistol_ttt	2190.9805 2822.7959 152.3783	-0.105 -0.020 -0.032
item_ammo_pistol_ttt	2218.1941 2790.5493 152.3230	-0.154 -0.018 -0.047
item_ammo_pistol_ttt	421.2987 3584.4260 160.3764	-0.107 -0.020 -0.032
item_ammo_pistol_ttt	447.3862 3584.8445 160.3836	-0.101 -0.020 -0.030
item_ammo_pistol_ttt	387.8035 3559.1777 160.3688	-0.114 -0.020 -0.034
item_ammo_pistol_ttt	402.3089 3575.1912 160.3628	-0.119 -0.019 -0.036
item_ammo_pistol_ttt	417.2686 3544.0139 160.3333	-0.145 -0.018 -0.044
item_ammo_pistol_ttt	-893.5833 170.3794 16.8145	-0.156 -0.025 -0.056
item_ammo_pistol_ttt	-889.6253 148.2390 16.8426	-0.063 -0.020 -0.016
item_ammo_pistol_ttt	-897.0988 107.7902 16.7840	-0.113 -0.020 -0.029
item_ammo_pistol_ttt	-900.0704 82.8390 16.7625	-0.131 -0.019 -0.033
item_ammo_pistol_ttt	-1682.3942 136.8130 -63.6852	-0.161 -0.017 -0.049
item_ammo_pistol_ttt	-1696.8782 169.0059 -63.5614	-0.053 -0.020 -0.016
item_ammo_pistol_ttt	-1726.7427 173.6240 -63.6332	-0.115 -0.019 -0.035
item_ammo_pistol_ttt	-1752.8568 175.7049 -63.6570	-0.136 -0.019 -0.041
item_ammo_pistol_ttt	-1783.1432 177.1882 -63.6457	-0.126 -0.019 -0.038
weapon_zm_revolver	2212.6367 2082.8103 161.9025	2.454 -20.350 -83.514
weapon_zm_revolver	2613.6848 -337.6913 98.3405	2.959 -39.493 -83.039
weapon_zm_revolver	910.1971 157.5920 212.5015	-5.237 -23.304 -82.437
weapon_zm_revolver	90.3229 181.7429 183.9220	2.527 -20.545 -83.806
weapon_zm_revolver	-1675.8702 898.8851 -12.0617	2.112 -24.286 -85.601
weapon_zm_revolver	321.8200 2453.1824 161.9457	2.672 -20.138 -84.020
ttt_random_weapon	-1279.1752 579.8797 14.5823	-70.167 114.663 -83.274	auto_ammo 2
ttt_random_weapon	1648.9958 1647.8380 192.5011	-7.616 5.827 -99.664	auto_ammo 2
ttt_random_weapon	202.4786 3101.0095 311.4442	1.895 4.628 -92.552	auto_ammo 2
ttt_random_weapon	1305.1835 2645.4983 181.5774	2.450 -64.389 -98.739	auto_ammo 2
ttt_random_weapon	325.6938 2799.3877 278.4484	1.859 -13.049 -92.417	auto_ammo 3
ttt_random_weapon	706.8744 2941.4600 162.3844	-10.523 -163.534 88.847	auto_ammo 1
ttt_random_weapon	302.9248 2090.9067 245.8361	-2.552 -83.091 85.990	auto_ammo 2
ttt_random_weapon	-507.3562 881.0264 44.2312	1.812 2.855 -92.854	auto_ammo 1
item_ammo_smg1_ttt	1858.3488 689.1769 160.5278	-0.191 0.016 -0.166
item_ammo_smg1_ttt	1827.0101 626.5969 160.5053	-0.595 0.010 -0.456
item_ammo_smg1_ttt	1814.3081 691.6146 160.3968	0.136 0.005 -0.079
item_ammo_smg1_ttt	991.8555 -546.9017 256.4112	0.266 -0.005 0.167
item_ammo_smg1_ttt	1045.5234 -539.6613 256.4112	0.267 -0.005 0.167
item_ammo_smg1_ttt	993.2031 -503.2692 256.4223	0.476 -0.004 0.308
item_ammo_smg1_ttt	26.4809 3120.3032 160.4202	0.421 -0.004 0.271
item_ammo_smg1_ttt	111.1472 3118.2358 160.5262	-0.196 0.016 -0.171
item_ammo_smg1_ttt	58.6260 3127.7109 160.3891	0.098 -0.005 0.053
item_ammo_smg1_ttt	-899.3812 -392.6241 16.8269	-0.599 -0.003 -0.350
item_ammo_smg1_ttt	-896.3530 -419.4602 16.9411	0.186 0.019 0.157
item_ammo_smg1_ttt	-895.7084 -339.3688 16.9391	0.229 0.011 0.204
item_ammo_smg1_ttt	1868.6627 2248.4343 162.7874	-0.006 0.278 10.310
item_ammo_smg1_ttt	1848.4700 2245.6990 162.4494	0.242 0.561 8.325
item_ammo_smg1_ttt	1825.1553 2245.7034 162.4816	0.183 0.557 8.287
weapon_zm_shotgun	87.1006 -190.3723 73.0413	-0.907 -9.009 -88.670
weapon_zm_shotgun	719.3802 680.6989 113.6835	-0.421 19.047 84.167
weapon_zm_shotgun	-1632.0160 -41.1544 1.0244	-0.291 -9.060 -83.917
weapon_zm_shotgun	2406.7571 1369.5049 161.2491	-0.623 3.263 84.512
weapon_ttt_m16	2525.0107 48.4365 213.1708	2.164 -8.226 84.387
weapon_ttt_m16	-505.1588 -347.9528 193.1592	2.037 -7.934 84.294
weapon_ttt_m16	-166.0114 646.2836 65.1483	2.152 -8.342 84.182
weapon_zm_molotov	341.7360 2691.2407 168.5649	1.081 0.003 -0.966
weapon_zm_molotov	362.4050 2844.5913 168.5536	0.495 0.003 -0.305
weapon_zm_molotov	480.5284 2741.3594 187.8171	51.326 -138.606 -74.727
weapon_zm_molotov	1026.8199 3413.0125 132.5437	0.232 -0.195 -0.046
weapon_zm_molotov	1956.1223 2632.2595 166.5088	0.288 0.002 0.034
weapon_zm_molotov	2335.1340 1370.6172 204.8749	2.531 -0.066 -0.276
weapon_zm_molotov	2075.0205 289.3728 199.2909	0.425 0.004 -0.126
weapon_zm_molotov	2371.2864 -435.3495 105.4144	-1.795 1.242 2.204
weapon_zm_molotov	1123.4194 -521.6995 278.8213	0.007 -0.027 1.788
weapon_zm_molotov	431.1115 475.7766 133.9463	-6.177 -1.440 -7.170
weapon_zm_molotov	-333.2864 152.0960 204.9877	2.398 -0.118 -2.499
weapon_zm_molotov	-1579.0507 703.9348 -44.8989	0.652 0.004 -0.148
weapon_zm_molotov	78.0866 11.1541 207.3489	0.032 -2.773 -4.220
weapon_zm_sledge	2520.1746 2575.1326 141.3754	4.199 22.382 97.419
weapon_zm_sledge	-1806.2213 487.8753 -43.2046	18.261 -90.976 2.552
item_box_buckshot_ttt	31.2800 -208.1624 72.4333	0.710 -0.007 0.585
item_box_buckshot_ttt	27.3359 -184.3811 72.4784	0.305 -0.013 0.252
item_box_buckshot_ttt	56.3762 -208.4659 72.4370	0.683 0.007 0.586
item_box_buckshot_ttt	53.3092 -185.6936 72.4049	0.975 0.012 0.840
item_box_buckshot_ttt	764.3494 683.1640 112.8067	-0.944 -0.011 0.827
item_box_buckshot_ttt	775.9808 684.0928 112.8413	-0.670 0.005 0.588
item_box_buckshot_ttt	789.8437 682.6688 112.7960	-0.341 0.001 0.347
item_box_buckshot_ttt	806.7689 682.3430 112.8049	-0.938 -0.012 0.827
item_box_buckshot_ttt	-1642.4309 0.9330 0.3795	0.162 0.124 0.466
item_box_buckshot_ttt	-1645.6885 -46.9769 0.3963	0.093 0.111 -0.064
item_box_buckshot_ttt	-1623.5076 -69.7806 0.4157	-0.090 -0.123 -0.018
item_box_buckshot_ttt	-1633.4060 -84.3322 0.3787	0.147 0.095 0.005
item_box_buckshot_ttt	2427.1475 1399.9158 160.3754	0.671 -0.001 -0.458
item_box_buckshot_ttt	2399.4194 1395.2273 160.4766	-0.299 -0.005 0.235
item_box_buckshot_ttt	2378.0654 1371.0995 160.3753	0.673 -0.001 -0.460
item_box_buckshot_ttt	2359.8340 1394.9872 160.4222	-0.714 -0.006 0.633
ttt_random_ammo	-575.4042 890.3674 -31.6122	-0.246 -0.001 0.241
ttt_random_ammo	-550.8723 847.3621 -31.5509	-1.545 -0.037 1.875
ttt_random_ammo	-77.9205 1416.3085 106.3575	0.060 0.000 0.001
ttt_random_ammo	-3.3447 1416.8755 106.3521	-0.053 0.000 0.011
ttt_random_ammo	405.0199 2041.1771 191.2362	3.824 -0.213 4.871
ttt_random_ammo	470.8941 2098.0168 128.2649	1.796 0.704 2.526
ttt_random_ammo	862.4465 1889.2249 133.0665	-5.311 0.521 0.679
ttt_random_ammo	815.4412 1902.4729 130.4912	-2.037 0.083 0.785
ttt_random_ammo	870.2235 2355.0842 144.3253	0.046 -0.000 0.032
ttt_random_ammo	868.6028 2378.5686 144.3423	0.048 -0.000 0.021
ttt_random_ammo	231.1757 2690.7192 196.3810	0.183 0.001 0.165
ttt_random_ammo	275.9612 2643.3584 196.3914	0.511 0.004 0.569
ttt_random_ammo	442.8447 2858.7000 196.3727	0.104 0.000 0.065
ttt_random_ammo	444.2634 2681.1794 196.3595	0.060 0.000 0.005
ttt_random_ammo	526.7890 3085.7874 265.1786	-0.046 -0.000 -0.017
ttt_random_ammo	630.9899 3235.1116 160.3913	0.535 0.004 0.597
ttt_random_ammo	637.4554 3271.1848 160.3120	0.048 0.000 -0.037
ttt_random_ammo	671.6969 3239.9209 160.3891	0.414 0.003 0.448
ttt_random_ammo	646.7212 3090.5513 160.3934	0.931 -0.011 -1.079
ttt_random_ammo	651.3895 3153.6270 160.3512	0.052 0.000 -0.011
ttt_random_ammo	709.4470 3146.7800 160.3673	0.083 -0.000 -0.035
ttt_random_ammo	731.7824 3267.3853 160.4494	0.995 0.026 1.207
ttt_random_ammo	1409.9937 2947.4272 161.6936	2.047 0.989 5.664
ttt_random_ammo	1435.7611 2972.1492 162.4974	2.057 1.016 5.010
ttt_random_ammo	1475.4476 2945.9446 159.1447	2.050 1.005 5.420
ttt_random_ammo	1500.9785 2969.7405 159.8864	2.059 1.017 4.916
ttt_random_ammo	2462.5015 2583.6650 141.3871	0.547 0.510 6.447
ttt_random_ammo	2469.8403 2538.0190 134.8330	0.550 0.489 6.358
ttt_random_ammo	2505.0115 2461.4297 130.6719	-5.151 0.702 1.580
ttt_random_ammo	2111.2673 1618.7672 181.4944	-0.086 0.359 5.791
ttt_random_ammo	2073.1938 1615.7736 181.2008	-0.033 0.148 1.350
ttt_random_ammo	2040.1151 1618.6050 181.4616	-0.141 0.588 5.637
ttt_random_ammo	1750.8241 1362.2739 160.4232	1.596 0.042 1.938
ttt_random_ammo	1738.6281 996.2766 160.3512	0.051 0.000 -0.011
ttt_random_ammo	1708.2648 1007.1397 160.3174	0.046 0.000 -0.034
ttt_random_ammo	2141.5938 690.0592 160.3564	-0.057 -0.000 -0.003
ttt_random_ammo	2143.8401 657.1351 160.4331	1.278 -0.031 -1.545
ttt_random_ammo	2484.0464 547.9214 212.4678	-0.834 -0.024 1.006
ttt_random_ammo	2099.2966 -383.8543 80.3673	0.083 0.000 0.035
ttt_random_ammo	2107.2791 -298.9182 80.3400	0.047 0.000 -0.023
ttt_random_ammo	1999.3187 -176.1950 80.4609	0.761 0.023 0.925
ttt_random_ammo	2007.2659 -219.9473 80.3654	0.077 0.000 0.026
ttt_random_ammo	2046.9738 -192.9951 80.3891	0.416 0.003 0.450
ttt_random_ammo	2084.5493 -246.9887 80.3400	0.047 0.000 -0.023
ttt_random_ammo	2087.0818 -308.9783 256.4256	1.465 0.034 1.771
ttt_random_ammo	-1002.9136 -450.8990 0.3534	0.055 -0.000 0.007
ttt_random_ammo	-997.9793 -393.8698 0.3353	0.047 -0.000 0.027
ttt_random_ammo	-999.0299 -359.9548 0.4446	1.114 -0.028 -1.355
ttt_random_ammo	824.9083 -689.4344 92.4073	-4.035 -0.054 -0.285
ttt_random_ammo	891.8324 -668.2541 99.4069	-8.285 0.615 0.561
ttt_random_ammo	848.7481 -605.3187 94.2031	-8.562 -0.778 -0.901
weapon_zm_mac10	1847.7694 663.2913 161.2682	-0.034 -37.538 -88.535
weapon_zm_mac10	1013.6497 -515.6647 257.2498	-0.113 -44.429 -88.653
weapon_zm_mac10	68.2914 3054.9026 161.2841	-0.096 -35.710 -88.695
weapon_zm_mac10	-901.0896 -364.8191 17.3094	-0.380 -78.904 87.565
weapon_zm_mac10	1851.5750 2298.4839 141.2504	-0.323 -37.709 -88.553
item_ammo_357_ttt	158.9093 204.0750 182.4380	0.471 0.055 0.013
item_ammo_357_ttt	191.1318 206.6741 182.3426	0.453 0.064 0.050
item_ammo_357_ttt	230.0742 212.7449 182.3973	0.464 0.057 0.029
item_ammo_357_ttt	1122.6769 -229.5284 256.3445	0.454 0.064 0.049
item_ammo_357_ttt	1129.2407 -261.2789 256.3217	0.449 0.070 0.058
item_ammo_357_ttt	1099.1937 -254.4785 256.3715	0.459 0.059 0.039
item_ammo_357_ttt	1045.0227 2906.8137 128.4105	0.472 0.056 0.022
item_ammo_357_ttt	1046.8812 2927.4954 128.3288	0.463 0.070 0.051
item_ammo_357_ttt	1014.4276 2929.8923 128.3689	0.467 0.059 0.037
item_ammo_357_ttt	1977.2643 -195.9069 256.3076	0.446 0.080 0.065
item_ammo_357_ttt	1988.8676 -177.5629 256.4015	0.464 0.055 0.027
item_ammo_357_ttt	2023.7191 -189.7958 256.3773	0.459 0.056 0.037
item_ammo_357_ttt	2049.3083 -172.4841 256.3588	0.456 0.060 0.044
item_ammo_revolver_ttt	2222.9836 2118.8896 160.3261	0.449 0.068 0.058
item_ammo_revolver_ttt	2219.5122 2145.3328 160.3304	0.450 0.068 0.056
item_ammo_revolver_ttt	2242.9915 2145.0178 160.3730	0.459 0.057 0.039
item_ammo_revolver_ttt	2249.4475 2120.9026 160.3637	0.457 0.058 0.043
item_ammo_revolver_ttt	2610.9106 -360.2445 96.7672	0.444 0.058 0.044
item_ammo_revolver_ttt	2611.3171 -377.7188 96.7998	0.454 0.052 0.032
item_ammo_revolver_ttt	2609.3174 -397.0673 96.7759	0.447 0.056 0.041
item_ammo_revolver_ttt	2609.2478 -416.0287 96.7690	0.445 0.056 0.043
item_ammo_revolver_ttt	927.3279 112.0832 211.9265	-5.903 -0.216 -0.019
item_ammo_revolver_ttt	904.4637 130.4646 210.1476	-8.571 0.711 -0.227
item_ammo_revolver_ttt	888.7017 110.2427 207.9550	-5.647 -0.229 0.010
item_ammo_revolver_ttt	884.3840 166.6431 207.3135	-8.205 0.179 -0.041
item_ammo_revolver_ttt	-158.4519 378.8917 219.3954	0.549 -1.284 0.009
item_ammo_revolver_ttt	-135.7701 375.5808 219.3675	0.479 0.045 -0.033
item_ammo_revolver_ttt	-146.2940 356.1889 219.3330	0.408 0.013 0.011
item_ammo_revolver_ttt	-101.1477 372.9747 198.7820	0.556 -0.085 0.027
item_ammo_revolver_ttt	-1738.5771 917.0522 2.3154	0.462 0.075 0.056
item_ammo_revolver_ttt	-1711.0118 916.3676 2.4008	0.471 0.056 0.025
item_ammo_revolver_ttt	-1644.1558 915.8937 2.3748	0.468 0.059 0.035
item_ammo_revolver_ttt	-1603.4510 915.7364 2.3245	0.463 0.070 0.053
item_ammo_revolver_ttt	378.2796 2459.6406 160.3304	0.450 0.068 0.056
item_ammo_revolver_ttt	357.2220 2448.1150 160.3282	0.449 0.068 0.057
item_ammo_revolver_ttt	370.4895 2494.8984 160.4304	0.470 0.053 0.016
item_ammo_revolver_ttt	329.1703 2477.2986 160.3927	0.462 0.055 0.031
ttt_playerspawn	-1490.1093 706.3729 -59.5496	-0.075 -0.000 0.075
ttt_playerspawn	-1697.2609 603.9695 -59.6209	0.014 -0.000 -0.014
ttt_playerspawn	-1642.4126 354.3248 -63.5901	-0.014 -0.000 0.014
ttt_playerspawn	-1583.4564 -598.1395 -3.6107	1.207 0.915 -5.979
ttt_playerspawn	-970.7916 -111.2534 0.3803	-0.026 -0.000 0.026
ttt_playerspawn	-773.4077 769.0436 -31.5755	-0.022 -0.000 0.022
ttt_playerspawn	-77.0024 674.1900 64.3965	0.015 0.000 0.015
ttt_playerspawn	4.4806 331.8324 182.4666	-0.075 -0.243 -0.062
ttt_playerspawn	196.9969 -194.0544 72.4264	-0.229 0.186 0.006
ttt_playerspawn	980.9161 -115.9162 256.4380	-0.045 0.029 -0.009
ttt_playerspawn	534.1484 681.6014 96.4066	-0.011 -0.000 0.011
ttt_playerspawn	-6.7232 1344.3242 106.4306	-0.016 -0.000 0.016
ttt_playerspawn	80.2387 2529.5403 160.3836	-0.029 -0.000 0.029
ttt_playerspawn	85.2297 2814.7190 160.4405	-0.014 -0.000 0.014
ttt_playerspawn	675.2930 3190.6038 160.3878	-0.028 -0.000 0.027
ttt_playerspawn	1633.1157 2553.2864 160.3904	-0.026 -0.000 0.026
ttt_playerspawn	2217.9468 2742.2031 152.4429	-0.105 -0.081 0.126
ttt_playerspawn	2565.8286 2240.7813 128.0597	0.338 0.015 -0.512
ttt_playerspawn	2547.5771 1856.0885 128.0763	0.975 0.053 0.758
ttt_playerspawn	2511.5613 500.6874 212.3825	-0.007 -0.000 0.007
ttt_playerspawn	2355.7222 -294.1177 80.3958	-0.013 -0.000 0.013
ttt_playerspawn	1401.9038 -77.6814 128.3896	-0.033 -0.000 0.033
ttt_playerspawn	861.7432 -750.1903 95.6913	-4.829 0.640 -0.390
ttt_playerspawn	-567.5287 -557.6947 192.3936	-0.008 -0.000 0.008
ttt_playerspawn	910.9858 236.1191 92.3009	-6.114 1.702 0.330
ttt_playerspawn	1388.0548 1201.4072 161.0322	0.721 -0.019 0.059
ttt_playerspawn	1870.8993 315.4673 160.3489	-0.026 -0.000 0.026
weapon_zm_rifle	190.0530 184.0920 183.3376	3.307 11.765 65.131
weapon_zm_rifle	1012.4202 -259.9621 257.3051	3.354 10.898 64.947
weapon_zm_rifle	985.0981 2883.1189 129.3281	3.333 11.496 64.697
weapon_zm_rifle	1999.5756 -223.6954 257.3577	3.280 13.178 65.089
weapon_ttt_smokegrenade	96.2407 15.5748 207.4066	-0.004 -9.301 0.011
weapon_ttt_smokegrenade	1123.9916 -125.3832 276.6005	3.355 -0.122 -3.512
weapon_ttt_smokegrenade	288.9324 361.0638 26.3734	-6.695 0.078 -2.895
weapon_ttt_smokegrenade	1318.0092 1225.4603 165.0795	38.688 -160.911 -93.865
weapon_ttt_smokegrenade	1587.5138 1821.7742 164.6051	2.241 -0.127 -2.325
weapon_ttt_smokegrenade	2241.4187 2052.5608 164.5628	3.433 -0.131 -3.555
weapon_ttt_smokegrenade	2613.8945 1397.2673 232.5439	2.444 -0.006 -2.278
weapon_ttt_smokegrenade	2484.1016 940.6978 164.6153	1.965 -0.119 -2.039
weapon_ttt_smokegrenade	2212.1614 -415.8094 101.7529	5.425 1.378 -109.779
weapon_ttt_confgrenade	110.1729 16.4995 206.3620	-3.140 4.129 0.002
weapon_ttt_confgrenade	2654.1848 -228.4999 83.4915	0.478 -0.732 -1.557
weapon_ttt_confgrenade	2567.8364 547.4677 215.5174	1.745 0.237 1.497
weapon_ttt_confgrenade	1981.7271 258.4305 162.0876	-53.237 -75.244 -101.987
weapon_ttt_confgrenade	1873.6882 314.7122 228.5612	-15.618 56.617 -86.529
weapon_ttt_confgrenade	2060.8989 258.1564 232.2666	1.302 0.241 -0.411
weapon_ttt_confgrenade	1086.4741 318.2719 131.5147	2.132 -0.238 0.636
weapon_ttt_confgrenade	-81.7412 438.1781 108.2036	1.113 -0.080 -0.317
weapon_ttt_confgrenade	-853.9679 126.8640 57.7887	-0.422 -0.085 0.089
weapon_ttt_confgrenade	-608.5979 -602.7849 235.7762	0.223 0.027 0.829
weapon_ttt_confgrenade	-1782.6448 135.0103 -39.5608	0.307 -1.195 2.415
weapon_ttt_confgrenade	-1628.9108 684.2407 -45.9809	-0.389 0.205 -1.040
weapon_ttt_confgrenade	-1424.7078 643.1106 -5.8430	0.580 0.778 -6.901
