# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: cs_office
# Exported by: Bad King Urgrain
setting:	replacespawns 1
item_ammo_pistol_ttt	-752.0634 -317.2549 -156.6509	89.423 -171.215 -180.000
item_ammo_pistol_ttt	-862.8838 -332.6510 -145.5186	0.342 89.945 -13.572
item_ammo_pistol_ttt	2237.4246 -149.0639 -159.6332	-0.115 -0.019 -0.035
weapon_zm_revolver	-1608.1346 -537.2350 -173.5840	2.486 -20.572 -84.192
weapon_zm_revolver	-1671.7335 -536.1171 -197.5079	2.559 -20.520 -83.496
weapon_zm_revolver	-843.2649 276.2302 -366.2256	1.816 174.137 85.598
weapon_zm_revolver	-318.6533 -1893.4086 -208.0604	2.734 -20.116 -83.781
weapon_zm_revolver	1382.3627 356.7523 -128.0462	2.250 83.844 -85.438
weapon_zm_revolver	1719.1814 -544.3151 -75.1044	2.383 -37.570 84.178
weapon_zm_revolver	1792.0388 -545.0276 -73.8572	2.416 -27.845 -86.030
weapon_zm_revolver	527.8818 40.0982 -134.3388	2.466 50.005 -83.518
weapon_zm_revolver	-345.8077 -869.1785 -278.1152	1.692 -23.336 -86.331
weapon_zm_revolver	-779.9328 -1226.6968 -238.0010	2.779 -28.295 -85.338
weapon_zm_revolver	-765.7504 -332.6183 -155.7318	24.908 -5.051 -35.511
ttt_random_weapon	1149.2686 302.1933 -153.9946	1.962 7.026 -92.546
ttt_random_weapon	1507.9712 418.8249 -123.7899	1.634 5.132 -93.149
ttt_random_weapon	1545.4429 413.4329 -119.7985	1.686 3.097 -92.915
ttt_random_weapon	2174.8276 -236.6745 -112.1282	1.625 24.343 -93.170
ttt_random_weapon	1342.5140 -551.2006 -147.5434	1.882 11.314 -92.711
ttt_random_weapon	1339.5115 -373.2724 -149.8904	2.224 6.790 -92.007
ttt_random_weapon	734.1886 -206.5467 -120.1870	1.204 9.804 -94.793
ttt_random_weapon	731.0280 -241.0331 -116.2025	2.340 -3.006 -92.551
ttt_random_weapon	560.3135 397.9649 -158.8438	2.308 5.660 -91.833
ttt_random_weapon	-514.7221 -433.2778 -251.8236	-7.274 2.826 -90.295
ttt_random_weapon	-1651.8381 -448.8450 -238.7984	1.857 4.928 -92.637
ttt_random_weapon	-1643.4888 -136.6181 -238.7907	1.770 4.927 -92.837
ttt_random_weapon	-1276.4374 -2113.0791 -264.9280	1.907 41.418 -92.523
ttt_random_weapon	664.0427 -1509.1982 -238.9422	1.501 6.231 -93.454
ttt_random_weapon	652.6349 -1343.1543 -239.6892	1.890 -9.593 -92.563
ttt_random_weapon	1371.6021 -1499.9825 -291.4181	3.528 -3.078 -90.588
ttt_random_weapon	1162.0930 -821.7173 -144.2944	1.662 6.299 -94.601
ttt_random_weapon	-277.7049 642.5692 -112.7655	2.211 34.730 -92.035
ttt_random_weapon	-282.1140 515.8456 -107.8995	2.238 -31.283 -91.979
ttt_random_weapon	-1379.0446 1225.1259 -334.8013	1.890 4.927 -92.563
ttt_random_weapon	-1011.9343 600.2828 -334.7999	1.874 4.930 -92.601
ttt_random_weapon	-723.9848 569.3530 -366.7991	1.865 4.929 -92.619
ttt_random_weapon	-788.7466 128.2289 -366.7785	1.632 4.921 -93.153
item_ammo_smg1_ttt	1358.5819 -98.6560 -134.5888	0.269 -0.005 0.169
item_ammo_smg1_ttt	1284.8311 -96.0695 -134.5603	0.124 -0.415 -0.032
item_ammo_smg1_ttt	1271.6473 -73.9506 -134.4714	-0.542 0.056 -0.124
item_ammo_smg1_ttt	1272.5326 -96.0441 -159.4812	0.228 0.019 0.456
item_ammo_smg1_ttt	1319.8468 -79.8646 -96.5489	-0.566 15.716 0.408
item_ammo_smg1_ttt	610.2969 -1709.3113 -304.1276	-3.363 -0.000 2.741
item_ammo_smg1_ttt	608.7345 -2038.6581 -309.1584	9.387 0.250 -23.487
item_ammo_smg1_ttt	349.3040 -418.4578 -159.4523	0.192 -0.384 -0.075
item_ammo_smg1_ttt	349.9842 -418.3994 -145.6838	0.128 -1.430 -0.023
item_ammo_smg1_ttt	738.3370 -157.1655 -127.4874	-0.847 0.066 -0.218
item_ammo_smg1_ttt	1358.1157 -76.2432 -120.5777	0.471 -0.004 0.305
item_ammo_smg1_ttt	1343.4248 -103.1585 -120.4815	0.314 -1.272 0.014
item_ammo_smg1_ttt	2267.5205 -142.1389 -159.4907	-0.360 0.011 -0.297
item_ammo_smg1_ttt	1390.3643 -92.3799 -159.5058	-0.903 0.357 -0.200
item_ammo_smg1_ttt	1257.2849 -74.0132 -159.4990	-0.678 0.234 -0.025
item_ammo_smg1_ttt	1300.8749 -73.9367 -120.4852	-0.812 -0.019 -0.210
item_ammo_smg1_ttt	1300.3674 -97.6493 -120.5958	0.190 -0.005 0.116
item_ammo_smg1_ttt	1340.4775 -76.3595 -108.5680	-0.019 -0.033 0.055
weapon_zm_shotgun	-863.9318 117.4358 -365.6205	8.681 105.327 27.252
weapon_zm_shotgun	179.2619 -1969.3645 -208.7255	-0.348 80.307 84.130
weapon_zm_shotgun	1609.9015 410.6479 -159.0182	-0.329 -99.806 -84.258
weapon_zm_shotgun	1842.7146 -145.7273 -157.7258	8.593 -94.327 -28.895
weapon_zm_shotgun	-365.9656 -714.7902 -278.9763	-0.313 8.558 -83.964
weapon_ttt_m16	172.1535 -1904.6852 -208.8198	2.056 -49.184 84.717
weapon_ttt_m16	1156.6200 -1889.1691 -184.5268	7.560 21.808 177.650
weapon_ttt_m16	1688.5197 451.9759 -156.7738	-7.681 -2.384 25.996
weapon_ttt_m16	-811.6738 -333.9338 -156.4798	-8.274 -0.034 6.743
weapon_zm_molotov	502.6324 554.2171 -144.2775	-13.500 0.406 89.189
weapon_zm_molotov	-751.8226 126.4534 -155.3407	5.602 -6.858 -11.068
weapon_zm_molotov	-719.7026 130.0396 -128.2534	-71.660 41.512 89.933
weapon_zm_molotov	-754.0616 122.7775 -158.4205	28.919 -178.633 89.864
weapon_zm_molotov	-764.5696 131.3106 -108.4013	-2.942 0.065 -3.291
weapon_zm_molotov	-853.8669 -331.2696 -158.4210	9.696 -173.200 89.981
weapon_zm_molotov	-874.5366 -331.7031 -155.2768	-4.251 0.946 0.849
weapon_zm_molotov	-856.8328 -333.6445 -158.1896	-78.469 26.991 90.424
weapon_zm_molotov	-418.7055 -89.4212 -158.3900	-46.037 -103.606 89.976
weapon_zm_molotov	-430.9535 -102.6505 -125.4367	3.407 -0.125 -3.514
weapon_zm_molotov	-288.2725 -122.1869 -125.3993	2.373 -0.124 -2.440
weapon_zm_molotov	-264.3990 -119.1582 -125.4709	0.840 0.011 -0.601
weapon_zm_molotov	-909.8569 537.4764 -158.3078	-83.485 5.262 90.089
weapon_zm_molotov	2143.7019 -132.1124 -125.4258	3.584 -0.106 -3.705
weapon_zm_molotov	2178.8027 -21.1558 -125.4426	1.646 0.008 -1.500
weapon_zm_sledge	-1307.9233 -2096.6909 -307.2723	23.243 5.970 -25.559
weapon_zm_sledge	-1266.0223 -2141.3098 -296.7497	-1.323 -156.178 -129.660
item_box_buckshot_ttt	211.2141 -1956.8712 -209.6204	0.147 0.004 -0.068
item_box_buckshot_ttt	1602.1575 -656.4669 -101.7664	0.304 143.208 0.082
item_box_buckshot_ttt	1608.6385 -654.4092 -79.3948	-0.534 87.185 -0.005
item_box_buckshot_ttt	761.9035 -110.7813 -127.6008	0.551 -0.108 0.017
item_box_buckshot_ttt	763.3267 -122.2626 -127.6321	-0.770 0.004 -0.568
item_box_buckshot_ttt	463.9795 524.6140 -159.5034	-0.080 -80.288 0.254
item_box_buckshot_ttt	479.4485 525.4571 -159.6098	-0.211 -88.437 -0.185
item_box_buckshot_ttt	491.4806 525.2251 -159.6048	-0.159 -84.643 0.161
item_box_buckshot_ttt	278.7478 -1404.6946 -279.5431	1.696 -0.044 -0.588
item_box_buckshot_ttt	277.8987 -1392.6620 -279.5367	-0.384 -0.006 0.343
item_box_buckshot_ttt	1425.2517 22.9497 -129.5649	-0.605 -0.007 0.539
item_box_buckshot_ttt	1013.3090 -1104.3903 -270.3499	12.335 -0.137 -0.755
item_box_buckshot_ttt	1015.9090 -1092.5482 -269.9123	14.619 9.812 13.819
item_box_buckshot_ttt	2237.1118 -96.7881 -159.5497	-0.484 -0.006 0.430
item_box_buckshot_ttt	2237.0674 -39.9237 -159.5223	1.133 -0.119 -0.466
item_box_buckshot_ttt	2263.4736 -198.2133 -159.4977	1.059 -5.858 -0.661
ttt_random_ammo	1611.7250 315.5989 -129.6309	0.089 -0.000 -0.044
ttt_random_ammo	1605.4512 288.9307 -129.6532	0.049 -0.000 0.017
ttt_random_ammo	1894.6749 217.3809 -159.5395	-1.026 -0.027 1.236
ttt_random_ammo	1927.8308 192.0766 -159.6503	-0.049 -0.000 -0.014
ttt_random_ammo	1739.1041 -130.6666 -128.9415	-0.106 -1.720 -0.231
ttt_random_ammo	2335.4036 -372.8867 -157.2868	-0.033 64.045 -90.348
ttt_random_ammo	2294.7896 -374.4081 -159.5681	1.196 0.029 1.431
ttt_random_ammo	2326.0771 53.1569 -159.6405	0.060 0.000 0.005
ttt_random_ammo	2305.5464 93.3413 -159.6673	0.045 0.000 -0.027
ttt_random_ammo	177.4598 -126.8681 -159.6334	-0.054 0.068 0.200
ttt_random_ammo	154.3035 -119.7359 -159.6086	0.514 0.004 0.572
ttt_random_ammo	129.2661 -145.1131 -159.6255	0.117 0.000 0.081
ttt_random_ammo	164.2757 -151.8555 -110.7312	0.120 0.000 0.087
ttt_random_ammo	131.9541 -178.0726 -110.7682	0.044 0.000 -0.026
ttt_random_ammo	-145.8362 -710.8647 -279.6405	0.063 0.000 0.006
ttt_random_ammo	-105.8173 -714.4400 -279.6273	0.110 0.000 0.070
ttt_random_ammo	-245.1374 -714.4963 -279.6238	0.135 0.000 0.102
ttt_random_ammo	-243.2837 -873.2920 -279.6206	0.170 0.001 0.146
ttt_random_ammo	-304.8831 -607.7825 -175.6130	-0.142 -0.120 -0.021
ttt_random_ammo	-321.2122 -610.5226 -175.6405	0.063 0.000 0.006
ttt_random_ammo	-1432.9867 -1451.8387 -287.0646	0.048 0.000 -0.016
ttt_random_ammo	-1442.9052 -1463.2172 -287.0877	0.046 0.000 -0.032
ttt_random_ammo	-1544.5537 -1543.4574 -327.5793	1.612 0.037 1.954
ttt_random_ammo	-1528.2542 -1560.4486 -327.6346	0.076 0.000 0.025
ttt_random_ammo	-1554.0104 -1569.5291 -327.6385	0.067 0.000 0.012
ttt_random_ammo	-1544.5732 -1601.4612 -327.6445	0.057 0.000 -0.003
ttt_random_ammo	-1512.5773 -1592.3796 -327.6721	0.046 0.000 -0.031
ttt_random_ammo	-1677.0250 -80.7291 -239.6098	0.479 0.003 0.528
ttt_random_ammo	-1651.4603 -57.3093 -239.6825	0.047 0.000 -0.035
ttt_random_ammo	-1670.4233 -412.9727 -239.6467	0.054 0.000 -0.008
ttt_random_ammo	-1647.5602 -401.1107 -239.5560	1.125 0.029 1.366
ttt_random_ammo	-1663.0930 -366.4440 -239.6624	0.047 0.000 -0.025
ttt_random_ammo	-1677.7963 -389.2747 -239.6087	0.541 0.004 0.604
ttt_random_ammo	80.1737 -1973.1086 -335.6792	-0.047 -0.000 -0.034
ttt_random_ammo	84.6952 -2003.1453 -335.6480	-0.053 -0.000 -0.011
ttt_random_ammo	79.9829 -2043.8469 -335.6765	-0.047 -0.000 -0.033
ttt_random_ammo	414.2320 -2156.8821 -335.6190	0.190 0.001 0.172
ttt_random_ammo	354.1297 -1677.3212 -297.6446	0.057 0.000 -0.003
ttt_random_ammo	355.5122 -1655.0757 -297.6696	0.046 0.000 -0.029
ttt_random_ammo	355.2426 -1631.1412 -297.6346	0.077 0.000 0.026
ttt_random_ammo	294.7188 -1344.8824 -279.6570	-0.048 -0.000 -0.021
ttt_random_ammo	296.7361 -1310.5759 -279.6255	-0.111 -0.000 0.071
ttt_random_ammo	1185.2924 -953.3856 -159.5979	0.137 0.144 0.238
ttt_random_ammo	1183.0610 -984.5942 -159.5647	-1.563 -0.035 1.867
ttt_random_ammo	1148.2676 -962.9064 -159.6722	0.045 0.000 -0.030
ttt_random_ammo	882.0516 -346.9619 -159.6084	0.203 0.306 0.570
ttt_random_ammo	1617.3191 637.1684 -159.5602	-1.639 -0.035 1.976
ttt_random_ammo	1612.2926 664.4515 -159.6085	-0.308 -0.002 0.320
ttt_random_ammo	1623.3608 695.0952 -159.6570	-0.046 -0.000 -0.021
ttt_random_ammo	1659.8351 770.0536 -159.6547	-0.047 -0.000 -0.019
ttt_random_ammo	1521.7708 1039.6072 -159.5738	0.020 -0.175 -0.068
ttt_random_ammo	1533.4492 1023.3530 -159.6146	0.267 0.001 0.269
ttt_random_ammo	546.5938 653.2465 -159.6665	-0.045 -0.000 -0.027
ttt_random_ammo	-385.1519 590.4935 -131.0574	1.656 -15.107 2.036
ttt_random_ammo	-1459.5480 -2003.0392 -335.6480	-0.053 -0.000 -0.011
ttt_random_ammo	-1480.2051 -1991.2021 -335.6570	-0.048 -0.000 -0.021
ttt_random_ammo	-1456.8247 -1983.7170 -335.6480	-0.053 -0.000 -0.011
ttt_random_ammo	-728.0930 -2158.3582 -335.6255	-0.111 -0.000 0.071
ttt_random_ammo	-965.4418 -1596.8633 -335.6102	-0.284 -0.001 0.288
ttt_random_ammo	-365.3725 -1738.4254 -335.5853	-1.267 -0.019 1.489
ttt_random_ammo	-358.2420 -1768.4391 -335.6792	-0.047 -0.000 -0.034
ttt_random_ammo	-353.5756 -1795.9471 -335.5371	-1.093 -0.028 1.327
ttt_random_ammo	-47.4014 -1737.4835 -335.6740	-0.047 -0.000 -0.032
weapon_zm_mac10	-1309.7587 -2092.0481 -334.6562	0.064 -123.905 -88.500
weapon_zm_mac10	-465.1104 -1032.1400 -238.6867	0.073 -40.737 -88.868
weapon_zm_mac10	1612.5026 827.6329 -158.7622	-0.149 -105.977 -88.759
weapon_zm_mac10	1409.6108 410.8619 -158.7203	-0.112 117.299 -87.194
weapon_zm_mac10	1509.2262 -638.9817 -158.8079	-0.322 -58.157 -87.616
weapon_zm_mac10	522.1692 8.3351 -155.9967	12.256 -34.529 -74.249
weapon_zm_mac10	-854.9445 -333.6244 -151.1896	36.266 2.897 -24.577
weapon_zm_mac10	-258.3442 590.9084 -151.3816	35.165 -108.100 -26.680
item_ammo_357_ttt	-1785.8871 -1518.2600 -327.6852	0.447 0.073 0.062
item_ammo_357_ttt	1298.3586 -1047.5804 -175.5406	0.773 -143.178 -0.049
item_ammo_357_ttt	-1783.0956 -1271.5160 -327.6200	0.460 0.056 0.036
item_ammo_357_ttt	1445.2576 -666.4105 -79.4664	0.477 4.541 -0.085
item_ammo_357_ttt	1503.9512 -655.1620 -79.4842	0.920 21.547 0.420
item_ammo_357_ttt	488.8818 593.6520 -75.1126	0.345 12.277 0.125
item_ammo_357_ttt	487.4535 606.9653 -75.1210	0.411 19.015 -0.163
item_ammo_357_ttt	485.6639 622.8420 -75.0908	-0.148 26.992 -0.053
item_ammo_357_ttt	-1491.2703 -1548.4186 -327.5320	1.137 -0.924 -0.502
item_ammo_357_ttt	-1496.9735 -1270.3690 -327.5528	0.818 -0.293 -0.566
item_ammo_357_ttt	2236.3352 -236.1931 -159.6436	0.722 -0.096 0.006
item_ammo_revolver_ttt	1520.9406 -647.7571 -79.4749	1.518 2.201 0.058
item_ammo_revolver_ttt	1495.2522 -662.6888 -79.4402	0.452 -2.127 -0.695
item_ammo_revolver_ttt	1452.0145 -663.3705 -79.4324	0.889 -4.559 0.364
item_ammo_revolver_ttt	1561.1470 -665.3895 -79.5344	-1.504 90.922 -0.122
item_ammo_revolver_ttt	488.5763 542.3749 -75.1228	0.898 4.331 0.016
item_ammo_revolver_ttt	482.7322 554.9526 -75.0639	1.126 18.044 0.097
item_ammo_revolver_ttt	495.3271 566.6226 -75.1040	0.421 4.987 -0.074
item_ammo_revolver_ttt	1251.6256 52.7911 -129.6899	0.447 0.074 0.063
item_ammo_revolver_ttt	1092.5342 -1187.1466 -295.0622	0.449 0.059 0.043
item_ammo_revolver_ttt	1913.0408 -548.6341 -151.3979	-0.437 23.234 0.087
ttt_playerspawn	-1208.4266 -979.4412 -326.0668	3.808 0.961 0.167
ttt_playerspawn	-1199.8655 -699.5563 -327.5919	-0.095 -0.016 0.004
ttt_playerspawn	-1210.9481 -407.3160 -322.2982	1.836 -0.136 -1.855
ttt_playerspawn	-1217.1838 -87.0904 -323.1933	7.152 -2.709 0.262
ttt_playerspawn	-1225.9965 277.2845 -331.5711	-0.849 0.459 -4.586
ttt_playerspawn	-883.9603 232.6169 -159.5861	-0.001 -0.000 0.001
ttt_playerspawn	-776.2606 732.8417 -159.5888	0.001 -0.000 -0.001
ttt_playerspawn	-824.5501 564.8931 -159.6095	0.001 -0.000 -0.001
ttt_playerspawn	-805.5935 487.2265 -159.6302	0.002 -0.000 -0.002
ttt_playerspawn	99.5991 298.5275 -159.5705	0.045 0.031 0.053
ttt_playerspawn	629.9411 -136.6476 -159.6430	0.000 0.000 -0.000
ttt_playerspawn	629.7764 -280.1653 -159.6021	0.025 0.016 -0.022
ttt_playerspawn	1100.8948 128.0242 -159.6260	0.001 -0.000 -0.001
ttt_playerspawn	1052.6891 -152.2395 -159.5698	0.001 -0.000 -0.001
ttt_playerspawn	1228.3295 543.3826 -159.6688	0.001 -0.000 -0.001
ttt_playerspawn	620.1239 970.6797 -159.6505	-0.002 -0.000 0.002
ttt_playerspawn	-87.1183 102.0348 -159.6330	0.002 -0.000 -0.002
ttt_playerspawn	-514.3112 -180.3185 -159.5971	-0.002 -0.000 0.002
ttt_playerspawn	67.3007 -546.7761 -159.6508	0.001 -0.000 -0.001
ttt_playerspawn	-616.5139 -790.9928 -333.5278	0.302 -0.065 0.214
ttt_playerspawn	670.4704 -497.6125 -159.6573	0.003 -0.000 -0.003
ttt_playerspawn	721.0391 -903.3405 -159.5684	-0.015 0.000 -0.015
ttt_playerspawn	429.0549 -1427.6013 -279.6216	-0.029 -0.000 0.029
ttt_playerspawn	332.2984 -1878.4819 -335.6098	-0.029 -0.000 0.029
ttt_playerspawn	-1085.8984 -1629.9343 -335.5262	0.037 0.004 0.054
ttt_playerspawn	-1141.8099 -1863.3285 -335.5752	-0.018 -0.000 0.018
ttt_playerspawn	-1415.6654 -1411.5261 -327.5889	-0.020 -0.000 0.020
ttt_playerspawn	-124.9744 -1080.7892 -223.5487	-0.012 -0.000 0.012
ttt_playerspawn	-197.2428 -510.1134 -159.6218	0.000 0.000 0.000
ttt_playerspawn	225.6623 44.6414 -159.6397	0.002 -0.000 -0.002
ttt_playerspawn	1940.7416 -147.4318 -159.5986	-0.002 -0.000 0.002
weapon_zm_rifle	-1573.0388 -36.9981 -238.6088	3.490 -10.035 65.509
weapon_zm_rifle	1195.5388 -1064.7772 -28.2412	3.286 123.146 64.713
weapon_zm_rifle	750.3917 -1545.0956 -73.7102	4.195 1.657 89.375
weapon_zm_rifle	-1394.8729 570.1880 -334.7464	0.243 109.447 -89.097
weapon_zm_rifle	-755.8746 1202.2847 -284.0182	1.161 -123.774 -87.638
weapon_zm_rifle	-828.5380 -330.6615 -158.6785	6.502 1.734 -0.643
weapon_ttt_smokegrenade	495.7330 637.4703 -155.4101	1.002 57.135 -0.771
weapon_ttt_smokegrenade	-445.9398 -115.7140 -125.3948	2.173 -0.121 -2.220
weapon_ttt_smokegrenade	-440.2336 -112.0204 -125.4040	2.465 -0.123 -2.528
weapon_ttt_smokegrenade	-437.5097 -119.1196 -125.4672	1.159 0.012 -0.959
weapon_ttt_smokegrenade	-441.2852 -126.2019 -125.4330	3.306 -0.124 -3.408
weapon_ttt_smokegrenade	-430.9444 -114.0582 -125.4719	1.015 0.012 -0.736
weapon_ttt_smokegrenade	2219.4407 -180.2800 -125.4553	0.541 0.007 -0.260
weapon_ttt_confgrenade	502.7779 608.1955 -143.9265	38.475 -176.057 99.512
weapon_ttt_confgrenade	-685.4106 -14.2052 -156.5030	2.384 0.214 -0.753
weapon_ttt_confgrenade	-691.6628 -11.5302 -156.4549	1.634 0.242 -0.516
weapon_ttt_confgrenade	-686.3734 -7.3606 -156.4581	1.684 0.244 -0.532
weapon_ttt_confgrenade	-698.4235 -11.2005 -156.4614	1.735 0.244 -0.548
weapon_ttt_confgrenade	-733.9803 -35.1317 -126.4673	1.557 0.254 1.295
